name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Riley Greene|DET|161|4|25|19|1|45|22|43|139|0|0|11|0|0.309|0.404|0.475
Kyle Farmer|ATL|14|0|2|3|0|3|0|4|13|1|0|1|0|0.308|0.286|0.385
Chase DeLauter|CLE|143|6|15|23|0|15|18|38|124|1|0|10|1|0.306|0.392|0.548
Nick Gonzales|PIT|138|0|15|17|3|25|11|38|124|0|3|5|0|0.306|0.377|0.347
Austin Hedges|CLE|54|1|11|4|1|11|4|15|49|1|0|4|0|0.306|0.352|0.449
Chandler Simpson|TBR|159|0|18|11|12|16|7|45|147|2|0|1|3|0.306|0.333|0.354
Josh Jung|TEX|144|4|13|19|1|23|10|40|131|1|2|12|0|0.305|0.361|0.489
Seiya Suzuki|CHC|111|7|19|16|0|24|16|28|92|1|2|3|0|0.304|0.414|0.565
Wilyer Abreu|BOS|163|6|19|18|3|31|20|43|142|1|0|6|1|0.303|0.387|0.486
Jordan Walker|STL|159|10|29|27|7|45|18|42|139|1|1|8|0|0.302|0.384|0.576
Ezequiel Duran|TEX|96|2|13|13|4|18|11|25|83|1|0|7|1|0.301|0.379|0.482
Jeff McNeil|ATH|129|1|9|12|1|16|10|34|113|2|3|8|0|0.301|0.367|0.398
Eric Haase|SFG|10|0|2|1|0|2|0|3|10|0|0|2|0|0.3|0.3|0.5
Ryan Jeffers|MIN|121|5|21|23|1|22|18|30|100|1|1|5|1|0.3|0.408|0.52
Jacob Wilson|ATH|161|3|18|19|2|17|5|46|154|1|0|8|0|0.299|0.319|0.409
Bobby Witt Jr.|KCR|175|4|17|17|12|31|19|46|154|2|0|11|1|0.299|0.371|0.461
Carson Kelly|CHC|108|2|14|13|0|18|13|28|94|0|1|4|0|0.298|0.389|0.404
Drake Baldwin|ATL|179|9|33|30|1|37|18|47|158|0|3|5|0|0.297|0.38|0.5
Miguel Andujar|SDP|102|2|9|10|1|17|3|29|98|0|1|7|2|0.296|0.324|0.469
Christian Walker|HOU|160|9|24|27|0|29|15|42|142|1|2|9|0|0.296|0.369|0.549
MJ Melendez|NYM|50|2|4|6|0|18|4|13|44|0|1|3|1|0.295|0.367|0.545
Brendan Donovan|SEA|76|3|8|8|1|12|9|18|61|1|5|3|0|0.295|0.421|0.492
Myles Straw|TOR|70|2|16|6|1|8|7|18|61|1|0|3|0|0.295|0.362|0.443
Brice Turang|MIL|153|5|29|22|7|32|29|36|122|1|0|8|1|0.295|0.428|0.5
Joey Wiemer|WSH|70|3|13|8|1|27|9|18|61|0|0|3|1|0.295|0.386|0.525
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Casey Schmitt|SFG|129|6|14|18|2|26|5|35|119|1|4|8|1|0.294|0.341|0.529
Tyler Freeman|COL|88|2|8|12|4|11|3|22|75|0|7|2|0|0.293|0.376|0.4
Matt Olson|ATL|174|13|35|33|0|39|22|44|150|2|0|15|0|0.293|0.379|0.653
Kevin McGonigle|DET|163|2|25|16|5|21|22|41|140|0|1|11|2|0.293|0.393|0.443
Christian Vázquez|HOU|71|3|7|12|0|13|5|19|65|0|0|4|0|0.292|0.343|0.492
CJ Abrams|WSH|160|9|22|34|7|29|18|39|134|2|6|6|0|0.291|0.394|0.537
Brandon Nimmo|TEX|161|4|17|12|1|31|16|41|141|1|3|7|1|0.291|0.373|0.44
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Ryan O'Hearn|PIT|152|5|20|25|1|30|17|38|131|2|2|5|0|0.29|0.375|0.443
Jose Fernandez|ARI|106|3|19|12|2|26|5|29|100|0|1|3|0|0.29|0.33|0.41
Cody Bellinger|NYY|164|5|24|28|4|21|23|40|138|3|0|10|3|0.29|0.384|0.514
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Elias Díaz|KCR|15|1|2|3|0|1|1|4|14|0|0|2|0|0.286|0.333|0.643
Jake McCarthy|COL|82|2|8|15|7|14|7|20|70|1|1|6|2|0.286|0.354|0.514
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
William Contreras|MIL|152|3|21|24|0|17|14|39|137|0|1|7|0|0.285|0.355|0.401
Nick Fortes|TBR|100|1|6|8|0|13|2|27|95|0|3|5|0|0.284|0.32|0.368
Matt Shaw|CHC|88|3|10|10|2|16|5|23|81|1|0|6|0|0.284|0.322|0.469
José Tena|WSH|73|2|12|10|0|20|5|19|67|0|1|4|1|0.284|0.342|0.463
Justin Crawford|PHI|124|1|10|10|3|25|9|32|113|0|2|7|2|0.283|0.347|0.407
Daniel Schneemann|CLE|110|4|13|15|2|34|11|28|99|0|0|8|0|0.283|0.355|0.485
Kyle Isbel|KCR|105|3|13|10|5|24|6|26|92|0|3|4|0|0.283|0.347|0.424
Juan Soto|NYM|99|4|10|10|1|16|13|24|85|1|0|4|1|0.282|0.374|0.494
Nick Loftin|KCR|47|0|8|10|0|4|7|11|39|1|0|5|0|0.282|0.383|0.41
Bryce Harper|PHI|166|9|24|23|2|25|23|40|142|1|0|9|1|0.282|0.38|0.549
Moisés Ballesteros|CHC|105|6|14|19|0|17|10|26|93|2|0|5|0|0.28|0.343|0.527
Nico Hoerner|CHC|177|4|20|28|7|14|16|43|154|3|4|11|0|0.279|0.356|0.429
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Max Muncy|LAD|142|9|25|13|0|35|20|34|122|0|0|5|0|0.279|0.38|0.541
Randy Arozarena|SEA|163|3|26|12|9|37|17|39|140|2|4|9|1|0.279|0.368|0.421
Oswald Peraza|LAA|107|4|10|9|5|26|7|27|97|0|2|5|0|0.278|0.34|0.454
JJ Bleday|CIN|43|4|6|7|0|7|7|10|36|0|0|2|0|0.278|0.395|0.667
Freddie Freeman|LAD|158|4|14|20|0|21|13|40|144|0|1|10|1|0.278|0.342|0.444
Vaughn Grissom|LAA|65|1|6|7|0|5|8|15|54|2|0|5|0|0.278|0.359|0.426
Jarred Kelenic|CHW|21|0|0|1|0|3|3|5|18|0|0|0|0|0.278|0.381|0.278
Brooks Lee|MIN|136|5|17|23|2|25|9|35|126|0|1|5|0|0.278|0.331|0.437
Ceddanne Rafaela|BOS|139|3|17|16|2|30|8|35|126|0|5|4|2|0.278|0.345|0.413
Bryce Teodosio|LAA|40|0|4|2|4|15|3|10|36|0|0|2|0|0.278|0.333|0.333
Chase Meidroth|CHW|157|2|24|5|1|39|16|38|137|1|0|8|0|0.277|0.351|0.38
Sam Antonacci|CHW|78|1|10|9|1|7|6|18|65|1|6|2|2|0.277|0.385|0.415
Masataka Yoshida|BOS|77|0|8|5|1|8|11|18|65|0|1|4|0|0.277|0.39|0.338
Ty France|SDP|61|3|8|10|1|6|2|16|58|0|1|2|2|0.276|0.311|0.534
Joey Loperfido|HOU|66|0|7|7|1|19|6|16|58|1|1|5|0|0.276|0.348|0.362
Ernie Clement|TOR|155|1|11|10|1|11|5|41|149|1|0|13|0|0.275|0.297|0.383
Javier Sanoja|MIA|88|0|3|10|2|11|8|22|80|0|0|4|0|0.275|0.341|0.325
Alec Burleson|STL|165|6|20|30|1|26|18|40|146|1|0|10|0|0.274|0.352|0.466
Zach Cole|HOU|11|2|2|5|0|4|0|3|11|0|0|0|0|0.273|0.273|0.818
Griffin Conine|MIA|25|2|6|4|2|6|2|6|22|0|1|1|0|0.273|0.36|0.591
Zack Gelof|ATH|61|3|12|11|2|15|4|15|55|0|0|2|1|0.273|0.322|0.509
Cole Young|SEA|153|3|20|21|2|38|12|37|136|1|4|6|1|0.272|0.346|0.397
Nolan Arenado|ARI|128|6|18|18|0|27|8|32|118|1|1|3|0|0.271|0.32|0.449
Elly De La Cruz|CIN|173|10|27|28|8|49|17|42|155|1|0|8|0|0.271|0.341|0.516
Jorge Mateo|ATL|50|2|12|5|4|18|2|13|48|0|0|2|0|0.271|0.3|0.438
TJ Rumfield|COL|159|5|15|21|0|25|13|39|144|1|1|6|1|0.271|0.333|0.431
Jonny DeLuca|TBR|90|2|16|14|5|17|4|23|85|0|0|7|0|0.271|0.303|0.424
Hunter Feduccia|TBR|46|0|5|4|0|14|6|10|37|0|1|1|0|0.27|0.386|0.297
Jung Hoo Lee|SFG|149|2|15|12|0|18|10|37|137|2|0|8|1|0.27|0.315|0.387
Taylor Ward|BAL|174|1|26|12|1|31|35|37|137|1|1|13|0|0.27|0.42|0.387
Trevor Larnach|MIN|107|1|14|11|1|18|18|24|89|0|0|6|1|0.27|0.393|0.393
Aaron Judge|NYY|172|15|34|29|5|49|28|38|141|0|2|6|0|0.27|0.398|0.631
Nathaniel Lowe|CIN|87|6|9|16|0|20|9|21|78|0|0|5|0|0.269|0.345|0.564
Maikel Garcia|KCR|162|3|19|15|4|26|15|39|145|2|0|10|1|0.269|0.333|0.414
Xander Bogaerts|SDP|150|7|17|23|4|24|16|36|134|0|0|2|0|0.269|0.347|0.44
Leody Taveras|BAL|103|2|11|19|1|21|16|23|86|0|0|5|1|0.267|0.382|0.419
Mauricio Dubón|ATL|147|2|17|20|0|26|10|36|135|0|2|9|2|0.267|0.327|0.407
Andrew Vaughn|MIL|17|1|3|4|0|1|1|4|15|0|1|1|0|0.267|0.353|0.533
Jo Adell|LAA|164|4|14|21|2|37|4|41|154|1|5|3|0|0.266|0.305|0.364
Corbin Carroll|ARI|146|5|22|20|4|37|18|33|124|2|2|8|4|0.266|0.363|0.516
Masyn Winn|STL|141|1|16|16|4|27|12|33|124|2|3|6|2|0.266|0.34|0.371
Edouard Julien|COL|113|2|15|12|3|31|14|26|98|0|1|3|1|0.265|0.363|0.378
Tristan Peters|CHW|93|0|9|6|4|22|7|22|83|0|1|2|1|0.265|0.33|0.313
Jonathan Aranda|TBR|163|7|19|29|0|39|22|36|136|3|2|5|0|0.265|0.368|0.456
Julio Rodríguez|SEA|170|6|20|18|3|38|13|41|155|0|2|7|0|0.265|0.329|0.426
Isaac Paredes|HOU|140|3|16|16|0|23|14|32|121|0|5|7|0|0.264|0.364|0.397
Brayan Rocchio|CLE|143|3|15|19|5|14|13|33|125|0|3|4|0|0.264|0.348|0.368
José Caballero|NYY|139|4|17|13|13|28|6|34|129|0|4|6|0|0.264|0.317|0.403
Weston Wilson|BAL|24|0|5|2|2|6|4|5|19|0|1|1|0|0.263|0.417|0.316
Iván Herrera|STL|174|4|22|17|1|31|28|36|137|1|8|10|0|0.263|0.414|0.423
Brandon Lowe|PIT|146|10|22|23|0|30|19|33|126|0|1|8|0|0.262|0.363|0.563
Samuel Basallo|BAL|118|5|13|15|0|29|11|28|107|0|0|5|1|0.262|0.331|0.467
Amed Rosario|NYY|72|4|8|14|0|14|5|17|65|2|0|1|1|0.262|0.306|0.492
Angel Martínez|CLE|126|5|14|16|5|25|5|30|115|1|3|7|0|0.261|0.306|0.452
Heliot Ramos|SFG|146|3|13|16|0|44|7|36|138|1|0|9|1|0.261|0.295|0.406
Jake Mangum|PIT|82|0|13|3|5|18|7|19|73|0|1|2|0|0.26|0.333|0.288
J.T. Realmuto|PHI|81|1|7|8|0|13|5|19|73|1|2|4|0|0.26|0.321|0.356
Dominic Canzone|SEA|87|3|11|12|1|19|8|20|77|1|1|7|0|0.26|0.333|0.468
Ben Williamson|TBR|116|0|16|12|3|22|11|27|104|0|0|5|1|0.26|0.33|0.327
Willson Contreras|BOS|165|8|19|23|1|47|20|35|135|3|7|4|0|0.259|0.376|0.467
Will Smith|LAD|120|3|12|16|0|21|11|28|108|1|0|3|0|0.259|0.325|0.37
Mike Trout|LAA|174|11|32|23|5|42|36|35|135|0|3|5|0|0.259|0.425|0.541
Jake Bauers|MIL|130|5|22|20|3|27|14|30|116|0|0|6|0|0.259|0.338|0.44
Drew Gilbert|SFG|62|2|7|6|0|12|3|15|58|0|0|1|0|0.259|0.295|0.379
Konnor Griffin|PIT|129|2|13|16|9|37|10|30|116|1|2|5|2|0.259|0.326|0.388
Miguel Rojas|LAD|64|1|5|5|0|8|4|15|58|1|0|3|0|0.259|0.302|0.362
Gleyber Torres|DET|144|2|18|11|0|22|25|30|116|2|1|2|0|0.259|0.389|0.328
Andrés Giménez|TOR|131|3|10|17|5|20|4|32|124|1|1|6|1|0.258|0.285|0.395
Tristan Gray|MIN|68|3|8|14|0|22|3|16|62|1|1|1|0|0.258|0.299|0.419
Luke Raley|SEA|106|8|14|23|0|39|6|25|97|0|2|4|1|0.258|0.314|0.567
Willi Castro|COL|111|1|16|12|3|36|9|26|101|0|1|5|0|0.257|0.324|0.337
Nick Kurtz|ATH|172|5|20|20|4|52|36|35|136|0|0|5|1|0.257|0.413|0.419
José Fermín|STL|41|1|2|5|0|8|4|9|35|1|0|2|0|0.257|0.325|0.4
Austin Slater|NYM|40|0|3|1|1|12|4|9|35|1|0|1|0|0.257|0.325|0.286
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Jeremy Peña|HOU|46|0|5|0|1|6|3|11|43|0|0|4|0|0.256|0.304|0.349
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Nolan Schanuel|LAA|154|3|13|20|0|24|10|36|141|2|1|9|0|0.255|0.305|0.383
Connor Wong|BOS|54|0|3|7|1|9|4|12|47|0|2|5|0|0.255|0.34|0.362
Pete Crow-Armstrong|CHC|160|4|24|17|9|42|11|37|145|0|3|5|2|0.255|0.321|0.4
Byron Buxton|MIN|166|12|28|19|2|42|10|39|153|1|2|6|1|0.255|0.307|0.542
Ryan Vilade|TBR|56|1|5|9|1|10|4|13|51|0|0|2|0|0.255|0.309|0.353
Edmundo Sosa|PHI|61|1|6|10|2|11|2|15|59|0|0|3|0|0.254|0.279|0.356
Hunter Goodman|COL|148|10|25|17|1|55|11|34|134|0|3|7|0|0.254|0.324|0.53
Jake Fraley|TBR|78|2|5|5|2|20|7|18|71|0|0|6|0|0.254|0.321|0.423
Kyle Tucker|LAD|163|4|26|20|3|33|19|36|142|2|0|9|0|0.254|0.337|0.401
Alex Freeland|LAD|105|2|11|8|0|28|11|23|91|1|0|4|0|0.253|0.33|0.363
Spencer Horwitz|PIT|125|3|11|15|0|16|19|26|103|2|1|3|1|0.252|0.368|0.388
Ronald Acuña Jr.|ATL|152|2|17|9|7|31|20|32|127|2|3|8|1|0.252|0.362|0.378
Junior Caminero|TBR|164|10|23|18|0|27|20|36|143|1|0|3|0|0.252|0.341|0.483
Isaac Collins|KCR|124|3|15|13|2|36|17|26|104|1|2|4|0|0.25|0.363|0.375
Justin Foscue|TEX|4|0|0|1|0|1|0|1|4|0|0|0|0|0.25|0.25|0.25
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Nathan Lukes|TOR|56|0|5|8|0|7|1|13|52|1|2|4|0|0.25|0.286|0.327
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Everson Pereira|CHW|71|3|7|7|1|21|4|16|64|1|2|4|0|0.25|0.31|0.453
Garrett Stubbs|PHI|18|0|2|1|0|3|1|4|16|1|0|0|0|0.25|0.278|0.25
Colby Thomas|ATH|23|1|2|2|0|5|2|5|20|0|0|0|0|0.25|0.318|0.4
Kazuma Okamoto|TOR|155|10|19|24|0|45|18|34|137|0|0|3|0|0.248|0.335|0.489
Bryan Reynolds|PIT|172|4|27|22|2|44|32|34|137|1|2|5|2|0.248|0.395|0.401
Fernando Tatis Jr.|SDP|158|0|14|13|9|38|15|34|137|4|1|5|1|0.248|0.318|0.299
Shohei Ohtani|LAD|167|6|25|16|5|38|27|33|133|2|4|7|0|0.248|0.386|0.436
Nathan Church|STL|117|5|15|16|3|25|4|27|109|2|2|4|0|0.248|0.282|0.422
Oneil Cruz|PIT|169|9|26|28|13|57|13|38|154|0|2|6|0|0.247|0.314|0.461
Jorbit Vivas|WSH|86|0|12|3|0|12|6|18|73|1|4|3|0|0.247|0.333|0.288
Josh Naylor|SEA|156|5|12|20|7|26|12|35|142|1|1|3|0|0.246|0.308|0.373
Spencer Steer|CIN|142|6|14|12|1|35|12|31|126|1|3|6|0|0.246|0.324|0.437
Daylen Lile|WSH|168|3|24|14|2|31|16|37|151|0|1|9|0|0.245|0.321|0.364
Sal Stewart|CIN|169|10|22|30|7|30|20|36|147|2|0|6|0|0.245|0.331|0.49
Jeremiah Jackson|BAL|128|6|10|24|1|29|3|30|123|1|1|3|0|0.244|0.266|0.415
Jac Caglianone|KCR|128|4|15|8|0|39|11|28|115|0|2|6|1|0.243|0.32|0.417
Jake Meyers|HOU|43|1|5|4|1|8|4|9|37|1|1|2|0|0.243|0.326|0.378
Francisco Alvarez|NYM|123|4|11|9|0|27|11|26|107|1|2|4|0|0.243|0.322|0.393
Ian Happ|CHC|170|9|31|18|2|49|28|34|140|0|2|6|1|0.243|0.376|0.493
Jose Altuve|HOU|155|3|24|9|1|31|17|33|136|0|1|10|0|0.243|0.331|0.382
Nick Allen|HOU|31|0|6|0|0|5|2|7|29|0|0|1|0|0.241|0.29|0.276
Brett Sullivan|COL|64|0|2|7|0|14|4|14|58|0|1|6|0|0.241|0.302|0.345
David Fry|CLE|60|3|9|6|0|18|10|12|50|0|0|1|0|0.24|0.367|0.44
Dane Myers|CIN|61|1|12|4|2|15|10|12|50|0|1|0|0|0.24|0.377|0.3
Mark Vientos|NYM|108|5|11|16|0|24|7|24|100|1|0|5|0|0.24|0.287|0.44
Dillon Dingler|DET|130|6|13|26|0|24|7|28|117|0|4|7|0|0.239|0.305|0.453
Adolis García|PHI|155|4|13|13|1|40|13|33|138|2|2|5|1|0.239|0.31|0.377
Max Muncy|ATH|104|2|15|7|2|37|6|22|92|2|4|5|2|0.239|0.308|0.402
Alex Bregman|CHC|179|3|16|13|1|29|22|37|155|1|1|5|1|0.239|0.335|0.342
Brady House|WSH|141|5|16|18|1|41|11|31|130|0|0|5|0|0.238|0.298|0.392
Yainer Diaz|HOU|106|2|7|14|0|16|3|24|101|2|0|5|0|0.238|0.255|0.347
Marcelo Mayer|BOS|113|1|9|8|2|21|8|24|101|1|2|6|0|0.238|0.304|0.327
Wyatt Langford|TEX|84|1|9|4|3|19|4|19|80|0|0|3|2|0.238|0.274|0.363
Lenyn Sosa|TOR|82|1|8|9|0|18|0|19|80|1|0|6|0|0.238|0.235|0.35
Gabriel Moreno|ARI|66|1|8|8|0|14|5|14|59|1|1|6|0|0.237|0.303|0.39
Munetaka Murakami|CHW|165|15|28|29|0|57|29|32|135|1|0|1|0|0.237|0.37|0.578
Jesús Sánchez|TOR|124|4|11|15|1|23|5|27|114|3|2|4|0|0.237|0.274|0.377
Jacob Young|WSH|136|3|16|17|1|25|6|30|127|0|2|5|0|0.236|0.281|0.346
David Hamilton|MIL|107|0|16|7|7|21|12|21|89|0|1|2|0|0.236|0.333|0.258
Teoscar Hernández|LAD|138|4|18|17|1|41|13|29|123|1|1|4|0|0.236|0.312|0.366
Daulton Varsho|TOR|137|4|15|9|2|24|12|29|123|0|2|7|0|0.236|0.314|0.39
Luke Keaschall|MIN|159|1|18|15|8|23|16|33|140|2|1|8|0|0.236|0.314|0.314
Lourdes Gurriel Jr.|ARI|57|0|4|4|0|9|6|12|51|0|0|2|0|0.235|0.316|0.275
James Wood|WSH|185|10|33|27|7|60|34|35|149|0|2|9|0|0.235|0.384|0.497
Andrew Benintendi|CHW|125|2|12|17|0|41|7|27|115|3|0|5|2|0.235|0.272|0.365
JJ Wetherholt|STL|174|7|29|20|4|30|20|34|145|2|7|5|0|0.234|0.351|0.414
Michael Busch|CHC|168|3|17|23|1|36|23|33|141|2|2|8|1|0.234|0.345|0.369
Adam Frazier|LAA|69|1|13|5|0|20|6|14|60|0|1|4|1|0.233|0.313|0.383
Dustin Harris|HOU|52|0|6|5|4|7|6|10|43|1|1|1|1|0.233|0.333|0.302
Austin Hays|CHW|44|1|3|7|0|13|1|10|43|0|0|1|0|0.233|0.25|0.326
Derek Hill|CHW|49|2|6|3|4|15|5|10|43|0|0|0|0|0.233|0.313|0.372
Blaze Alexander|BAL|90|0|8|3|3|26|5|19|82|0|1|2|1|0.232|0.284|0.28
Luis García Jr.|WSH|113|1|14|16|2|19|4|25|108|1|0|6|1|0.231|0.257|0.333
Bo Bichette|NYM|167|2|16|16|1|30|9|36|156|2|0|5|0|0.231|0.269|0.301
Joe Mack|MIA|13|0|1|1|0|3|0|3|13|0|0|1|0|0.231|0.231|0.308
Jackson Merrill|SDP|158|4|22|18|7|38|12|33|143|0|1|8|0|0.231|0.295|0.371
Sebastián Rivero|LAA|13|0|0|0|0|1|0|3|13|0|0|0|0|0.231|0.231|0.231
Victor Robles|SEA|13|0|0|1|1|3|0|3|13|0|0|1|0|0.231|0.231|0.308
Eugenio Suárez|CIN|100|3|10|11|0|30|9|21|91|0|0|3|0|0.231|0.3|0.363
Jorge Soler|LAA|150|8|19|28|0|47|17|29|126|3|4|5|0|0.23|0.333|0.46
Connor Norby|MIA|133|3|9|12|2|43|14|26|113|1|5|7|0|0.23|0.338|0.372
Agustín Ramírez|MIA|129|2|14|14|3|28|13|26|113|1|2|5|1|0.23|0.318|0.345
Roman Anthony|BOS|130|1|12|5|2|33|20|25|109|0|1|5|1|0.229|0.354|0.321
Dylan Beavers|BAL|111|2|14|11|3|26|13|22|96|1|0|5|0|0.229|0.318|0.344
Rafael Devers|SFG|155|4|12|16|0|47|9|33|144|2|0|6|0|0.229|0.271|0.354
Michael Massey|KCR|75|2|9|9|1|18|3|16|70|2|0|7|0|0.229|0.253|0.414
Miguel Amaya|CHC|71|2|11|8|0|16|10|13|57|0|3|1|0|0.228|0.371|0.351
Marcus Semien|NYM|149|2|12|13|5|29|10|31|136|1|1|6|0|0.228|0.284|0.316
Brice Matthews|HOU|89|4|10|13|2|32|8|18|79|1|0|4|1|0.228|0.295|0.456
Alejandro Osuna|TEX|30|0|3|2|0|6|6|5|22|0|2|1|0|0.227|0.433|0.273
Matt Chapman|SFG|156|1|16|12|0|37|14|32|141|0|1|6|1|0.227|0.301|0.305
Trea Turner|PHI|171|4|23|12|3|36|12|36|159|0|0|7|0|0.226|0.281|0.346
Colson Montgomery|CHW|159|9|16|26|1|46|15|31|137|0|7|8|0|0.226|0.333|0.482
Curtis Mead|WSH|98|4|15|15|3|15|13|19|84|0|1|7|0|0.226|0.337|0.452
Matt Vierling|DET|94|2|9|15|1|14|8|19|84|2|0|8|0|0.226|0.287|0.393
Pete Alonso|BAL|168|8|27|22|1|41|21|33|146|0|1|10|0|0.226|0.327|0.459
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Ramón Laureano|SDP|146|5|17|19|4|44|14|29|129|2|1|4|2|0.225|0.301|0.403
Geraldo Perdomo|ARI|142|2|14|11|6|18|22|26|116|2|0|5|3|0.224|0.343|0.371
Lane Thomas|KCR|85|1|7|7|3|14|16|15|67|1|1|1|0|0.224|0.376|0.284
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Gavin Sheets|SDP|110|5|13|13|2|24|6|23|103|0|1|9|0|0.223|0.273|0.456
