name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Tim Mayza|PHI|24.7|1|0|1|4.01|1.01|25|4|0|11|18|7|1|100
Foster Griffin|WSH|56.0|5|0|0|4.02|1.18|54|10|4|25|48|18|4|237
Connor Prielipp|MIN|29.0|1|0|0|4.03|1.17|30|4|1|13|22|12|2|123
Andre Pallante|STL|49.0|4|0|0|4.04|1.35|40|6|2|22|47|19|3|213
Logan Gilbert|SEA|62.3|2|0|0|4.04|1.11|63|11|3|28|55|14|3|252
Erik Miller|SFG|13.3|0|2|5|4.05|1.5|20|0|0|6|8|12|0|60
Juan Mejia|COL|24.3|0|3|3|4.07|1.56|29|2|0|11|25|13|1|109
Sean Burke|CHW|53.0|2|0|0|4.08|1.21|46|5|2|24|50|14|5|224
Jose Quintana|COL|39.7|2|0|0|4.08|1.41|20|6|1|18|39|17|1|171
Dean Kremer|BAL|11.0|0|0|0|4.09|0.91|16|4|1|5|8|2|0|43
Jeffrey Springs|ATH|61.3|3|0|0|4.11|1.17|50|11|4|28|53|19|2|254
Kris Bubic|KCR|50.3|3|0|0|4.11|1.23|51|4|4|23|36|26|1|207
Ryan Borucki|SFG|19.7|1|0|1|4.12|1.42|14|2|0|9|21|7|2|85
Isaac Mattson|PIT|19.7|0|0|7|4.12|1.47|15|0|0|9|19|10|1|87
Christian Scott|NYM|19.7|0|0|0|4.12|1.47|25|1|0|9|17|12|4|90
Kyle Bradish|BAL|52.3|2|0|0|4.13|1.51|58|6|3|24|51|28|1|229
Blas Castaño|COL|4.3|0|0|0|4.15|1.85|4|1|0|2|4|4|1|21
Elmer Rodríguez|NYY|13.0|0|0|0|4.15|1.85|6|0|0|6|15|9|3|64
Carlos Rodón|NYY|13.0|0|0|0|4.15|1.46|17|0|0|6|8|11|1|59
Justin Slaten|BOS|8.7|0|0|5|4.15|1.27|12|2|0|4|8|3|0|37
Calvin Faucher|MIA|19.3|4|1|3|4.19|1.66|21|0|0|9|15|17|0|88
Greg Weissert|BOS|19.3|0|0|4|4.19|1.4|19|4|0|9|21|6|1|85
Steven Okert|HOU|21.3|0|0|4|4.22|1.13|19|3|0|10|17|7|0|86
Patrick Corbin|TOR|38.3|1|0|0|4.23|1.49|25|4|0|18|44|13|4|167
Luis Severino|ATH|61.7|2|0|0|4.23|1.44|64|8|3|29|58|31|2|264
Stephen Kolek|KCR|17.0|2|0|0|4.24|1.0|12|3|2|8|13|4|1|69
Brandon Young|BAL|29.7|3|0|0|4.25|1.48|22|5|1|14|30|14|0|134
Cody Laweryson|MIN|6.3|0|1|1|4.26|0.79|8|0|0|3|3|2|2|26
Anthony Kay|CHW|46.3|3|0|0|4.27|1.45|34|6|1|22|45|22|9|212
Robbie Ray|SFG|54.7|3|0|0|4.28|1.32|50|12|4|26|50|22|0|229
Andrew Morris|MIN|21.0|1|1|5|4.29|1.43|17|1|0|10|24|6|0|92
Jose Franco|CIN|14.7|0|0|1|4.3|1.77|12|2|0|7|15|11|0|67
Erick Fedde|CHW|46.0|0|0|0|4.3|1.3|28|11|1|22|42|18|2|196
Devin Williams|NYM|16.7|3|7|0|4.32|1.44|25|1|0|8|16|8|0|72
Ryan Yarbrough|NYY|16.7|0|0|0|4.32|1.14|14|1|0|8|13|6|2|71
Ron Marinaccio|SDP|27.0|1|0|1|4.33|1.33|23|3|0|13|28|8|0|111
Jake Bennett|BOS|10.3|1|0|0|4.35|1.45|4|1|0|5|11|4|0|42
Jake Bird|NYY|16.3|1|0|6|4.41|1.22|18|1|0|8|16|4|2|70
Luinder Avila|KCR|18.3|0|0|0|4.42|1.64|19|1|0|9|20|10|0|78
Abner Uribe|MIL|18.3|2|5|5|4.42|1.15|19|2|0|9|14|7|0|75
Kervin Castro|NYY|2.0|0|0|0|4.5|1.0|2|0|0|1|2|0|0|8
Enyel De Los Santos|HOU|20.0|0|3|3|4.5|1.2|17|1|0|10|20|4|0|84
Dax Fulton|MIA|4.0|0|0|0|4.5|1.25|3|0|0|2|3|2|0|16
Robert Gasser|MIL|4.0|0|0|0|4.5|1.25|3|0|0|2|3|2|3|20
Doug Nikhazy|CHW|2.0|0|0|0|4.5|1.5|1|0|0|1|1|2|0|9
Nick Pivetta|SDP|16.0|1|0|0|4.5|1.13|24|0|0|8|12|6|0|66
Lucas Sims|CHW|10.0|0|0|2|4.5|1.6|10|1|0|5|9|7|1|46
Josh Walker|BAL|4.0|0|0|0|4.5|1.25|5|1|0|2|3|2|0|16
AJ Blubaugh|HOU|29.7|2|0|3|4.55|1.42|24|4|0|15|22|20|1|131
Jack Kochanowicz|LAA|57.3|2|0|0|4.55|1.34|41|5|5|29|48|29|4|252
JR Ritchie|ATL|25.7|1|0|0|4.56|1.44|21|4|1|13|21|16|3|114
Yoendrys Gómez|MIN|23.7|0|2|3|4.56|1.35|20|5|0|12|20|12|2|105
Andrés Muñoz|SEA|19.7|3|9|0|4.58|1.27|32|3|0|10|18|7|0|84
Framber Valdez|DET|55.0|2|0|0|4.58|1.4|45|5|6|28|56|21|5|246
Jack Leiter|TEX|54.7|1|0|0|4.61|1.39|60|8|2|28|53|23|2|238
Adrian Morejon|SDP|25.3|4|1|9|4.62|1.14|32|2|0|13|23|6|1|106
Cole Sands|MIN|11.7|1|1|3|4.63|1.37|11|2|0|6|12|4|0|50
Ryan Zeferjahn|LAA|23.3|2|1|3|4.63|1.24|29|0|0|12|14|15|6|105
Matt Festa|CLE|21.3|1|1|7|4.64|1.17|22|4|0|11|20|5|3|93
Kyle Backhus|PHI|9.7|0|0|0|4.66|1.24|10|2|0|5|11|1|0|41
Brent Suter|LAA|27.0|1|0|3|4.67|1.37|24|3|0|14|25|12|0|111
Jake Woodford|MIL|17.3|1|1|0|4.67|1.44|15|1|0|9|22|3|0|77
Jonathan Bowlan|PHI|15.3|1|0|0|4.7|1.24|15|0|0|8|15|4|0|64
Tyler Holton|DET|23.0|0|0|3|4.7|1.57|18|3|0|12|28|8|1|102
Matthew Liberatore|STL|51.7|2|0|0|4.7|1.55|43|9|3|27|60|20|0|226
Noah Cameron|KCR|47.7|2|0|0|4.72|1.45|44|5|3|25|53|16|0|210
Cole Winn|TEX|19.0|2|1|5|4.74|1.42|23|3|0|10|20|7|1|86
Zach Agnos|COL|34.0|0|2|0|4.76|1.26|24|3|0|18|32|11|1|145
Sam Aldegheri|LAA|5.7|1|0|0|4.76|1.59|2|1|0|3|6|3|0|26
Trevor McDonald|SFG|22.7|2|0|0|4.76|1.01|21|2|2|12|19|4|4|94
Chase Petty|CIN|5.7|0|0|0|4.76|1.06|1|1|0|3|4|2|0|23
Zac Gallen|ARI|49.0|2|0|0|4.78|1.43|34|7|2|26|55|15|2|216
MacKenzie Gore|TEX|49.0|3|0|0|4.78|1.33|55|6|2|26|41|24|1|212
Bubba Chandler|PIT|47.0|1|0|0|4.79|1.47|47|7|1|25|35|34|1|212
Seranthony Domínguez|CHW|18.7|3|10|0|4.82|1.29|22|5|0|10|13|11|2|83
Cole Ragans|KCR|35.3|1|0|0|4.84|1.42|45|10|3|19|27|23|0|151
Ian Seymour|TBR|26.0|3|2|10|4.85|1.19|29|3|0|14|23|8|1|108
Grant Wolfram|BAL|13.0|1|0|5|4.85|1.54|20|0|0|7|19|1|3|62
Jesús Luzardo|PHI|55.7|3|0|0|4.85|1.31|66|5|5|30|58|15|3|236
Shane Baz|BAL|57.3|1|0|0|4.87|1.45|48|7|2|31|58|25|2|250
Alex Lange|KCR|24.0|0|0|0|4.88|1.38|23|2|0|13|20|13|2|101
David Bednar|NYY|22.0|1|11|0|4.91|1.59|28|2|0|12|26|9|1|102
Eury Pérez|MIA|58.7|3|0|0|4.91|1.3|63|11|4|32|48|28|4|250
Emmet Sheehan|LAD|45.7|3|0|0|4.93|1.27|51|9|3|25|45|13|2|193
Noah Schultz|CHW|34.7|2|0|0|4.93|1.3|32|3|2|19|24|21|2|148
Anthony Nunez|BAL|23.7|2|3|6|4.94|1.18|28|4|0|13|20|8|0|100
Andrew Nardi|MIA|20.0|3|0|7|4.95|1.45|24|3|0|11|18|11|0|87
Colin Rea|CHC|47.0|4|1|0|4.98|1.43|40|6|1|26|53|14|2|207
Mason Fluharty|TOR|18.0|2|0|7|5.0|1.5|23|1|0|10|19|8|0|80
Dustin May|STL|54.0|3|0|0|5.0|1.43|42|5|6|30|60|17|4|230
David Peterson|NYM|48.3|3|0|1|5.03|1.55|49|2|0|27|55|20|3|225
Walker Buehler|SDP|46.3|3|0|0|5.05|1.4|41|4|2|26|47|18|2|202
Jimmy Herget|COL|16.0|0|1|3|5.06|1.38|17|2|0|9|18|4|1|70
Connor Phillips|CIN|26.7|1|1|5|5.06|1.73|27|2|0|15|20|26|3|127
Logan Webb|SFG|48.0|2|0|0|5.06|1.4|42|4|5|27|52|15|3|208
Kirby Yates|LAA|5.3|0|0|0|5.06|1.31|8|1|0|3|4|3|1|25
Reid Detmers|LAA|55.0|1|0|0|5.07|1.29|61|4|3|31|52|19|4|240
Janson Junk|MIA|55.0|2|0|0|5.07|1.27|40|8|2|31|57|13|1|232
Roki Sasaki|LAD|40.7|2|0|0|5.09|1.45|39|9|2|23|43|16|4|181
Eli Morgan|KCR|12.3|0|1|0|5.11|1.7|9|3|0|7|15|6|0|57
Cade Povich|BAL|19.3|1|0|0|5.12|1.34|12|4|1|11|19|7|1|82
Slade Cecconi|CLE|52.3|3|0|0|5.16|1.49|42|9|2|30|59|19|3|231
Joe Boyle|TBR|15.7|0|0|0|5.17|1.09|16|1|1|9|11|6|0|66
Ryne Nelson|ARI|52.0|1|0|0|5.19|1.19|46|11|3|30|46|16|1|223
Christian Roa|HOU|8.7|0|0|0|5.19|1.96|6|1|0|5|10|7|3|43
Jameson Taillon|CHC|55.3|2|0|0|5.2|1.27|47|17|3|32|52|18|2|233
Tony Santillan|CIN|19.0|1|2|10|5.21|1.42|20|7|0|11|18|9|0|81
Justin Bruihl|STL|22.3|0|0|6|5.24|1.48|14|2|0|13|20|13|4|102
Hunter Gaddis|CLE|12.0|1|1|5|5.25|1.75|10|2|0|7|15|6|0|57
Adrian Houser|SFG|48.0|2|0|0|5.25|1.48|26|8|2|28|52|19|2|214
Mitchell Parker|WSH|24.0|2|0|3|5.25|1.17|20|4|0|14|21|7|1|100
Connor Brogdon|CLE|15.3|2|1|4|5.28|1.11|14|5|0|9|14|3|0|67
Trevor Megill|MIL|17.0|0|5|6|5.29|1.18|22|0|0|10|14|6|1|73
Paxton Schultz|WSH|18.7|0|1|0|5.3|1.45|21|2|0|11|22|5|1|85
Justin Lawrence|PIT|20.3|0|0|2|5.31|1.48|22|3|0|12|20|10|4|96
Jack Perkins|ATH|20.3|2|3|2|5.31|1.38|24|0|0|12|23|5|6|95
Jeff Hoffman|TOR|22.0|2|4|6|5.32|1.68|37|3|0|13|29|8|2|105
Charlie Barnes|LAD|5.0|0|0|0|5.4|1.8|2|0|0|3|5|4|1|25
Cody Bolton|HOU|20.0|0|1|0|5.4|1.75|22|3|0|12|21|14|1|95
Garrett Cleavinger|TBR|8.3|1|1|7|5.4|2.04|13|1|0|5|11|6|1|42
Luis Curvelo|TEX|5.0|0|0|1|5.4|1.6|3|2|0|3|6|2|0|22
Camilo Doval|NYY|20.0|1|1|3|5.4|1.1|17|4|0|12|18|4|0|83
Trey Gibson|BAL|6.7|0|0|0|5.4|1.5|4|2|0|4|7|3|0|31
Lucas Giolito|SDP|5.0|1|0|0|5.4|0.8|3|0|0|3|1|3|1|20
Kyle Hart|SDP|16.7|0|0|4|5.4|1.08|10|0|0|10|12|6|2|68
Chase Lee|TOR|1.7|0|0|0|5.4|1.8|1|1|0|1|1|2|0|8
Rhett Lowder|CIN|38.3|3|0|0|5.4|1.41|27|2|3|23|36|18|0|166
Luis Mey|CIN|8.3|0|0|1|5.4|1.56|14|2|0|5|6|7|2|40
Dylan Moore|PHI|1.7|0|0|0|5.4|1.2|0|0|0|1|1|1|1|8
Robby Snelling|MIA|5.0|0|0|0|5.4|1.8|2|1|0|3|5|4|0|22
Cole Wilcox|SEA|13.3|0|0|0|5.4|2.18|15|1|0|8|17|12|2|70
Dennis Santana|PIT|21.3|2|2|3|5.48|1.5|15|3|0|13|22|10|1|95
Peyton Pallette|CLE|19.7|1|0|1|5.49|1.53|21|2|0|12|17|13|3|91
Chris Bassitt|BAL|47.3|4|0|0|5.51|1.67|34|4|1|29|60|19|7|222
Hunter Bigge|TBR|17.7|1|0|5|5.6|1.19|13|1|0|11|11|10|0|74
Jordan Hicks|CHW|17.7|0|1|3|5.6|2.09|15|1|0|11|20|17|1|87
Brandon Pfaadt|ARI|33.7|0|0|1|5.61|1.4|27|5|1|21|32|15|2|147
Danny Coulombe|BOS|8.0|0|0|3|5.63|1.5|5|1|0|5|9|3|1|36
Mason Englert|TBR|16.0|0|1|0|5.63|1.63|13|4|0|10|22|4|0|73
Merrill Kelly|ARI|41.0|4|0|0|5.71|1.51|27|8|3|26|44|18|0|181
Mike Burrows|HOU|56.3|2|0|0|5.75|1.53|48|12|2|36|66|20|3|248
Brandon Sproat|MIL|40.7|1|0|0|5.75|1.5|41|9|1|26|38|23|2|175
Germán Márquez|SDP|29.7|3|0|0|5.76|1.45|19|8|0|19|31|12|1|128
Andrew Painter|PHI|43.7|1|0|0|5.77|1.49|37|7|1|28|51|14|2|194
Alex Hoppe|SEA|9.3|0|0|0|5.79|1.5|11|0|0|6|11|3|1|43
Jake Irvin|WSH|46.7|1|0|0|5.79|1.48|51|7|0|30|48|21|6|212
Zak Kent|WSH|9.3|0|0|0|5.79|1.61|7|3|0|6|10|5|0|44
Yusei Kikuchi|LAA|31.0|0|0|0|5.81|1.58|33|3|1|20|35|14|1|142
Sean Manaea|NYM|31.0|0|0|0|5.81|1.61|32|3|0|20|37|13|4|146
Zack Littell|WSH|46.3|3|0|0|5.83|1.45|23|15|0|30|52|15|1|208
Ryan Watson|BOS|27.7|0|0|1|5.86|1.52|23|5|0|18|30|12|2|126
Javier Assad|CHC|26.0|3|0|0|5.88|1.27|14|4|0|17|26|7|0|108
Enmanuel De Jesus|DET|21.3|2|0|0|5.91|1.69|21|1|0|14|25|11|0|101
Will Vest|DET|13.7|1|0|4|5.93|1.39|15|1|0|9|13|6|0|60
Jack Flaherty|DET|47.0|0|0|0|5.94|1.66|55|8|1|31|49|29|5|225
Shaun Anderson|LAA|16.7|1|0|0|5.94|1.5|12|3|0|11|17|8|1|73
Brendan Beck|NYY|3.0|0|0|0|6.0|1.67|1|1|0|2|2|3|0|13
Matthew Boyd|CHC|24.0|2|0|0|6.0|1.29|31|2|1|16|25|6|0|100
Brandon Eisert|CHW|6.0|0|0|0|6.0|2.0|5|0|0|4|7|5|0|30
Craig Kimbrel|NYM|15.0|0|0|1|6.0|1.47|15|3|0|10|16|6|0|64
Chase Solesky|TBR|3.0|0|0|1|6.0|2.33|4|1|0|2|6|1|0|17
Aaron Nola|PHI|50.7|2|0|0|6.04|1.56|51|9|3|34|61|18|0|224
Luis Gil|NYY|19.3|1|0|0|6.05|1.34|9|6|1|13|15|11|3|85
Jordan Leasure|CHW|16.3|2|0|3|6.06|1.22|17|5|0|11|12|8|0|68
David Morgan|SDP|13.3|2|0|0|6.08|2.1|15|2|0|9|17|11|2|68
Tyler Mahle|SFG|51.7|1|0|0|6.1|1.57|54|10|1|35|60|21|0|229
Brandon Williamson|CIN|28.0|2|0|0|6.11|1.64|19|4|1|19|26|20|3|128
José Alvarado|PHI|17.7|1|0|7|6.11|1.92|24|1|0|12|26|8|4|90
Tejay Antone|CIN|7.3|0|1|0|6.14|0.82|7|1|0|5|5|1|1|29
Jacob Lopez|ATH|44.0|3|0|1|6.14|1.8|32|11|0|30|49|30|0|211
Miles Mikolas|WSH|46.7|1|0|0|6.17|1.39|31|11|0|32|51|14|0|203
Cionel Pérez|WSH|16.0|2|0|4|6.19|1.69|9|2|0|11|16|11|0|73
Anthony Banda|MIN|21.7|1|1|4|6.23|1.25|19|2|0|15|19|8|6|98
Hunter Dobbins|STL|4.3|0|0|0|6.23|1.62|4|0|0|3|2|5|0|19
Michael Kelly|ATH|4.3|0|0|0|6.23|2.31|4|1|0|3|6|4|0|22
Mark Leiter Jr.|ATH|21.7|0|4|1|6.23|1.52|24|2|0|15|27|6|1|97
Trevor Martin|TBR|4.3|0|0|0|6.23|1.62|4|1|0|3|6|1|1|21
Matt Pushard|STL|4.3|0|0|0|6.23|1.38|5|0|0|3|3|3|1|19
Brady Singer|CIN|46.0|2|0|0|6.26|1.7|34|14|2|32|66|12|3|216
Osvaldo Bido|CHW|18.7|2|1|0|6.27|1.34|11|3|0|13|15|10|4|81
Garrett Crochet|BOS|30.0|3|0|0|6.3|1.47|37|5|3|21|33|11|4|138
Ryan Feltner|COL|20.0|1|0|0|6.3|1.5|17|5|0|14|22|8|0|88
Ryne Stanek|STL|20.0|1|1|9|6.3|1.9|27|2|0|14|21|17|0|97
Angel Zerpa|MIL|12.7|0|2|2|6.39|1.74|8|2|0|9|16|6|0|55
Luis Castillo|SEA|46.3|1|0|1|6.41|1.55|47|7|1|33|54|18|5|213
Cole Henry|WSH|7.0|0|0|0|6.43|1.71|8|1|0|5|8|4|1|34
Emilio Pagán|CIN|14.0|2|6|0|6.43|1.43|11|3|0|10|14|6|1|62
Ryan Walker|SFG|15.3|0|3|2|6.46|1.89|14|2|0|11|19|10|0|73
Tanner Gordon|COL|27.3|0|0|0|6.59|1.5|30|6|0|20|35|6|0|120
Eric Lauer|TOR|36.3|1|0|0|6.69|1.49|26|11|0|27|38|16|0|162
Tanner Banks|PHI|18.7|0|0|2|6.75|2.09|22|1|0|14|29|10|0|95
Brady Basso|ATH|2.7|0|0|1|6.75|2.25|1|1|0|2|5|1|0|14
Hunter Harvey|CHC|4.0|0|0|0|6.75|1.5|4|2|0|3|5|1|0|18
Tayler Saucedo|LAA|1.3|0|0|1|6.75|0.75|2|0|0|1|1|0|1|5
Ken Waldichuk|WSH|9.3|0|0|0|6.75|1.5|8|4|0|7|8|6|1|41
Lance McCullers Jr.|HOU|39.3|2|0|0|6.86|1.53|43|7|2|30|38|22|2|172
Trevor Rogers|BAL|38.0|2|0|0|6.87|1.66|33|5|3|29|48|15|1|176
José Suarez|ATH|20.7|0|1|1|6.97|2.13|26|1|0|16|29|15|1|103
Michael Lorenzen|COL|48.7|2|0|0|7.03|1.91|36|9|1|38|76|17|3|237
Kyle Freeland|COL|38.3|1|0|0|7.04|1.7|35|9|1|30|51|14|4|180
Chris Paddack|CIN|35.7|0|0|0|7.07|1.63|30|6|1|28|47|11|2|169
Jayden Murray|HOU|11.3|0|0|0|7.15|2.03|5|0|0|9|16|7|0|53
Brayan Bello|BOS|44.0|2|0|0|7.16|1.8|30|10|1|35|59|20|0|208
Nick Lodolo|CIN|15.0|0|0|0|7.2|1.53|11|4|0|12|14|9|3|67
Drew Pomeranz|LAA|15.0|0|0|6|7.2|1.73|12|4|0|12|18|8|2|72
Jason Alexander|HOU|12.3|1|0|0|7.3|1.7|10|2|1|10|15|6|0|57
Bryan Abreu|HOU|16.0|2|3|3|7.31|2.06|21|4|0|13|14|19|3|82
Seth Johnson|PHI|3.7|0|0|0|7.36|2.18|4|0|0|3|5|3|1|21
Simeon Woods Richardson|MIN|43.0|0|0|0|7.53|1.86|21|9|1|36|59|21|2|203
Valente Bellozo|COL|10.7|0|0|0|7.59|1.59|8|5|0|9|10|7|1|48
Ryan Weiss|HOU|26.0|0|0|0|7.62|2.12|30|8|0|22|35|20|0|131
Aaron Bummer|ATL|15.3|1|0|4|7.63|1.83|13|6|0|13|18|10|1|77
Philip Abner|ARI|2.3|0|0|0|7.71|0.86|1|0|0|2|1|1|0|8
Hunter Barco|PIT|11.7|0|0|1|7.71|1.97|8|3|0|10|14|9|2|60
Chris Devenski|PIT|2.3|0|0|0|7.71|2.14|3|1|0|2|5|0|0|12
Andrew Hoffmann|ARI|11.7|1|0|0|7.71|2.06|12|3|0|10|16|8|1|59
John Klein|MIN|2.3|0|0|0|7.71|1.29|1|1|0|2|2|1|0|9
Josh Simpson|SEA|2.3|0|0|0|7.71|1.29|3|2|0|2|2|1|0|10
Victor Vodnik|COL|18.0|1|4|0|8.0|2.11|16|2|0|16|25|13|1|90
Justin Topa|MIN|19.0|0|2|4|8.05|2.0|12|4|0|17|27|11|1|92
J.P. France|HOU|6.7|0|0|0|8.1|1.65|4|1|0|6|6|5|1|31
Wyatt Mills|LAD|3.3|0|0|0|8.1|3.0|1|0|0|3|3|7|1|21
Trevor Richards|CHW|10.0|0|0|0|8.1|1.5|12|3|0|9|11|4|0|44
Bennett Sousa|HOU|3.3|0|0|0|8.1|2.4|4|0|0|3|3|5|0|17
Joel Payamps|ATL|7.7|0|0|2|8.22|1.7|9|2|0|7|9|4|0|36
Pete Fairbanks|MIA|12.0|1|6|1|8.25|1.42|19|2|0|11|11|6|1|54
Tatsuya Imai|HOU|17.3|1|0|0|8.31|1.79|21|4|0|16|17|14|3|83
Zach Thornton|NYM|4.3|0|0|0|8.31|1.38|3|1|0|4|4|2|0|19
Elvis Alvarado|ATH|9.7|2|0|3|8.38|1.86|9|1|0|9|11|7|0|44
Phil Maton|CHC|15.0|0|0|3|8.4|1.8|19|3|0|14|18|9|3|74
Matt Waldron|SDP|23.3|1|0|0|8.49|1.71|22|5|0|22|33|7|2|110
José Urquidy|PIT|6.3|0|1|0|8.53|2.68|6|1|0|6|15|2|0|36
Chris Martin|TEX|7.3|1|0|1|8.59|1.91|7|2|0|7|14|0|1|34
Kyle Nicolas|CIN|7.3|1|0|0|8.59|2.86|7|1|0|7|8|13|0|42
Steven Cruz|KCR|10.3|0|0|0|8.71|1.84|14|5|0|10|11|8|0|51
Griffin Canning|SDP|16.0|0|0|0|9.0|1.81|19|2|0|16|19|10|0|75
Eric Cerantola|KCR|3.0|0|0|0|9.0|2.0|5|1|0|3|2|4|0|14
Riley Cornelio|WSH|2.0|0|0|0|9.0|3.0|1|0|0|2|2|4|0|12
Cameron Foster|BAL|9.0|0|0|0|9.0|2.78|9|1|0|9|17|8|0|49
Luis García|MIN|15.0|0|2|1|9.0|1.93|6|2|0|15|23|6|1|74
Alek Jacob|SDP|2.0|1|0|0|9.0|2.5|3|0|0|2|3|2|1|12
Luke Little|CHC|1.0|0|0|0|9.0|2.0|1|1|0|1|2|0|0|5
Miguel Rojas|LAD|1.0|0|0|0|9.0|2.0|0|0|0|1|1|1|1|6
César Salazar|HOU|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Tyler Schweitzer|CHW|4.0|0|0|1|9.0|2.0|1|0|0|4|5|3|0|20
Kodai Senga|NYM|20.0|0|0|0|9.0|1.95|23|5|1|20|26|13|1|97
Ben Williamson|TBR|1.0|0|0|0|9.0|1.0|0|1|0|1|1|0|0|4
Matt Svanson|STL|24.7|1|0|1|9.12|1.99|24|5|0|25|35|14|1|122
Taijuan Walker|PHI|22.7|1|0|0|9.13|2.07|17|8|0|23|36|11|1|115
Ben Casparius|LAD|4.7|0|0|0|9.64|2.14|4|1|0|5|6|4|0|23
Andre Granillo|WSH|9.3|0|0|0|9.64|2.25|3|2|0|10|13|8|1|50
Max Scherzer|TOR|18.7|1|0|0|9.64|1.61|10|7|2|20|22|8|1|84
Andrew Kittredge|BAL|8.3|0|0|1|9.72|2.04|8|2|0|9|14|3|0|43
Bailey Falter|KCR|7.3|0|0|0|9.82|2.86|6|1|0|8|15|6|0|41
Alek Manoah|LAA|7.3|0|0|0|9.82|2.18|5|1|0|8|8|8|0|39
Johan Oviedo|BOS|3.7|0|0|0|9.82|1.91|3|2|0|4|6|1|1|18
Taylor Rashi|ARI|3.7|1|0|0|9.82|1.09|4|1|0|4|3|1|0|15
Nick Raquet|BAL|2.7|0|0|0|10.13|1.88|1|1|0|3|3|2|1|14
Jordan Romano|LAA|8.0|0|4|0|10.13|2.13|12|1|0|9|11|6|1|42
Kolby Allard|CLE|8.7|0|0|0|10.38|2.19|9|2|0|10|16|3|1|45
Edwin Díaz|LAD|6.0|1|4|0|10.5|2.33|10|1|0|7|9|5|1|33
Chris Murphy|CHW|6.0|1|1|0|10.5|2.33|6|1|0|7|9|5|0|32
Grayson Rodriguez|LAA|9.3|1|0|0|10.61|2.14|9|1|0|11|14|6|0|46
Gavin Hollowell|CHC|1.7|0|0|0|10.8|3.6|1|1|0|2|2|4|0|11
Corbin Martin|CHC|5.0|0|1|0|10.8|2.0|4|2|0|6|5|5|0|25
Cam Sanders|PIT|5.0|0|0|0|10.8|2.2|7|0|0|6|6|5|1|27
Shane Smith|CHW|8.3|0|0|0|10.8|2.52|11|1|0|10|12|9|1|49
James McCann|ARI|4.0|0|0|0|11.25|3.0|0|1|0|5|9|3|0|23
Nick Sandlin|LAA|8.7|0|0|0|11.42|1.62|6|2|0|11|9|5|3|40
Colton Gordon|HOU|9.3|0|0|0|11.57|2.57|11|6|0|12|21|3|1|50
George Klassen|LAA|4.7|0|0|0|11.57|3.64|6|1|0|6|7|10|0|32
Josh Fleming|TOR|3.0|0|0|0|12.0|2.67|1|1|0|4|6|2|1|18
Blake Snell|LAD|3.0|0|0|0|12.0|2.67|5|0|0|4|6|2|0|18
Chris Roycroft|STL|3.7|0|0|0|12.27|3.55|3|1|0|5|8|5|0|25
Justin Verlander|DET|3.7|0|0|0|12.27|2.18|1|1|0|5|6|2|0|19
Cristian Javier|HOU|9.3|0|0|0|12.54|2.36|4|2|0|13|13|9|2|48
Keegan Akin|BAL|9.7|0|0|0|13.03|1.86|10|3|0|14|16|2|0|47
Christian Koss|SFG|2.0|0|0|0|13.5|2.5|0|0|0|3|5|0|0|10
Joey Lucchesi|LAA|3.3|0|0|1|13.5|3.9|4|1|0|5|7|6|1|24
Rolddy Muñoz|ATL|2.0|0|0|0|13.5|3.0|3|1|0|3|5|1|0|12
Mitch Spence|KCR|4.0|0|0|0|13.5|2.25|3|1|0|6|4|5|0|21
Jose Trevino|CIN|5.0|0|0|0|14.4|3.0|1|0|0|8|14|1|1|29
