name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Chandler Simpson|TBR|129|0|14|6|11|10|7|37|118|1|0|1|2|0.314|0.349|0.356
Miguel Andujar|SDP|71|1|7|7|1|13|3|21|67|0|1|6|1|0.313|0.352|0.478
Taylor Ward|BAL|136|1|15|11|1|20|22|35|112|1|1|13|0|0.313|0.426|0.455
Austin Martin|MIN|82|1|11|6|3|13|18|19|61|1|2|4|0|0.311|0.476|0.426
Christian Vázquez|HOU|51|2|6|10|0|8|5|14|45|0|0|4|0|0.311|0.38|0.533
Alex Call|LAD|37|0|6|3|0|4|7|9|29|0|1|2|0|0.31|0.459|0.379
Mickey Moniak|COL|95|8|15|16|1|24|6|27|87|1|1|6|0|0.31|0.358|0.655
Edouard Julien|COL|89|2|13|12|2|22|11|24|78|0|0|3|1|0.308|0.393|0.449
Drake Baldwin|ATL|142|7|30|25|1|26|13|39|127|0|2|4|0|0.307|0.38|0.504
Wilyer Abreu|BOS|126|4|15|13|1|22|12|35|114|0|0|6|1|0.307|0.373|0.482
Carson Kelly|CHC|88|2|12|10|0|15|12|23|75|0|1|4|0|0.307|0.409|0.44
Matt Olson|ATL|139|9|27|28|0|33|16|37|121|2|0|13|0|0.306|0.381|0.636
Brendan Donovan|SEA|71|3|7|8|1|12|9|17|56|1|5|3|0|0.304|0.437|0.518
Matt Shaw|CHC|80|3|10|10|2|14|5|22|73|1|0|6|0|0.301|0.342|0.507
Jung Hoo Lee|SFG|113|2|13|10|0|15|8|31|103|2|0|8|1|0.301|0.345|0.456
Ernie Clement|TOR|126|1|10|9|1|9|3|37|123|0|0|13|0|0.301|0.317|0.431
Michael Conforto|CHC|38|0|5|5|0|10|7|9|30|1|0|4|0|0.3|0.421|0.433
Weston Wilson|BAL|13|0|4|2|1|5|2|3|10|0|1|1|0|0.3|0.462|0.4
Christian Walker|HOU|122|7|19|23|0|22|13|32|107|1|1|9|0|0.299|0.377|0.579
Brandon Marsh|PHI|100|4|12|17|3|20|4|28|94|2|0|4|0|0.298|0.32|0.468
Bobby Witt Jr.|KCR|134|2|10|15|10|22|14|35|118|2|0|9|1|0.297|0.366|0.441
Hyeseong Kim|LAD|62|1|7|7|5|13|7|16|54|1|0|2|0|0.296|0.371|0.389
MJ Melendez|NYM|30|1|3|3|0|12|3|8|27|0|0|3|0|0.296|0.367|0.519
Ryan Jeffers|MIN|92|3|15|18|1|16|15|22|75|0|1|2|1|0.293|0.418|0.467
Dane Myers|CIN|51|1|12|3|2|9|9|12|41|0|1|0|0|0.293|0.431|0.366
Kyle Isbel|KCR|83|3|11|8|5|19|4|21|72|0|3|3|0|0.292|0.354|0.458
Nico Hoerner|CHC|146|4|16|26|7|14|13|37|127|2|4|8|0|0.291|0.37|0.449
Riley Greene|DET|128|4|20|18|1|32|18|32|110|0|0|8|0|0.291|0.391|0.473
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Brandon Nimmo|TEX|140|4|14|12|1|27|12|36|124|1|3|7|1|0.29|0.364|0.46
Randy Arozarena|SEA|134|2|22|11|7|29|15|33|114|2|3|9|1|0.289|0.381|0.439
Ty France|SDP|48|3|8|8|1|4|2|13|45|0|1|2|1|0.289|0.333|0.578
Jeff McNeil|ATH|104|1|9|7|1|12|10|26|90|1|2|6|0|0.289|0.369|0.389
Brett Sullivan|COL|47|0|2|7|0|9|2|13|45|0|0|6|0|0.289|0.319|0.422
Sal Stewart|CIN|130|9|19|29|7|24|17|32|111|2|0|6|0|0.288|0.377|0.586
Ezequiel Duran|TEX|65|1|9|8|3|13|6|17|59|0|0|5|0|0.288|0.354|0.424
Jorbit Vivas|WSH|72|0|11|3|0|8|6|17|59|1|4|3|0|0.288|0.386|0.339
Max Muncy|LAD|115|9|23|11|0|28|14|29|101|0|0|4|0|0.287|0.374|0.594
CJ Abrams|WSH|127|7|15|23|5|22|14|30|105|2|6|4|0|0.286|0.394|0.524
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Austin Hedges|CLE|39|0|7|2|0|8|3|10|35|1|0|2|0|0.286|0.333|0.343
Jorge Mateo|ATL|30|1|9|3|2|12|2|8|28|0|0|1|0|0.286|0.333|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Casey Schmitt|SFG|92|4|10|13|1|19|4|24|84|1|3|8|0|0.286|0.337|0.524
Leody Taveras|BAL|75|2|9|15|1|15|11|18|63|0|0|3|0|0.286|0.392|0.429
Colby Thomas|ATH|8|0|0|1|0|4|1|2|7|0|0|0|0|0.286|0.375|0.286
Cole Young|SEA|126|3|20|19|2|27|11|32|112|1|2|4|1|0.286|0.357|0.42
Jacob Wilson|ATH|126|2|13|15|1|15|2|35|123|1|0|7|0|0.285|0.294|0.39
Nolan Arenado|ARI|102|5|15|17|0|19|6|27|95|1|0|2|0|0.284|0.324|0.463
Corbin Carroll|ARI|113|4|19|18|4|32|16|27|95|1|1|6|4|0.284|0.389|0.558
Dominic Canzone|SEA|74|3|10|12|1|17|5|19|67|1|1|7|0|0.284|0.338|0.522
Elly De La Cruz|CIN|134|10|26|24|8|38|14|34|120|0|0|5|0|0.283|0.358|0.575
Jonny DeLuca|TBR|63|2|12|13|2|11|3|17|60|0|0|5|0|0.283|0.317|0.467
Brayan Rocchio|CLE|113|3|13|17|2|11|10|28|99|0|2|3|0|0.283|0.36|0.404
Oswald Peraza|LAA|92|4|10|8|5|24|7|23|82|0|2|4|0|0.28|0.352|0.476
Brice Turang|MIL|124|4|23|19|7|28|22|28|100|1|0|8|1|0.28|0.407|0.5
Jordan Walker|STL|125|8|22|20|5|40|12|31|111|1|1|4|0|0.279|0.352|0.532
Carlos Correa|HOU|117|2|20|14|1|20|15|28|101|1|0|7|0|0.277|0.368|0.406
Andrés Giménez|TOR|107|3|9|16|4|17|4|28|101|1|0|6|1|0.277|0.302|0.446
Trevor Larnach|MIN|81|1|11|8|1|14|16|18|65|0|0|4|1|0.277|0.42|0.415
Myles Straw|TOR|53|1|13|4|1|5|4|13|47|1|0|2|0|0.277|0.327|0.383
Nick Fortes|TBR|81|1|5|8|0|10|2|21|76|0|3|5|0|0.276|0.321|0.382
José Fermín|STL|34|1|2|4|0|7|3|8|29|1|0|2|0|0.276|0.333|0.448
Nick Loftin|KCR|34|0|7|7|0|3|5|8|29|0|0|3|0|0.276|0.382|0.379
Joey Loperfido|HOU|66|0|7|7|1|19|6|16|58|1|1|5|0|0.276|0.348|0.362
Xander Bogaerts|SDP|122|5|14|17|3|17|13|30|109|0|0|2|0|0.275|0.352|0.431
Gabriel Moreno|ARI|45|0|6|5|0|8|3|11|40|1|1|5|0|0.275|0.333|0.4
Mauricio Dubón|ATL|113|2|15|14|0|20|6|29|106|0|1|8|1|0.274|0.319|0.425
Matt Chapman|SFG|122|1|15|12|0|26|11|30|110|0|1|5|1|0.273|0.344|0.364
Griffin Conine|MIA|25|2|6|4|2|6|2|6|22|0|1|1|0|0.273|0.36|0.591
Billy Cook|PIT|11|0|5|0|2|4|0|3|11|0|0|0|0|0.273|0.273|0.273
Shohei Ohtani|LAD|139|6|21|13|4|33|23|30|110|2|3|6|0|0.273|0.406|0.491
Tristan Peters|CHW|72|0|6|3|3|18|4|18|66|0|1|1|1|0.273|0.324|0.318
Jeremiah Jackson|BAL|96|5|9|19|1|22|2|25|92|1|1|2|0|0.272|0.292|0.457
José Tena|WSH|51|1|8|7|0|15|2|13|48|0|1|1|0|0.271|0.314|0.354
Will Smith|LAD|99|3|11|15|0|16|9|24|89|1|0|1|0|0.27|0.333|0.382
Adam Frazier|LAA|61|1|12|5|0|17|6|14|52|0|1|4|1|0.269|0.356|0.442
Tyler Freeman|COL|61|0|3|7|2|7|2|14|52|0|4|1|0|0.269|0.345|0.288
Hunter Goodman|COL|116|9|23|14|1|43|9|28|104|0|3|6|0|0.269|0.345|0.587
Tristan Gray|MIN|58|3|7|13|0|19|3|14|52|1|1|1|0|0.269|0.316|0.462
Jake Mangum|PIT|73|0|11|3|5|16|5|18|67|0|0|2|0|0.269|0.319|0.299
Bryce Harper|PHI|123|6|16|19|1|21|14|29|108|1|0|6|1|0.269|0.35|0.509
Jake McCarthy|COL|64|0|5|6|6|12|4|15|56|0|1|5|1|0.268|0.328|0.393
Carter Jensen|KCR|99|6|13|16|0|27|11|23|86|1|1|2|0|0.267|0.354|0.5
Heliot Ramos|SFG|107|3|11|14|0|33|6|27|101|0|0|6|0|0.267|0.308|0.416
José Caballero|NYY|112|3|12|11|12|25|4|28|105|0|3|5|0|0.267|0.313|0.4
Daylen Lile|WSH|136|3|19|14|1|25|12|33|124|0|0|7|0|0.266|0.331|0.395
Angel Martínez|CLE|101|5|12|15|5|20|3|25|94|0|2|6|0|0.266|0.303|0.489
Nathaniel Lowe|CIN|55|4|6|11|0|8|6|13|49|0|0|3|0|0.265|0.345|0.571
Masataka Yoshida|BOS|59|0|5|5|1|7|9|13|49|0|1|3|0|0.265|0.39|0.327
Jesús Sánchez|TOR|97|4|11|15|0|18|5|23|87|3|2|4|0|0.264|0.309|0.448
TJ Rumfield|COL|123|3|10|16|0|19|11|29|110|1|1|6|1|0.264|0.333|0.418
Alec Burleson|STL|130|4|14|22|1|17|15|30|114|1|0|8|0|0.263|0.346|0.439
Ceddanne Rafaela|BOS|105|1|13|10|0|24|6|25|95|0|4|4|2|0.263|0.333|0.379
Amed Rosario|NYY|63|4|7|13|0|11|4|15|57|2|0|1|1|0.263|0.302|0.526
Edmundo Sosa|PHI|40|1|4|7|1|8|2|10|38|0|0|3|0|0.263|0.3|0.421
William Contreras|MIL|119|2|15|16|0|14|12|28|107|0|0|6|0|0.262|0.336|0.374
Willson Contreras|BOS|128|7|16|20|0|36|14|28|107|1|6|3|0|0.262|0.375|0.486
Jo Adell|LAA|139|4|13|19|2|28|4|34|130|1|4|2|0|0.262|0.302|0.369
Jake Bauers|MIL|104|5|17|18|3|22|8|25|96|0|0|5|0|0.26|0.317|0.469
Willi Castro|COL|81|1|12|10|2|28|7|19|73|0|1|5|0|0.26|0.333|0.37
Maikel Garcia|KCR|121|2|15|10|2|22|12|28|108|1|0|6|1|0.259|0.331|0.389
Spencer Horwitz|PIT|98|3|11|9|0|15|14|21|81|2|1|2|0|0.259|0.367|0.395
J.T. Realmuto|PHI|61|1|5|4|0|11|5|14|54|0|2|2|0|0.259|0.344|0.352
Freddie Freeman|LAD|128|3|11|15|0|14|11|30|116|0|1|7|1|0.259|0.328|0.414
Alex Bregman|CHC|143|3|10|11|1|21|17|32|124|1|1|3|1|0.258|0.35|0.371
Chase DeLauter|CLE|116|5|12|18|0|13|14|26|101|1|0|6|1|0.257|0.345|0.485
Chase Meidroth|CHW|127|1|18|3|1|27|14|28|109|1|0|6|0|0.257|0.339|0.339
Brandon Lockridge|MIL|85|0|7|8|5|24|10|19|74|0|0|3|0|0.257|0.345|0.297
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Junior Caminero|TBR|131|8|17|15|0|22|13|30|117|1|0|3|0|0.256|0.328|0.487
Oneil Cruz|PIT|132|9|21|26|10|46|10|31|121|0|1|5|0|0.256|0.318|0.521
Jeremy Peña|HOU|46|0|5|0|1|6|3|11|43|0|0|4|0|0.256|0.304|0.349
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Masyn Winn|STL|108|1|13|13|4|23|11|24|94|1|2|5|1|0.255|0.343|0.362
Trea Turner|PHI|130|3|18|10|3|24|12|30|118|0|0|5|0|0.254|0.323|0.373
Julio Rodríguez|SEA|140|2|14|12|3|31|12|32|126|0|2|6|0|0.254|0.329|0.349
Marcelo Mayer|BOS|85|1|7|7|2|13|7|19|75|1|1|6|0|0.253|0.321|0.373
Brooks Lee|MIN|104|5|12|17|2|19|8|24|95|0|1|2|0|0.253|0.317|0.432
Ramón Laureano|SDP|120|4|14|18|3|35|10|27|107|2|1|4|2|0.252|0.317|0.439
Aaron Judge|NYY|135|12|25|20|5|37|21|28|111|0|2|5|0|0.252|0.381|0.622
Nick Allen|HOU|22|0|5|0|0|5|2|5|20|0|0|1|0|0.25|0.318|0.3
Jake Fraley|TBR|67|2|4|4|2|16|7|15|60|0|0|6|0|0.25|0.328|0.45
Bryce Johnson|SDP|22|0|3|2|4|8|1|5|20|0|0|2|0|0.25|0.286|0.35
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Nathan Lukes|TOR|56|0|5|8|0|7|1|13|52|1|2|4|0|0.25|0.286|0.327
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Pedro Pagés|STL|67|3|7|8|2|14|3|15|60|1|2|2|0|0.25|0.303|0.433
Everson Pereira|CHW|71|3|7|7|1|21|4|16|64|1|2|4|0|0.25|0.31|0.453
Fernando Tatis Jr.|SDP|131|0|11|13|8|32|13|28|112|4|1|4|0|0.25|0.323|0.286
Andrew Vaughn|MIL|4|0|0|1|0|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Ben Williamson|TBR|89|0|13|10|3|19|8|20|80|0|0|5|1|0.25|0.318|0.338
JJ Wetherholt|STL|138|6|25|15|4|25|16|28|113|2|7|5|0|0.248|0.37|0.451
Jose Altuve|HOU|125|3|19|8|1|24|16|27|109|0|0|7|0|0.248|0.344|0.394
Mike Trout|LAA|144|10|29|21|5|30|32|27|109|0|3|5|0|0.248|0.431|0.569
Iván Herrera|STL|138|4|16|14|1|20|24|26|105|1|8|7|0|0.248|0.42|0.429
Samuel Basallo|BAL|87|5|10|9|0|20|10|19|77|0|0|2|0|0.247|0.333|0.468
Lane Thomas|KCR|70|1|6|5|3|12|13|14|57|0|0|1|0|0.246|0.386|0.316
Brandon Lowe|PIT|116|7|15|19|0|29|13|25|102|0|1|7|0|0.245|0.336|0.52
Geraldo Perdomo|ARI|107|1|11|6|6|14|17|21|86|2|0|3|3|0.244|0.362|0.384
Luke Raley|SEA|93|5|11|13|0|35|5|21|86|0|2|4|1|0.244|0.301|0.488
Justin Crawford|PHI|91|0|8|4|2|19|7|20|82|0|2|5|1|0.244|0.319|0.329
James Wood|WSH|151|10|30|24|5|48|30|29|119|0|2|7|0|0.244|0.404|0.555
Drew Gilbert|SFG|40|2|4|5|0|9|2|9|37|0|0|0|0|0.243|0.282|0.405
Derek Hill|CHW|43|1|5|1|4|14|5|9|37|0|0|0|0|0.243|0.333|0.324
Jake Meyers|HOU|43|1|5|4|1|8|4|9|37|1|1|2|0|0.243|0.326|0.378
Connor Wong|BOS|43|0|2|5|1|6|4|9|37|0|1|5|0|0.243|0.333|0.378
Bryce Teodosio|LAA|36|0|2|2|2|15|2|8|33|0|0|1|0|0.242|0.286|0.273
Luis García Jr.|WSH|100|1|13|16|2|15|4|23|95|1|0|5|1|0.242|0.27|0.347
Dillon Dingler|DET|104|5|11|19|0|18|7|22|91|0|4|5|0|0.242|0.324|0.462
Ronald Acuña Jr.|ATL|140|2|15|9|6|29|19|28|116|2|3|7|1|0.241|0.357|0.371
Jac Caglianone|KCR|98|2|11|4|0|33|9|21|87|0|2|5|1|0.241|0.327|0.391
Pete Crow-Armstrong|CHC|128|3|19|13|6|38|9|28|116|0|2|3|1|0.241|0.307|0.362
Starling Marte|KCR|31|0|2|1|0|10|0|7|29|1|1|3|0|0.241|0.258|0.345
Kyle Tucker|LAD|133|3|21|15|3|29|16|28|116|1|0|6|0|0.241|0.331|0.371
Cody Bellinger|NYY|128|3|18|15|3|18|18|26|108|2|0|4|1|0.241|0.344|0.38
Miguel Amaya|CHC|59|2|10|6|0|13|7|12|50|0|2|1|0|0.24|0.356|0.38
David Hamilton|MIL|87|0|13|7|5|15|11|17|71|0|1|2|0|0.239|0.349|0.268
Max Muncy|ATH|104|2|15|7|2|37|6|22|92|2|4|5|2|0.239|0.308|0.402
Ketel Marte|ARI|122|5|17|11|0|21|9|27|113|0|0|3|0|0.239|0.295|0.398
Nolan Schanuel|LAA|126|3|10|19|0|19|10|27|113|2|1|6|0|0.239|0.302|0.372
Hao-Yu  Lee|DET|22|1|2|3|0|8|1|5|21|0|0|2|0|0.238|0.273|0.476
Nathan Church|STL|87|5|12|13|3|21|4|19|80|2|1|1|0|0.238|0.276|0.438
Wyatt Langford|TEX|84|1|9|4|3|19|4|19|80|0|0|3|2|0.238|0.274|0.363
Jacob Young|WSH|104|2|11|14|1|18|5|23|97|0|1|5|0|0.237|0.282|0.351
Munetaka Murakami|CHW|136|12|22|23|0|46|25|26|110|1|0|0|0|0.236|0.375|0.564
Bryan Reynolds|PIT|137|3|20|17|1|37|24|26|110|1|2|2|1|0.236|0.38|0.355
Dylan Beavers|BAL|81|2|10|8|1|17|7|17|72|1|0|3|0|0.236|0.3|0.361
Mark Vientos|NYM|79|2|7|7|0|19|6|17|72|1|0|2|0|0.236|0.291|0.347
Gleyber Torres|DET|132|2|18|9|0|21|24|25|106|1|1|2|0|0.236|0.379|0.311
Bo Bichette|NYM|132|2|14|14|1|27|7|29|123|2|0|5|0|0.236|0.273|0.325
Byron Buxton|MIN|130|7|21|10|1|36|8|28|119|1|2|4|1|0.235|0.292|0.462
Jorge Soler|LAA|121|6|15|23|0|38|13|24|102|3|3|5|0|0.235|0.331|0.461
Teoscar Hernández|LAD|109|4|16|17|1|31|10|23|98|1|0|4|0|0.235|0.303|0.398
Carlos Narváez|BOS|67|2|6|3|1|19|2|15|64|0|0|2|0|0.234|0.258|0.359
Colson Montgomery|CHW|128|8|13|21|1|38|10|26|111|0|7|5|0|0.234|0.336|0.495
Tyrone Taylor|NYM|50|2|4|7|0|9|1|11|47|0|0|1|0|0.234|0.25|0.383
Daulton Varsho|TOR|105|3|11|7|2|19|9|22|94|0|2|5|0|0.234|0.314|0.383
Alex Freeland|LAD|87|1|8|6|0|26|7|18|77|1|0|4|0|0.234|0.294|0.325
Adolis García|PHI|116|3|8|9|1|32|10|24|103|1|2|5|1|0.233|0.31|0.388
Nick Kurtz|ATH|135|5|17|13|3|44|32|24|103|0|0|4|0|0.233|0.415|0.417
Zach Neto|LAA|150|5|21|15|5|47|20|30|129|0|1|8|0|0.233|0.34|0.411
Gavin Sheets|SDP|91|4|11|12|1|20|4|20|86|0|1|9|0|0.233|0.275|0.477
Austin Hays|CHW|40|1|2|6|0|13|1|9|39|0|0|1|0|0.231|0.25|0.333
Leo Jiménez|MIA|17|0|1|0|0|2|3|3|13|0|1|0|0|0.231|0.412|0.231
Agustín Ramírez|MIA|117|2|14|12|3|25|10|24|104|1|2|5|1|0.231|0.308|0.356
Victor Robles|SEA|13|0|0|1|1|3|0|3|13|0|0|1|0|0.231|0.231|0.308
Eugenio Suárez|CIN|100|3|10|11|0|30|9|21|91|0|0|3|0|0.231|0.3|0.363
Ian Happ|CHC|134|7|20|14|1|39|19|26|113|0|2|5|0|0.23|0.351|0.46
Konnor Griffin|PIT|96|2|10|13|7|28|6|20|87|1|2|2|1|0.23|0.292|0.345
Garrett Mitchell|MIL|94|1|11|20|5|35|18|17|74|0|1|5|1|0.23|0.387|0.365
Gary Sánchez|MIL|77|5|10|14|0|16|15|14|61|0|1|2|1|0.23|0.39|0.541
Yainer Diaz|HOU|88|2|6|12|0|14|3|19|83|2|0|4|0|0.229|0.25|0.349
Isiah Kiner-Falefa|BOS|37|0|5|3|2|7|2|8|35|0|0|0|0|0.229|0.27|0.229
Kyle Stowers|MIA|41|0|4|1|0|8|5|8|35|0|1|3|0|0.229|0.341|0.314
Ronny Mauricio|NYM|22|0|2|1|0|9|0|5|22|0|0|0|0|0.227|0.227|0.227
Andruw Monasterio|BOS|48|1|5|8|1|8|4|10|44|0|0|4|0|0.227|0.292|0.386
Marcus Semien|NYM|117|1|7|9|3|24|8|24|106|1|1|5|0|0.226|0.284|0.302
Hunter Feduccia|TBR|38|0|4|4|0|14|6|7|31|0|1|0|0|0.226|0.368|0.226
Zack Gelof|ATH|34|1|6|4|2|9|1|7|31|0|0|1|0|0.226|0.25|0.355
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Curtis Mead|WSH|70|4|12|12|2|11|7|14|62|0|1|4|0|0.226|0.314|0.484
Connor Norby|MIA|109|3|7|10|2|32|11|21|93|1|4|5|0|0.226|0.33|0.376
Joc Pederson|TEX|85|2|11|5|0|21|12|16|71|1|1|1|0|0.225|0.341|0.324
Brady House|WSH|120|4|14|14|1|38|9|25|111|0|0|4|0|0.225|0.283|0.369
Sam Antonacci|CHW|49|1|5|6|0|3|4|9|40|1|4|1|2|0.225|0.347|0.425
Michael Massey|KCR|53|1|5|7|0|12|2|11|49|2|0|5|0|0.224|0.245|0.388
Josh Bell|MIN|123|3|20|16|0|23|14|24|107|1|1|5|0|0.224|0.317|0.355
Kazuma Okamoto|TOR|119|5|12|15|0|38|12|24|107|0|0|2|0|0.224|0.303|0.383
Nick Yorke|PIT|77|1|6|6|0|15|7|15|67|1|2|3|0|0.224|0.312|0.313
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Spencer Steer|CIN|106|5|12|8|1|28|8|21|94|1|3|5|0|0.223|0.302|0.436
Kerry Carpenter|DET|95|6|8|17|0|32|10|18|81|2|2|2|1|0.222|0.316|0.494
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Adrian Del Castillo|ARI|57|2|6|11|0|16|3|12|54|0|0|3|0|0.222|0.263|0.389
Jerar Encarnacion|SFG|28|0|1|0|0|6|1|6|27|0|0|1|0|0.222|0.25|0.259
David Fry|CLE|44|1|7|1|0|15|8|8|36|0|0|1|0|0.222|0.364|0.333
Kyle Higashioka|TEX|50|1|5|3|0|15|5|10|45|0|0|1|0|0.222|0.3|0.311
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Luke Keaschall|MIN|127|1|12|13|7|21|8|26|117|1|1|4|0|0.222|0.276|0.282
Manny Machado|SDP|118|4|18|16|1|24|17|22|99|2|0|4|0|0.222|0.331|0.384
