name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Nolan Gorman|STL|108|4|11|18|0|30|10|21|95|3|0|2|0|0.221|0.287|0.368
Jake Burger|TEX|125|5|11|19|0|38|5|26|118|1|1|4|0|0.22|0.256|0.381
Steven Kwan|CLE|125|1|10|8|2|15|13|24|109|1|1|4|0|0.22|0.306|0.284
Josh Naylor|SEA|122|4|8|15|4|20|11|24|109|1|1|2|0|0.22|0.295|0.349
Kyle Higashioka|TEX|46|1|5|3|0|13|5|9|41|0|0|1|0|0.22|0.304|0.317
Cam Smith|HOU|119|3|15|12|4|33|13|22|101|2|2|5|0|0.218|0.314|0.356
Santiago Espinal|LAD|25|0|3|2|0|2|0|5|23|0|0|2|0|0.217|0.217|0.304
Spencer Steer|CIN|103|5|12|8|1|27|7|20|92|1|3|5|0|0.217|0.291|0.435
Jared Triolo|PIT|26|0|2|1|0|5|2|5|23|0|1|1|0|0.217|0.308|0.261
Sal Frelick|MIL|102|2|14|8|1|13|13|18|83|2|1|2|0|0.217|0.323|0.313
Sam Antonacci|CHW|45|1|5|5|0|3|3|8|37|1|4|1|1|0.216|0.333|0.378
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Nick Yorke|PIT|75|1|6|4|0|15|7|14|65|1|2|3|0|0.215|0.307|0.308
J.C. Escarra|NYY|29|0|3|5|0|9|1|6|28|0|0|2|1|0.214|0.241|0.357
Connor Joe|SEA|15|0|1|2|1|5|1|3|14|0|0|1|0|0.214|0.267|0.286
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Dansby Swanson|CHC|122|6|23|23|2|28|20|21|98|3|1|2|1|0.214|0.344|0.439
Marcus Semien|NYM|114|1|7|9|3|23|8|22|103|1|1|5|0|0.214|0.274|0.291
Miguel Vargas|CHW|129|6|21|14|5|21|23|22|103|1|2|4|1|0.214|0.364|0.447
Andrew Benintendi|CHW|96|2|10|14|0|34|6|19|89|1|0|5|2|0.213|0.26|0.382
Gunnar Henderson|BAL|136|9|21|18|5|41|12|26|122|1|1|5|1|0.213|0.287|0.492
Lenyn Sosa|TOR|63|0|4|7|0|13|0|13|61|1|0|5|0|0.213|0.21|0.295
Corey Seager|TEX|126|6|19|17|1|33|15|23|108|2|1|5|0|0.213|0.31|0.426
Bryson Stott|PHI|86|0|4|4|5|16|5|17|80|0|1|2|1|0.213|0.267|0.263
Jahmai Jones|DET|34|2|3|5|0|11|1|7|33|0|0|1|0|0.212|0.235|0.424
Isiah Kiner-Falefa|BOS|35|0|5|3|2|7|2|7|33|0|0|0|0|0.212|0.257|0.212
Brett Baty|NYM|92|1|11|12|2|26|5|18|85|2|0|4|1|0.212|0.25|0.318
Owen Caissie|MIA|94|2|10|15|1|40|5|18|85|3|1|6|0|0.212|0.255|0.353
Tyler Soderstrom|ATH|124|3|14|18|1|25|14|23|109|1|0|10|1|0.211|0.298|0.404
Victor Caratini|MIN|92|1|5|11|0|15|8|16|76|4|4|1|0|0.211|0.304|0.263
Rafael Devers|SFG|120|2|8|10|0|37|6|24|114|0|0|4|0|0.211|0.25|0.298
Tyler O'Neill|BAL|43|1|7|4|0|11|3|8|38|0|2|0|0|0.211|0.302|0.289
Jazz Chisholm Jr.|NYY|117|3|13|10|9|34|11|22|105|0|1|5|0|0.21|0.291|0.343
Matt McLain|CIN|125|2|13|9|4|31|18|22|105|0|2|6|0|0.21|0.336|0.324
Zach McKinstry|DET|46|1|2|5|0|10|3|9|43|0|0|2|0|0.209|0.261|0.326
Tyrone Taylor|NYM|46|2|4|7|0|8|1|9|43|0|0|1|0|0.209|0.227|0.372
Danny Jansen|TEX|74|1|5|7|0|23|6|14|67|0|1|4|1|0.209|0.284|0.343
Roman Anthony|BOS|110|1|11|5|2|30|18|19|91|0|1|3|1|0.209|0.345|0.297
Brenton Doyle|COL|84|1|11|2|6|30|7|16|77|0|0|2|0|0.208|0.274|0.273
Mitch Garver|SEA|41|0|4|1|0|11|7|7|34|0|0|1|0|0.206|0.341|0.235
Austin Hays|CHW|35|1|2|6|0|12|1|7|34|0|0|1|0|0.206|0.229|0.324
Jackson Merrill|SDP|124|3|19|15|5|31|9|23|112|0|1|6|0|0.205|0.27|0.339
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Alek Thomas|ARI|83|2|10|10|4|16|3|16|78|0|1|8|0|0.205|0.244|0.385
James McCann|ARI|46|0|3|6|0|15|1|9|44|0|0|3|0|0.205|0.222|0.273
Mike Yastrzemski|ATL|97|0|12|6|1|25|8|18|88|0|1|4|1|0.205|0.278|0.273
Jorge Barrosa|ARI|65|1|7|6|0|21|3|12|59|0|1|7|1|0.203|0.254|0.407
Graham Pauley|MIA|68|1|7|9|1|18|3|13|64|0|0|6|0|0.203|0.239|0.344
Rhys Hoskins|CLE|85|1|12|6|0|24|16|14|69|0|0|5|0|0.203|0.353|0.319
Willy Adames|SFG|120|3|12|6|0|37|5|23|114|0|1|10|0|0.202|0.242|0.368
Austin Riley|ATL|128|3|15|17|2|28|12|23|114|0|2|6|0|0.202|0.289|0.333
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Michael Busch|CHC|127|2|14|11|0|30|14|22|110|1|2|4|0|0.2|0.299|0.291
Colton Cowser|BAL|63|0|7|3|0|20|6|11|55|1|0|2|0|0.2|0.274|0.236
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Royce Lewis|MIN|69|3|7|10|2|20|8|12|60|0|1|2|0|0.2|0.304|0.383
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Joey Ortiz|MIL|74|0|11|6|4|16|7|13|65|0|0|0|0|0.2|0.278|0.2
Keibert Ruiz|WSH|53|1|4|9|0|7|1|10|50|1|1|4|0|0.2|0.226|0.34
Braden Shewmake|HOU|5|1|1|1|0|1|0|1|5|0|0|0|0|0.2|0.2|0.8
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Austin Wells|NYY|87|3|6|5|0|15|16|14|70|1|0|1|0|0.2|0.345|0.343
Pete Alonso|BAL|127|4|14|12|1|32|15|22|111|0|1|6|0|0.198|0.299|0.36
Evan Carter|TEX|106|3|10|9|5|25|15|17|86|1|1|4|0|0.198|0.32|0.349
Cal Raleigh|SEA|137|7|13|17|2|40|14|24|122|1|0|4|0|0.197|0.277|0.402
Salvador Perez|KCR|118|5|10|10|0|25|4|22|112|1|1|3|0|0.196|0.229|0.357
Taylor Walls|TBR|69|0|9|4|4|18|8|11|56|0|1|2|0|0.196|0.308|0.232
Nasim Nuñez|WSH|102|0|12|10|13|21|12|17|87|0|1|1|0|0.195|0.3|0.207
Carson Benge|NYM|89|2|9|6|6|19|7|16|82|0|0|2|0|0.195|0.258|0.293
Andrew McCutchen|TEX|45|1|5|5|0|17|3|8|41|1|0|2|0|0.195|0.244|0.317
Eli White|ATL|38|2|5|6|0|6|1|7|36|1|0|1|0|0.194|0.211|0.389
Randal Grichuk|NYY|33|0|8|2|0|10|1|6|31|1|0|4|0|0.194|0.212|0.323
Darell Hernaiz|ATH|37|1|2|2|2|5|5|6|31|0|0|0|0|0.194|0.306|0.29
Trevor Story|BOS|127|2|11|17|2|40|6|23|119|2|0|5|0|0.193|0.228|0.286
Matt Vierling|DET|65|1|5|9|1|10|6|11|57|2|0|5|0|0.193|0.262|0.333
Kyle Manzardo|CLE|93|1|3|6|0|31|8|16|83|0|2|2|0|0.193|0.28|0.253
Josh Smith|TEX|98|0|6|6|2|18|13|16|83|1|1|2|0|0.193|0.306|0.217
Ezequiel Tovar|COL|114|1|8|6|2|34|3|21|109|0|2|8|0|0.193|0.228|0.294
Josh Lowe|LAA|81|4|7|10|1|22|5|14|73|1|1|1|0|0.192|0.25|0.37
Victor Scott II|STL|84|1|8|5|3|22|5|14|73|1|0|1|0|0.192|0.241|0.247
Kyle Karros|COL|103|1|12|3|2|21|18|16|84|1|0|3|0|0.19|0.33|0.262
Kyle Schwarber|PHI|130|9|18|17|0|40|21|20|105|0|4|4|1|0.19|0.346|0.505
Yoán Moncada|LAA|96|3|9|9|0|32|15|15|79|0|2|0|1|0.19|0.333|0.329
Brice Matthews|HOU|54|2|4|7|1|21|5|9|48|0|0|4|0|0.188|0.264|0.396
Luisangel Acuña|CHW|79|0|7|3|6|10|6|13|70|1|1|1|0|0.186|0.256|0.2
George Springer|TOR|62|2|4|6|1|14|8|10|54|0|0|4|0|0.185|0.29|0.37
Kody Clemens|MIN|74|3|5|8|4|21|6|12|65|0|2|2|0|0.185|0.274|0.354
Jakob Marsee|MIA|136|1|18|8|10|31|18|21|114|1|2|3|2|0.184|0.304|0.272
Lawrence Butler|ATH|96|2|8|9|4|26|9|16|87|0|0|2|0|0.184|0.26|0.276
TJ Friedl|CIN|113|1|10|5|4|25|10|18|98|0|2|4|0|0.184|0.273|0.255
J.P. Crawford|SEA|96|1|12|6|1|16|17|14|77|0|2|3|0|0.182|0.344|0.26
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Travis d'Arnaud|LAA|27|0|4|0|0|5|3|4|22|0|2|1|0|0.182|0.333|0.227
Coby Mayo|BAL|80|3|9|11|1|23|8|13|72|0|0|3|0|0.181|0.263|0.347
Ramón Urías|STL|59|2|8|5|0|11|5|9|50|1|3|3|0|0.18|0.288|0.36
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Paul Goldschmidt|NYY|33|1|6|4|0|8|4|5|28|0|1|4|0|0.179|0.303|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Tyler Heineman|TOR|50|0|4|2|0|13|1|8|45|0|1|0|0|0.178|0.213|0.178
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Curtis Mead|WSH|64|3|8|10|2|11|7|10|57|0|0|3|0|0.175|0.266|0.386
Ryan McMahon|NYY|79|2|6|7|0|26|10|12|69|0|0|0|0|0.174|0.278|0.261
Austin Slater|MIA|28|0|1|1|1|9|4|4|23|1|0|0|0|0.174|0.286|0.174
Blaze Alexander|BAL|65|0|7|1|3|20|4|10|58|0|1|1|0|0.172|0.238|0.19
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Matt Wallner|MIN|106|3|12|7|0|39|9|16|93|0|4|2|0|0.172|0.274|0.29
Jarren Duran|BOS|107|1|15|11|5|27|7|17|99|0|1|5|0|0.172|0.234|0.253
Luis Rengifo|MIL|86|0|9|6|1|11|7|13|76|1|1|6|0|0.171|0.247|0.25
Freddy Fermin|SDP|58|0|10|3|0|13|7|8|47|2|2|3|0|0.17|0.293|0.234
Jordan Beck|COL|58|1|4|7|2|12|4|9|53|1|0|2|0|0.17|0.224|0.264
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Thomas Saggese|STL|57|0|5|2|0|19|4|9|53|0|0|2|0|0.17|0.228|0.208
Edgar Quero|CHW|79|0|3|4|1|16|9|11|65|1|2|1|0|0.169|0.286|0.185
Caleb Durbin|BOS|107|1|12|11|3|15|10|16|95|0|2|6|0|0.168|0.262|0.263
Sam Haggerty|TEX|25|0|2|0|1|11|1|4|24|0|0|0|0|0.167|0.2|0.167
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Vinnie Pasquantino|KCR|123|3|11|14|0|24|16|17|102|4|1|3|2|0.167|0.276|0.324
Felix Reyes|PHI|18|1|2|1|0|3|0|3|18|0|0|0|0|0.167|0.167|0.333
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Tim Tawa|ARI|50|1|2|6|0|10|5|7|43|1|0|2|0|0.163|0.245|0.279
Will Benson|CIN|45|0|3|1|1|12|8|6|37|0|0|1|1|0.162|0.311|0.243
Tyler Stephenson|CIN|81|2|3|6|0|24|12|11|68|1|0|1|0|0.162|0.284|0.265
Henry Davis|PIT|71|0|7|3|1|14|6|10|62|0|2|3|0|0.161|0.257|0.21
Drew Millas|WSH|56|0|5|3|0|14|4|8|50|0|0|2|0|0.16|0.222|0.2
Marcell Ozuna|PIT|102|2|6|8|0|28|7|15|94|0|1|2|0|0.16|0.225|0.245
Heriberto Hernández|MIA|74|0|4|9|3|14|10|10|63|0|1|0|1|0.159|0.284|0.19
Joey Bart|PIT|42|1|4|3|0|17|2|6|38|1|1|1|0|0.158|0.214|0.263
Trent Grisham|NYY|110|4|15|16|1|20|20|14|89|1|0|1|1|0.157|0.309|0.326
Alec Bohm|PHI|114|1|6|12|0|19|8|16|102|2|2|3|0|0.157|0.228|0.216
Nick Castellanos|SDP|56|0|1|7|0|16|3|8|53|0|0|3|0|0.151|0.196|0.208
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Jake Cronenworth|SDP|102|1|12|4|1|20|13|13|87|0|2|2|0|0.149|0.275|0.207
Leo Rivas|SEA|88|0|5|7|0|27|10|11|74|1|2|1|1|0.149|0.264|0.189
Jake Rogers|DET|31|0|2|4|1|9|1|4|27|2|1|2|0|0.148|0.194|0.222
Brandon Valenzuela|TOR|35|1|2|2|0|14|1|5|34|0|0|0|0|0.147|0.171|0.235
Patrick Bailey|SFG|76|1|5|5|2|17|6|10|70|0|0|0|0|0.143|0.211|0.186
Dustin Harris|HOU|35|0|5|2|2|6|6|4|28|0|1|1|1|0.143|0.314|0.25
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Rob Refsnyder|SEA|42|2|4|3|0|9|4|5|37|1|0|0|0|0.135|0.214|0.297
Rece Hinds|CIN|33|0|2|5|0|15|1|4|30|1|1|3|0|0.133|0.182|0.233
Greg Jones|MIL|16|0|0|1|1|5|0|2|15|0|0|0|0|0.133|0.133|0.133
Cedric Mullins|TBR|101|2|8|8|6|22|5|12|91|1|2|2|1|0.132|0.192|0.242
Davis Schneider|TOR|59|1|12|5|0|18|13|6|46|0|0|2|0|0.13|0.322|0.239
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Blake Perkins|MIL|46|0|4|5|1|12|5|5|39|0|1|3|0|0.128|0.244|0.205
Jasson Domínguez|NYY|8|0|0|0|0|2|0|1|8|0|0|0|0|0.125|0.125|0.125
Daniel Johnson|HOU|10|0|0|0|0|2|1|1|8|0|1|0|0|0.125|0.3|0.125
Bo Naylor|CLE|69|1|1|3|0|17|5|8|64|0|0|1|0|0.125|0.188|0.188
Ke'Bryan Hayes|CIN|79|1|6|1|0|11|6|9|73|0|0|1|1|0.123|0.19|0.205
Brent Rooker|ATH|59|2|5|8|2|21|7|6|50|2|0|0|0|0.12|0.22|0.24
Andy Ibáñez|ATH|18|0|1|3|0|2|1|2|17|0|0|0|0|0.118|0.167|0.118
Yohel Pozo|STL|17|0|0|3|0|0|0|2|17|0|0|1|0|0.118|0.118|0.176
Wenceel Pérez|DET|45|2|4|3|0|4|2|5|43|0|0|0|0|0.116|0.156|0.256
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
James Outman|MIN|28|0|5|0|3|10|2|3|26|0|0|2|0|0.115|0.179|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Lourdes Gurriel Jr.|ARI|30|0|1|3|0|4|2|3|28|0|0|1|0|0.107|0.167|0.143
Austin Wynns|ATH|31|0|2|0|0|5|2|3|28|0|0|0|0|0.107|0.167|0.107
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Shay Whitcomb|HOU|11|1|1|3|0|7|1|1|10|0|0|0|0|0.1|0.182|0.4
Rafael Marchán|PHI|47|1|3|2|0|10|1|4|44|0|2|0|0|0.091|0.149|0.159
Christian Koss|SFG|12|0|0|0|0|1|0|1|12|0|0|1|0|0.083|0.083|0.167
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Jose Trevino|CIN|14|0|0|0|0|4|1|1|13|0|0|0|0|0.077|0.143|0.077
Addison Barger|TOR|23|0|1|2|0|6|3|1|19|1|0|1|0|0.053|0.174|0.105
Travis Bazzana|CLE|4|0|0|0|0|1|2|0|2|0|0|0|0|0.0|0.5|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|7|0|0|0|0|1|0|0|7|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Nicky Lopez|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|14|0|3|0|1|5|3|0|11|0|0|0|0|0.0|0.214|0.0
Christopher Morel|MIA|4|0|1|0|0|1|1|0|3|0|0|0|0|0.0|0.25|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Esteury Ruiz|MIA|2|0|0|0|0|0|0|0|2|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
