name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Michael Conforto|CHC|59|2|9|8|0|15|10|16|48|1|0|7|0|0.333|0.441|0.604
Aramis Garcia|ARI|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Jordan Lawlar|ARI|20|1|3|2|1|6|1|6|18|0|1|1|0|0.333|0.4|0.556
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Ryan Ward|LAD|6|0|0|1|0|1|0|2|6|0|0|0|0|0.333|0.333|0.333
Austin Martin|MIN|134|1|15|11|7|19|22|36|109|1|2|7|0|0.33|0.448|0.422
Riley Greene|DET|187|4|27|23|1|50|26|53|161|0|0|14|0|0.329|0.422|0.491
Yordan Alvarez|HOU|202|14|29|30|1|31|29|54|168|1|4|11|0|0.321|0.431|0.637
Troy Johnston|COL|146|2|14|20|1|31|11|42|132|0|2|12|0|0.318|0.379|0.455
Luis Arraez|SFG|182|1|17|15|4|7|10|53|167|2|0|8|2|0.317|0.352|0.407
Xavier Edwards|MIA|189|4|31|15|4|21|24|52|164|0|0|8|3|0.317|0.404|0.476
Josh Jung|TEX|168|5|19|20|1|26|10|49|155|1|2|13|0|0.316|0.363|0.497
Ben Rice|NYY|165|14|33|30|2|42|25|43|137|2|1|9|0|0.314|0.418|0.686
Nick Gonzales|PIT|159|0|18|19|3|27|12|45|144|0|3|7|0|0.313|0.377|0.361
Alex Call|LAD|53|0|9|7|0|6|9|13|42|1|1|4|0|0.31|0.434|0.405
Starling Marte|KCR|47|0|2|2|0|13|3|13|42|1|1|3|0|0.31|0.362|0.381
Jorge Mateo|ATL|58|2|15|6|4|19|3|17|55|0|0|2|0|0.309|0.345|0.455
Jordan Walker|STL|186|13|34|34|7|51|19|51|165|1|1|10|0|0.309|0.382|0.606
Bobby Witt Jr.|KCR|202|7|22|23|13|35|22|55|178|2|0|12|1|0.309|0.381|0.506
Michael Harris II|ATL|150|8|17|24|2|30|6|44|143|1|0|5|0|0.308|0.333|0.51
Mickey Moniak|COL|145|12|21|26|1|37|9|41|134|1|1|9|2|0.306|0.352|0.672
Randy Arozarena|SEA|194|4|32|16|12|45|19|51|167|2|6|11|1|0.305|0.392|0.455
Andy Pages|LAD|180|10|24|38|6|36|12|50|164|2|2|8|0|0.305|0.356|0.537
Chandler Simpson|TBR|177|0|23|11|14|17|8|50|164|2|0|1|4|0.305|0.333|0.36
Colt Keith|DET|133|0|18|6|1|30|7|38|125|0|1|8|0|0.304|0.346|0.368
Wilyer Abreu|BOS|183|6|20|19|3|34|20|49|162|1|0|6|1|0.302|0.377|0.463
Jackson Chourio|MIL|43|0|3|3|1|13|3|12|40|0|0|4|0|0.3|0.349|0.4
Eric Haase|SFG|21|2|5|4|0|4|1|6|20|0|0|2|0|0.3|0.333|0.7
Carson Kelly|CHC|122|2|15|17|0|20|14|32|107|0|1|5|0|0.299|0.385|0.402
Drake Baldwin|ATL|204|12|38|34|1|44|20|54|181|0|3|6|0|0.298|0.377|0.53
Elly De La Cruz|CIN|200|10|33|30|9|54|17|54|181|1|1|11|0|0.298|0.36|0.525
Yandy Díaz|TBR|180|6|21|26|1|22|15|47|158|1|6|4|1|0.297|0.378|0.449
Miguel Andujar|SDP|122|3|11|13|1|23|3|35|118|0|1|10|2|0.297|0.32|0.492
Brice Turang|MIL|179|6|34|27|9|36|31|43|145|1|0|10|1|0.297|0.418|0.503
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Jacob Wilson|ATH|168|3|18|19|2|20|5|47|161|1|0|8|0|0.292|0.311|0.398
CJ Abrams|WSH|186|9|26|36|7|37|20|46|158|2|6|8|1|0.291|0.387|0.525
Ryan O'Hearn|PIT|181|7|27|29|1|34|19|46|158|2|2|6|0|0.291|0.37|0.462
Christian Yelich|MIL|60|1|10|10|3|16|5|16|55|0|0|2|1|0.291|0.35|0.418
Ernie Clement|TOR|179|2|16|12|1|14|6|50|172|1|0|13|0|0.291|0.313|0.401
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Myles Straw|TOR|80|2|17|6|1|11|9|20|69|1|0|3|0|0.29|0.367|0.42
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Joey Wiemer|WSH|76|3|14|10|1|29|10|19|66|0|0|4|1|0.288|0.382|0.515
Vladimir Guerrero Jr.|TOR|185|2|24|19|3|22|22|46|160|1|2|7|0|0.288|0.378|0.369
Kevin McGonigle|DET|189|2|28|16|7|24|27|46|160|0|2|12|2|0.288|0.397|0.425
Matt Olson|ATL|198|14|36|37|1|50|22|50|174|2|0|15|0|0.287|0.364|0.615
Liam Hicks|MIA|155|9|21|38|1|13|12|39|136|4|3|3|0|0.287|0.348|0.507
José Azócar|ATL|7|0|0|0|1|2|0|2|7|0|0|0|0|0.286|0.286|0.286
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Chase DeLauter|CLE|170|6|16|26|0|16|21|42|147|2|0|10|1|0.286|0.371|0.49
Kyle Farmer|ATL|15|0|2|3|0|4|0|4|14|1|0|1|0|0.286|0.267|0.357
Ryan Jeffers|MIN|137|6|23|25|1|23|22|32|112|1|1|6|1|0.286|0.404|0.518
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Endy Rodríguez|PIT|9|0|1|2|0|2|2|2|7|0|0|1|0|0.286|0.444|0.429
Andrew Vaughn|MIL|34|1|5|6|0|4|4|8|28|0|2|2|0|0.286|0.412|0.464
Jeff McNeil|ATH|147|1|12|13|1|19|11|37|130|2|3|9|0|0.285|0.349|0.377
Ceddanne Rafaela|BOS|156|4|18|19|3|35|9|40|141|0|6|5|2|0.284|0.353|0.433
Miguel Rojas|LAD|73|1|5|6|0|8|4|19|67|1|0|3|0|0.284|0.319|0.373
Ozzie Albies|ATL|192|8|30|25|0|24|14|49|173|3|2|8|0|0.283|0.339|0.468
Bryce Harper|PHI|188|10|26|26|2|30|24|46|163|1|0|9|1|0.282|0.372|0.534
Ryan Vilade|TBR|63|2|6|10|1|12|5|16|57|0|0|3|0|0.281|0.339|0.439
William Contreras|MIL|178|3|23|27|0|21|19|44|157|1|1|8|0|0.28|0.36|0.389
Jonathan Aranda|TBR|185|8|24|33|0|43|27|42|150|5|3|5|0|0.28|0.389|0.473
Nolan Arenado|ARI|154|6|24|20|0|30|15|38|136|2|1|7|0|0.279|0.351|0.463
Nick Fortes|TBR|109|1|7|8|0|16|2|29|104|0|3|5|0|0.279|0.312|0.356
Samuel Basallo|BAL|134|5|16|16|0|34|12|34|122|0|0|7|1|0.279|0.343|0.475
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Adley Rutschman|BAL|117|6|14|24|0|19|7|30|108|1|1|9|0|0.278|0.325|0.528
Chase Meidroth|CHW|180|3|28|10|1|43|19|43|155|2|0|9|0|0.277|0.352|0.394
Jake McCarthy|COL|96|2|9|16|7|16|8|23|83|1|1|7|2|0.277|0.344|0.482
Jonny DeLuca|TBR|100|2|16|15|6|20|5|26|94|0|0|9|0|0.277|0.313|0.436
Alec Burleson|STL|189|6|21|31|2|31|18|47|170|1|0|11|0|0.276|0.344|0.447
Brandon Nimmo|TEX|185|4|18|12|1|35|18|45|163|1|3|7|2|0.276|0.357|0.417
Joey Loperfido|HOU|66|0|7|7|1|19|6|16|58|1|1|5|0|0.276|0.348|0.362
Nick Kurtz|ATH|198|8|28|29|5|59|40|43|156|0|2|8|1|0.276|0.429|0.494
Justin Crawford|PHI|140|2|11|11|5|28|11|35|127|0|2|7|2|0.276|0.343|0.409
Jake Bauers|MIL|146|6|24|22|4|33|15|36|131|0|0|9|0|0.275|0.349|0.481
Max Muncy|LAD|164|12|31|18|0|39|22|39|142|0|0|5|0|0.275|0.372|0.563
Daylen Lile|WSH|194|7|28|24|3|34|16|48|175|2|1|12|0|0.274|0.335|0.463
Spencer Horwitz|PIT|150|3|15|19|1|20|23|34|124|2|1|7|1|0.274|0.387|0.419
Casey Schmitt|SFG|147|6|17|18|3|32|6|37|135|1|5|8|1|0.274|0.327|0.481
Sam Antonacci|CHW|102|1|14|9|3|12|7|23|84|1|8|5|2|0.274|0.38|0.417
Brendan Donovan|SEA|101|3|9|8|1|15|11|23|84|1|5|4|1|0.274|0.386|0.452
Ezequiel Duran|TEX|120|3|17|15|4|28|12|29|106|1|0|8|1|0.274|0.345|0.453
TJ Rumfield|COL|179|6|18|22|0|30|15|44|161|1|2|7|1|0.273|0.341|0.441
Griffin Conine|MIA|25|2|6|4|2|6|2|6|22|0|1|1|0|0.273|0.36|0.591
Austin Hedges|CLE|61|1|11|4|1|14|5|15|55|1|0|4|0|0.273|0.328|0.4
Hyeseong Kim|LAD|98|1|10|9|5|21|8|24|88|1|0|3|1|0.273|0.33|0.364
Max Schuemann|NYY|13|0|1|1|0|3|2|3|11|0|0|2|0|0.273|0.385|0.455
José Tena|WSH|84|2|13|11|0|24|6|21|77|0|1|6|1|0.273|0.333|0.455
Ryan Waldschmidt|ARI|23|0|1|5|1|6|1|6|22|0|0|2|0|0.273|0.304|0.364
Oswald Peraza|LAA|126|5|13|11|5|30|8|31|114|0|3|5|1|0.272|0.336|0.465
Daniel Schneemann|CLE|129|4|16|18|3|38|15|31|114|0|0|8|0|0.272|0.357|0.447
Seiya Suzuki|CHC|136|7|21|17|0|34|19|31|114|1|2|4|0|0.272|0.382|0.491
Dalton Rushing|LAD|78|7|14|17|0|23|5|19|70|0|3|2|0|0.271|0.346|0.6
Juan Soto|NYM|124|6|14|14|1|20|16|29|107|1|0|4|1|0.271|0.363|0.495
Corbin Carroll|ARI|172|5|28|20|6|39|24|39|144|2|2|10|4|0.271|0.378|0.5
Cody Bellinger|NYY|190|5|27|30|5|24|28|43|159|3|0|11|3|0.27|0.374|0.472
Masataka Yoshida|BOS|88|0|8|5|1|8|12|20|74|0|2|4|0|0.27|0.386|0.324
Freddie Freeman|LAD|181|4|15|20|1|23|17|44|163|0|1|11|1|0.27|0.343|0.423
Teoscar Hernández|LAD|162|5|21|20|1|45|15|39|145|1|1|7|0|0.269|0.34|0.421
Brayan Rocchio|CLE|166|3|17|23|7|17|15|39|145|1|3|5|0|0.269|0.348|0.366
Trevor Larnach|MIN|118|1|15|11|2|21|20|26|97|0|1|6|1|0.268|0.398|0.381
Ben Williamson|TBR|127|0|19|14|4|24|14|30|112|0|0|6|1|0.268|0.349|0.339
Amed Rosario|NYY|79|4|10|15|0|15|6|19|71|2|0|2|1|0.268|0.316|0.493
Luis García Jr.|WSH|138|3|18|22|2|21|6|35|131|1|0|8|2|0.267|0.297|0.427
Aaron Judge|NYY|199|16|37|30|5|56|34|43|161|0|2|7|0|0.267|0.401|0.609
Heliot Ramos|SFG|176|4|19|20|0|47|10|44|165|1|0|12|1|0.267|0.307|0.424
Gage Workman|DET|15|2|2|5|0|5|0|4|15|0|0|2|0|0.267|0.267|0.8
Jose Fernandez|ARI|119|3|20|13|3|28|5|30|113|0|1|4|0|0.265|0.303|0.381
Luke Raley|SEA|126|10|19|27|0|43|8|30|113|0|4|4|1|0.265|0.336|0.584
Oneil Cruz|PIT|199|10|35|32|16|67|16|48|181|0|2|9|0|0.265|0.332|0.481
Christian Walker|HOU|187|10|26|29|0|36|18|44|166|1|2|10|0|0.265|0.342|0.506
Maikel Garcia|KCR|191|3|24|18|4|28|19|45|170|2|0|12|1|0.265|0.335|0.4
Jung Hoo Lee|SFG|184|3|18|16|0|22|10|45|170|2|2|10|1|0.265|0.31|0.388
Taylor Ward|BAL|200|1|28|12|1|35|43|41|155|1|1|14|0|0.265|0.425|0.374
Nico Hoerner|CHC|203|4|21|29|8|16|18|47|178|3|4|12|0|0.264|0.34|0.399
Iván Herrera|STL|202|4|24|20|1|34|28|43|163|2|9|11|0|0.264|0.396|0.405
Kyle Isbel|KCR|123|3|14|10|5|28|6|29|110|0|3|4|1|0.264|0.319|0.4
Spencer Steer|CIN|170|7|24|15|2|36|14|40|152|1|3|7|0|0.263|0.335|0.447
Jo Adell|LAA|188|6|16|25|2|43|5|46|175|2|6|5|0|0.263|0.303|0.394
Xander Bogaerts|SDP|173|7|20|23|5|28|17|41|156|0|0|3|0|0.263|0.335|0.417
Paul Goldschmidt|NYY|70|4|14|10|0|15|8|16|61|0|1|4|1|0.262|0.357|0.557
Jesús Sánchez|TOR|142|5|16|18|1|27|6|34|130|3|3|5|0|0.262|0.303|0.415
Hunter Feduccia|TBR|57|0|7|5|0|18|7|12|46|1|1|2|0|0.261|0.364|0.304
Byron Buxton|MIN|185|15|33|23|4|47|13|44|169|1|2|7|1|0.26|0.319|0.58
Jake Mangum|PIT|82|0|13|3|5|18|7|19|73|0|1|2|0|0.26|0.333|0.288
Brooks Lee|MIN|163|5|19|24|3|28|11|39|150|0|1|6|0|0.26|0.315|0.4
Tristan Peters|CHW|111|0|10|8|4|26|7|26|100|0|1|4|1|0.26|0.315|0.32
Zack Gelof|ATH|85|5|15|13|2|20|6|20|77|0|0|2|1|0.26|0.313|0.506
José Caballero|NYY|147|4|18|13|13|29|8|35|135|0|4|7|0|0.259|0.32|0.4
Angel Martínez|CLE|148|7|18|20|8|32|6|35|135|1|3|7|0|0.259|0.303|0.467
Yohel Pozo|STL|27|0|0|5|0|2|0|7|27|0|0|1|0|0.259|0.259|0.296
Weston Wilson|BAL|34|0|5|2|2|10|6|7|27|0|1|1|0|0.259|0.412|0.296
Joey Bart|PIT|62|2|9|6|0|21|2|15|58|1|1|1|0|0.259|0.29|0.379
Gleyber Torres|DET|144|2|18|11|0|22|25|30|116|2|1|2|0|0.259|0.389|0.328
Dominic Canzone|SEA|105|4|13|18|1|23|9|24|93|2|1|7|0|0.258|0.324|0.462
Will Smith|LAD|144|4|14|18|0|25|14|33|128|2|0|3|0|0.258|0.326|0.375
Andruw Monasterio|BOS|71|1|8|9|1|14|5|17|66|0|0|8|0|0.258|0.31|0.424
Julio Rodríguez|SEA|201|7|22|20|3|48|16|47|183|0|2|9|0|0.257|0.323|0.421
Isaac Paredes|HOU|169|4|17|18|0|29|15|38|148|0|6|7|0|0.257|0.349|0.385
Masyn Winn|STL|168|1|17|16|4|32|14|38|148|2|4|8|2|0.257|0.333|0.358
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Alejandro Osuna|TEX|51|0|5|6|1|10|8|10|39|0|4|1|0|0.256|0.431|0.282
Nolan Schanuel|LAA|175|3|14|20|0|29|12|41|160|2|1|10|0|0.256|0.309|0.375
Jeremy Peña|HOU|46|0|5|0|1|6|3|11|43|0|0|4|0|0.256|0.304|0.349
Matt Shaw|CHC|99|3|10|12|3|17|6|23|90|1|1|6|0|0.256|0.306|0.422
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Derek Hill|CHW|54|3|7|5|5|15|6|12|47|0|0|0|0|0.255|0.34|0.447
Cole Young|SEA|181|3|20|24|2|41|15|41|161|1|4|8|1|0.255|0.331|0.373
Ty France|SDP|74|4|9|11|1|14|2|18|71|0|1|2|2|0.254|0.284|0.507
Konnor Griffin|PIT|157|3|19|20|10|44|11|36|142|2|2|6|2|0.254|0.312|0.387
Bryan Reynolds|PIT|195|4|29|26|3|45|34|40|158|1|2|5|2|0.253|0.39|0.386
Christian Vázquez|HOU|87|3|7|12|0|16|6|20|79|0|0|4|0|0.253|0.306|0.418
Tyler Freeman|COL|101|2|8|12|4|13|3|22|87|0|7|2|0|0.253|0.33|0.345
Javier Sanoja|MIA|95|0|3|10|2|11|8|22|87|0|0|4|0|0.253|0.316|0.299
Ronald Acuña Jr.|ATL|152|2|17|9|7|31|20|32|127|2|3|8|1|0.252|0.362|0.378
Brandon Lowe|PIT|176|12|26|31|0|39|23|38|151|1|1|9|1|0.252|0.352|0.563
Moisés Ballesteros|CHC|120|6|14|20|0|23|10|27|108|2|0|5|0|0.25|0.308|0.463
Alex Bregman|CHC|201|4|20|14|2|33|23|44|176|1|1|5|1|0.25|0.338|0.358
Dillon Dingler|DET|156|8|17|28|0|29|10|35|140|0|4|9|0|0.25|0.318|0.486
Mauricio Dubón|ATL|173|3|19|25|0|31|11|40|160|0|2|10|2|0.25|0.306|0.394
A.J. Ewing|NYM|16|1|4|3|1|4|4|3|12|0|0|0|1|0.25|0.438|0.667
Andrés Giménez|TOR|153|5|12|25|5|24|4|36|144|2|2|7|1|0.25|0.276|0.417
Vaughn Grissom|LAA|90|2|7|11|0|10|11|19|76|2|0|6|0|0.25|0.337|0.408
Darell Hernaiz|ATH|74|1|7|5|2|13|8|16|64|0|0|0|0|0.25|0.333|0.297
Jarred Kelenic|CHW|41|1|2|4|0|10|5|9|36|0|0|1|0|0.25|0.341|0.361
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Nick Loftin|KCR|60|0|9|13|0|5|8|12|48|2|2|6|0|0.25|0.367|0.375
Nathan Lukes|TOR|56|0|5|8|0|7|1|13|52|1|2|4|0|0.25|0.286|0.327
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
MJ Melendez|NYM|65|2|7|6|0|24|7|14|56|0|1|3|1|0.25|0.344|0.446
Jhonny Pereda|SEA|8|0|1|0|0|3|0|2|8|0|0|0|0|0.25|0.25|0.25
Everson Pereira|CHW|71|3|7|7|1|21|4|16|64|1|2|4|0|0.25|0.31|0.453
Jesus Rodriguez|SFG|26|1|1|4|1|4|1|6|24|0|1|0|0|0.25|0.308|0.375
Jared Triolo|PIT|49|0|2|3|1|8|3|11|44|0|1|2|0|0.25|0.313|0.295
Jorbit Vivas|WSH|96|0|13|3|0|12|8|20|80|1|4|4|0|0.25|0.344|0.3
Junior Caminero|TBR|187|11|26|19|0|31|21|41|165|1|0|3|0|0.248|0.332|0.467
Kyle Tucker|LAD|189|4|30|20|3|36|25|40|161|2|1|12|0|0.248|0.349|0.398
Leody Taveras|BAL|120|2|13|19|2|25|17|25|101|0|0|5|1|0.248|0.356|0.376
Josh Naylor|SEA|187|5|12|20|8|30|15|42|170|1|1|5|0|0.247|0.31|0.365
Hunter Goodman|COL|168|11|26|19|1|59|11|38|154|0|3|8|0|0.247|0.31|0.513
Miguel Vargas|CHW|189|10|32|24|6|31|30|38|154|2|3|6|1|0.247|0.376|0.494
Richie Palacios|TBR|79|1|10|9|4|18|10|16|65|1|3|2|0|0.246|0.367|0.323
David Fry|CLE|73|3|11|8|0|20|12|15|61|0|0|2|0|0.246|0.37|0.426
Jose Altuve|HOU|181|3|26|11|1|34|19|39|159|1|1|10|0|0.245|0.328|0.365
Willson Contreras|BOS|178|8|19|23|1|50|20|36|147|3|8|5|0|0.245|0.36|0.442
Daulton Varsho|TOR|162|5|19|13|3|31|13|36|147|0|2|7|0|0.245|0.315|0.395
Connor Wong|BOS|57|0|3|7|1|11|4|12|49|0|2|5|0|0.245|0.327|0.347
José Fermín|STL|54|1|3|7|0|10|7|11|45|1|0|3|0|0.244|0.34|0.378
Nathaniel Lowe|CIN|101|6|10|16|0|26|11|22|90|0|0|5|0|0.244|0.327|0.5
Nathan Church|STL|141|5|16|18|4|29|6|32|131|2|2|5|0|0.244|0.284|0.397
Mike Trout|LAA|199|11|33|23|5|52|40|38|156|0|3|6|0|0.244|0.407|0.494
Jake Meyers|HOU|43|1|5|4|1|8|4|9|37|1|1|2|0|0.243|0.326|0.378
Dylan Beavers|BAL|119|2|16|12|3|28|14|25|103|1|0|7|0|0.243|0.331|0.369
Rafael Devers|SFG|184|5|16|18|0|56|13|41|169|2|0|9|0|0.243|0.293|0.385
Tristan Gray|MIN|72|3|8|14|0|25|3|16|66|1|1|1|0|0.242|0.282|0.394
Carter Jensen|KCR|149|6|18|19|0|45|18|31|128|2|1|5|0|0.242|0.336|0.422
Adam Frazier|LAA|71|1|13|6|0|20|6|15|62|0|1|5|1|0.242|0.319|0.403
Blaze Alexander|BAL|101|0|10|5|4|30|6|22|91|0|1|2|1|0.242|0.296|0.286
Francisco Alvarez|NYM|128|4|12|10|0|28|11|27|112|1|2|5|0|0.241|0.317|0.393
Jeremiah Jackson|BAL|139|6|10|25|1|30|3|32|133|2|1|4|0|0.241|0.259|0.406
Ian Happ|CHC|194|10|35|20|2|59|34|38|158|0|2|6|1|0.241|0.381|0.481
Shohei Ohtani|LAD|190|7|27|17|5|46|29|37|154|2|4|8|0|0.24|0.37|0.429
Travis Bazzana|CLE|64|1|8|7|7|9|12|12|50|0|2|1|0|0.24|0.406|0.32
Gavin Sheets|SDP|132|6|16|16|3|27|10|29|121|0|1|9|0|0.24|0.303|0.463
Max Muncy|ATH|104|2|15|7|2|37|6|22|92|2|4|5|2|0.239|0.308|0.402
Kazuma Okamoto|TOR|181|10|23|27|0|52|21|38|159|1|0|5|0|0.239|0.326|0.459
Jac Caglianone|KCR|144|4|17|8|0|43|12|31|130|0|2|7|1|0.238|0.313|0.4
Sal Stewart|CIN|197|10|26|30|9|38|23|41|172|2|0|8|0|0.238|0.325|0.459
Yainer Diaz|HOU|106|2|7|14|0|16|3|24|101|2|0|5|0|0.238|0.255|0.347
Wyatt Langford|TEX|84|1|9|4|3|19|4|19|80|0|0|3|2|0.238|0.274|0.363
Fernando Tatis Jr.|SDP|184|0|15|15|10|45|18|38|160|4|1|5|1|0.238|0.311|0.281
Dane Myers|CIN|71|2|14|7|2|17|10|14|59|0|2|1|0|0.237|0.366|0.356
Eli White|ATL|62|2|8|10|1|12|2|14|59|1|0|1|1|0.237|0.258|0.39
Colson Montgomery|CHW|179|12|21|30|1|52|16|37|156|0|7|8|0|0.237|0.335|0.519
Edouard Julien|COL|130|2|15|12|3|36|15|27|114|0|1|3|1|0.237|0.331|0.333
Kyle Schwarber|PHI|203|20|32|35|1|64|30|40|169|0|4|7|1|0.237|0.365|0.645
JJ Wetherholt|STL|204|8|33|22|5|36|23|40|169|2|10|5|0|0.237|0.358|0.408
Pete Crow-Armstrong|CHC|183|4|24|18|11|47|14|39|165|0|3|5|2|0.236|0.308|0.364
Edmundo Sosa|PHI|74|1|7|11|2|17|2|17|72|0|0|3|0|0.236|0.257|0.319
Leo Jiménez|MIA|41|0|4|1|1|7|4|8|34|1|2|1|0|0.235|0.341|0.265
Garrett Stubbs|PHI|21|0|3|1|0|4|1|4|17|1|2|0|0|0.235|0.333|0.235
Alex Freeland|LAD|112|2|11|8|0|32|11|23|98|1|0|4|0|0.235|0.309|0.337
Nolan Gorman|STL|166|5|16|23|0|46|18|34|145|3|0|4|0|0.234|0.313|0.366
Connor Norby|MIA|149|4|12|13|5|45|15|30|128|1|5|8|0|0.234|0.336|0.391
James Wood|WSH|211|12|36|29|7|67|37|40|171|0|3|11|0|0.234|0.379|0.509
Mark Vientos|NYM|133|6|14|19|0|27|7|29|124|1|1|5|0|0.234|0.278|0.419
Marcelo Mayer|BOS|130|2|10|9|2|25|10|27|116|1|2|6|0|0.233|0.302|0.336
Dustin Harris|HOU|52|0|6|5|4|7|6|10|43|1|1|1|1|0.233|0.333|0.302
Austin Hays|CHW|44|1|3|7|0|13|1|10|43|0|0|1|0|0.233|0.25|0.326
Jake Fraley|TBR|90|2|6|5|3|25|8|19|82|0|0|7|0|0.232|0.3|0.39
Michael Busch|CHC|193|3|19|24|1|44|29|37|160|2|2|9|1|0.231|0.352|0.356
Curtis Mead|WSH|108|4|17|15|3|17|15|21|91|0|2|7|0|0.231|0.352|0.44
J.T. Realmuto|PHI|100|1|8|8|0|17|5|21|91|1|3|4|0|0.231|0.29|0.308
Victor Robles|SEA|13|0|0|1|1|3|0|3|13|0|0|1|0|0.231|0.231|0.308
Eugenio Suárez|CIN|100|3|10|11|0|30|9|21|91|0|0|3|0|0.231|0.3|0.363
Trea Turner|PHI|196|4|27|13|6|42|13|42|182|1|0|7|0|0.231|0.281|0.335
Brandon Valenzuela|TOR|73|4|10|10|0|20|8|15|65|0|0|1|0|0.231|0.315|0.431
Brett Baty|NYM|143|2|17|16|2|38|13|29|126|2|1|6|1|0.23|0.303|0.341
Agustín Ramírez|MIA|129|2|14|14|3|28|13|26|113|1|2|5|1|0.23|0.318|0.345
Carson Benge|NYM|146|3|17|13|8|31|11|31|135|0|0|5|0|0.23|0.288|0.333
Miguel Amaya|CHC|75|2|11|8|0|17|10|14|61|0|3|1|0|0.23|0.365|0.344
Roman Anthony|BOS|130|1|12|5|2|33|20|25|109|0|1|5|1|0.229|0.354|0.321
Marcus Semien|NYM|173|3|15|14|5|34|13|36|157|1|1|6|0|0.229|0.291|0.325
Zach Neto|LAA|207|7|29|20|7|63|28|40|175|1|3|9|1|0.229|0.343|0.411
Gabriel Moreno|ARI|87|1|9|12|1|21|5|18|79|2|1|7|0|0.228|0.276|0.354
David Hamilton|MIL|121|0|18|7|8|24|14|23|101|0|1|2|0|0.228|0.328|0.248
Munetaka Murakami|CHW|190|15|29|29|0|64|35|35|154|1|0|1|0|0.227|0.368|0.526
Zach Cole|HOU|32|2|2|6|0|13|0|7|31|0|1|1|0|0.226|0.25|0.452
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Sal Frelick|MIL|155|3|19|12|1|19|16|30|133|2|1|2|0|0.226|0.309|0.308
Kody Clemens|MIN|120|4|14|10|5|32|11|23|102|0|5|7|0|0.225|0.331|0.412
