name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Daylen Lile|WSH|151|3|20|14|1|28|13|34|138|0|0|8|0|0.246|0.311|0.37
JJ Wetherholt|STL|161|7|28|18|4|28|18|33|134|2|7|5|0|0.246|0.36|0.44
Matt Chapman|SFG|145|1|16|12|0|34|14|32|130|0|1|6|1|0.246|0.324|0.331
Adam Frazier|LAA|66|1|13|5|0|19|6|14|57|0|1|4|1|0.246|0.328|0.404
Geraldo Perdomo|ARI|124|2|12|9|6|15|18|25|102|2|0|4|3|0.245|0.352|0.402
Gabriel Moreno|ARI|54|1|7|7|0|12|3|12|49|1|1|5|0|0.245|0.296|0.408
Willi Castro|COL|102|1|13|11|2|34|7|23|94|0|1|5|0|0.245|0.304|0.33
Alex Bregman|CHC|160|3|13|12|1|24|19|34|139|1|1|5|1|0.245|0.338|0.36
Adolis García|PHI|137|3|10|11|1|35|11|30|123|1|2|5|1|0.244|0.314|0.374
Connor Wong|BOS|47|0|3|5|1|7|4|10|41|0|1|5|0|0.244|0.326|0.366
Nick Kurtz|ATH|153|5|19|16|3|50|34|29|119|0|0|5|0|0.244|0.412|0.412
Brandon Lowe|PIT|135|8|19|21|0|30|19|28|115|0|1|8|0|0.243|0.356|0.522
Jake Meyers|HOU|43|1|5|4|1|8|4|9|37|1|1|2|0|0.243|0.326|0.378
Bryce Teodosio|LAA|36|0|2|2|2|15|2|8|33|0|0|1|0|0.242|0.286|0.273
Kyle Tucker|LAD|151|4|24|18|3|30|17|32|132|2|0|7|0|0.242|0.325|0.386
Spencer Horwitz|PIT|116|3|11|13|0|15|18|23|95|2|1|3|0|0.242|0.362|0.368
Ian Happ|CHC|151|8|26|15|1|43|25|30|124|0|2|6|1|0.242|0.377|0.5
Munetaka Murakami|CHW|154|14|26|28|0|50|28|30|125|1|0|1|0|0.24|0.377|0.584
Shohei Ohtani|LAD|158|6|23|14|4|36|26|30|125|2|4|6|0|0.24|0.382|0.432
Lenyn Sosa|TOR|77|1|8|9|0|17|0|18|75|1|0|6|0|0.24|0.237|0.36
Kyle Stowers|MIA|57|0|6|1|0|13|6|12|50|0|1|3|0|0.24|0.333|0.3
Max Muncy|ATH|104|2|15|7|2|37|6|22|92|2|4|5|2|0.239|0.308|0.402
Jake Fraley|TBR|74|2|4|5|2|19|7|16|67|0|0|6|0|0.239|0.311|0.418
Ramón Laureano|SDP|136|5|16|19|4|41|11|29|122|2|1|4|2|0.238|0.301|0.426
Wyatt Langford|TEX|84|1|9|4|3|19|4|19|80|0|0|3|2|0.238|0.274|0.363
Pedro Pagés|STL|84|3|8|8|2|21|4|18|76|1|2|3|0|0.237|0.289|0.395
Pete Crow-Armstrong|CHC|144|3|21|13|6|40|10|31|131|0|2|4|2|0.237|0.301|0.366
Kazuma Okamoto|TOR|143|9|18|22|0|42|16|30|127|0|0|2|0|0.236|0.322|0.465
Bo Bichette|NYM|154|2|16|15|1|30|8|34|144|2|0|5|0|0.236|0.273|0.313
Trea Turner|PHI|152|4|21|11|3|31|12|33|140|0|0|6|0|0.236|0.296|0.364
David Hamilton|MIL|103|0|16|7|7|20|12|20|85|0|1|2|0|0.235|0.337|0.259
Connor Norby|MIA|119|3|7|11|2|36|12|24|102|1|4|7|0|0.235|0.336|0.392
Alejandro Osuna|TEX|22|0|2|2|0|5|4|4|17|0|1|1|0|0.235|0.409|0.294
Daulton Varsho|TOR|127|4|14|9|2|23|10|27|115|0|2|7|0|0.235|0.307|0.4
Lane Thomas|KCR|79|1|7|6|3|14|14|15|64|0|1|1|0|0.234|0.38|0.297
Samuel Basallo|BAL|104|5|10|10|0|28|10|22|94|0|0|3|0|0.234|0.308|0.426
Luis García Jr.|WSH|112|1|14|16|2|19|4|25|107|1|0|6|1|0.234|0.259|0.336
Lourdes Gurriel Jr.|ARI|46|0|3|4|0|8|3|10|43|0|0|2|0|0.233|0.283|0.279
Dustin Harris|HOU|52|0|6|5|4|7|6|10|43|1|1|1|1|0.233|0.333|0.302
Austin Hays|CHW|44|1|3|7|0|13|1|10|43|0|0|1|0|0.233|0.25|0.326
Jacob Young|WSH|119|2|11|15|1|24|5|26|112|0|1|5|0|0.232|0.271|0.33
Hunter Goodman|COL|138|9|24|15|1|53|10|29|125|0|3|7|0|0.232|0.304|0.504
James Wood|WSH|167|10|30|24|5|54|31|31|134|0|2|7|0|0.231|0.383|0.507
Miguel Amaya|CHC|62|2|10|6|0|14|8|12|52|0|2|1|0|0.231|0.355|0.365
Isaac Collins|KCR|109|2|12|11|1|32|15|21|91|1|2|3|0|0.231|0.349|0.33
Jonah Heim|ATL|45|1|4|8|0|5|5|9|39|1|0|4|0|0.231|0.311|0.41
Carter Jensen|KCR|119|6|14|17|0|35|13|24|104|1|1|2|0|0.231|0.319|0.423
Victor Robles|SEA|13|0|0|1|1|3|0|3|13|0|0|1|0|0.231|0.231|0.308
Jorge Soler|LAA|138|7|17|26|0|44|15|27|117|3|3|5|0|0.231|0.326|0.453
Eugenio Suárez|CIN|100|3|10|11|0|30|9|21|91|0|0|3|0|0.231|0.3|0.363
Agustín Ramírez|MIA|129|2|14|14|3|28|13|26|113|1|2|5|1|0.23|0.318|0.345
Cam Smith|HOU|141|4|17|17|4|40|14|28|122|2|2|6|0|0.23|0.314|0.377
Roman Anthony|BOS|130|1|12|5|2|33|20|25|109|0|1|5|1|0.229|0.354|0.321
Francisco Alvarez|NYM|110|4|10|8|0|24|9|22|96|1|2|4|0|0.229|0.306|0.396
Brady House|WSH|128|4|14|15|1|40|10|27|118|0|0|4|0|0.229|0.289|0.364
Andrew Benintendi|CHW|113|2|11|16|0|38|6|24|105|2|0|5|2|0.229|0.265|0.371
Isiah Kiner-Falefa|BOS|38|0|5|3|2|7|2|8|35|0|0|0|0|0.229|0.27|0.229
Miguel Vargas|CHW|150|7|23|18|5|26|24|28|123|1|2|4|1|0.228|0.36|0.447
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Colson Montgomery|CHW|145|9|15|23|1|41|14|28|124|0|7|5|0|0.226|0.338|0.484
Darell Hernaiz|ATH|57|1|5|4|2|8|7|11|49|0|0|0|0|0.224|0.321|0.286
Nolan Gorman|STL|130|5|13|21|0|35|11|26|116|3|0|3|0|0.224|0.285|0.379
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Luke Keaschall|MIN|143|1|14|15|7|23|10|29|130|2|1|7|0|0.223|0.28|0.3
Josh Naylor|SEA|143|4|8|17|4|24|11|29|130|1|1|3|0|0.223|0.287|0.338
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
Adrian Del Castillo|ARI|66|3|7|13|0|21|3|14|63|0|0|3|0|0.222|0.258|0.413
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Nasim Nuñez|WSH|116|0|16|12|14|22|14|22|99|0|1|1|0|0.222|0.325|0.232
Eli White|ATL|57|2|7|9|0|11|2|12|54|1|0|1|1|0.222|0.246|0.389
Tyler Soderstrom|ATH|138|4|17|19|1|28|15|27|122|1|0|11|1|0.221|0.304|0.426
Manny Machado|SDP|134|5|19|18|1|28|19|25|113|2|0|4|0|0.221|0.328|0.389
Blaze Alexander|BAL|85|0|8|2|3|25|5|17|77|0|1|2|0|0.221|0.277|0.247
Nick Yorke|PIT|78|1|6|6|0|15|7|15|68|1|2|3|0|0.221|0.308|0.309
Jackson Merrill|SDP|140|4|20|16|6|33|10|28|127|0|1|6|0|0.22|0.283|0.362
Andruw Monasterio|BOS|55|1|6|8|1|10|5|11|50|0|0|4|0|0.22|0.291|0.36
Carlos Narváez|BOS|78|2|8|3|1|22|4|16|73|0|0|3|0|0.219|0.26|0.342
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Garrett Mitchell|MIL|119|1|15|21|5|42|21|21|96|0|1|6|1|0.219|0.364|0.333
Austin Slater|NYM|37|0|2|1|1|11|4|7|32|1|0|1|0|0.219|0.297|0.25
Josh Bell|MIN|135|3|21|17|0|25|14|26|119|1|1|5|0|0.218|0.304|0.336
Dylan Beavers|BAL|99|2|13|10|3|24|10|19|87|1|0|3|0|0.218|0.296|0.322
Rafael Devers|SFG|144|2|9|14|0|43|9|29|133|2|0|6|0|0.218|0.264|0.308
José Ramírez|CLE|157|6|20|14|13|21|24|29|133|0|0|8|0|0.218|0.338|0.414
Bryce Johnson|SDP|26|0|4|2|4|10|2|5|23|0|0|2|0|0.217|0.28|0.304
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Spencer Torkelson|DET|136|6|13|14|0|41|20|25|115|0|1|6|0|0.217|0.338|0.426
Steven Kwan|CLE|149|1|15|9|2|17|16|28|129|1|2|5|0|0.217|0.311|0.279
Victor Caratini|MIN|101|1|6|13|0|17|9|18|83|4|5|1|0|0.217|0.317|0.265
Kyle Karros|COL|118|1|15|5|2|28|19|21|97|2|0|3|0|0.216|0.339|0.278
Jake Burger|TEX|141|6|13|20|0|43|5|29|134|1|1|5|0|0.216|0.248|0.388
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Pete Alonso|BAL|150|6|21|15|1|37|19|28|130|0|1|8|0|0.215|0.32|0.415
Gavin Sheets|SDP|99|4|11|12|1|23|5|20|93|0|1|9|0|0.215|0.263|0.441
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Ketel Marte|ARI|136|5|17|11|0|28|10|27|126|0|0|3|0|0.214|0.272|0.357
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Drew Romo|CHW|21|3|4|4|0|3|6|3|14|0|1|0|0|0.214|0.476|0.857
Austin Riley|ATL|152|5|19|22|3|39|13|29|136|1|2|6|0|0.213|0.289|0.368
Jazz Chisholm Jr.|NYY|139|3|16|12|11|37|15|26|122|1|1|5|0|0.213|0.302|0.328
Corey Seager|TEX|143|6|19|17|1|37|18|26|122|2|1|6|0|0.213|0.315|0.41
Michael Busch|CHC|149|2|15|17|0|33|18|27|127|2|2|7|1|0.213|0.315|0.331
Kyle Schwarber|PHI|156|11|22|20|0|49|25|27|127|0|4|6|1|0.213|0.359|0.535
George Springer|TOR|75|2|4|7|1|15|8|14|66|0|1|4|0|0.212|0.307|0.364
Sal Frelick|MIL|125|3|16|9|1|13|15|22|104|2|1|2|0|0.212|0.311|0.317
Brice Matthews|HOU|81|3|7|12|2|29|8|15|71|1|0|4|0|0.211|0.288|0.394
Curtis Mead|WSH|81|4|13|12|2|13|9|15|71|0|1|5|0|0.211|0.309|0.451
Gary Sánchez|MIL|89|5|11|14|0|18|17|15|71|0|1|2|1|0.211|0.371|0.479
Kerry Carpenter|DET|110|6|11|17|0|38|11|20|95|2|2|2|2|0.211|0.3|0.463
Connor Joe|SEA|22|1|2|3|1|6|3|4|19|0|0|1|0|0.211|0.318|0.421
Zach Neto|LAA|167|5|23|15|7|54|22|30|143|0|2|8|0|0.21|0.323|0.371
Joey Bart|PIT|47|1|5|3|0|17|2|9|43|1|1|1|0|0.209|0.255|0.302
Zach McKinstry|DET|46|1|2|5|0|10|3|9|43|0|0|2|0|0.209|0.261|0.326
Brenton Doyle|COL|100|1|14|3|7|35|9|19|91|0|0|3|0|0.209|0.28|0.275
J.P. Crawford|SEA|120|3|16|9|1|18|22|20|96|0|2|3|0|0.208|0.367|0.333
Gunnar Henderson|BAL|158|9|23|19|5|49|12|30|144|1|1|6|1|0.208|0.272|0.451
Kyle Higashioka|TEX|54|1|5|4|0|15|6|10|48|0|0|1|0|0.208|0.296|0.292
Jared Triolo|PIT|27|0|2|1|0|5|2|5|24|0|1|1|0|0.208|0.296|0.25
Brandon Valenzuela|TOR|51|3|6|6|0|16|3|10|48|0|0|0|0|0.208|0.255|0.396
Marcus Semien|NYM|136|1|8|11|4|28|8|26|125|1|1|5|0|0.208|0.259|0.272
Salvador Perez|KCR|143|5|14|14|0|29|4|28|135|1|3|5|0|0.207|0.245|0.356
Trevor Story|BOS|144|2|11|18|2|44|7|28|135|2|0|6|0|0.207|0.243|0.296
Danny Jansen|TEX|81|2|6|8|0|26|7|15|73|0|1|4|1|0.205|0.284|0.37
Matt Vierling|DET|82|1|8|14|1|14|7|15|73|2|0|7|0|0.205|0.268|0.342
Dansby Swanson|CHC|137|6|24|24|2|30|21|23|112|3|1|2|1|0.205|0.328|0.402
Kody Clemens|MIN|90|3|8|9|4|26|9|16|78|0|2|4|0|0.205|0.303|0.372
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Joc Pederson|TEX|93|2|11|6|0|22|12|16|78|2|1|1|0|0.205|0.312|0.295
Andrew McCutchen|TEX|48|1|5|5|0|17|3|9|44|1|0|2|0|0.205|0.25|0.318
Tyler O'Neill|BAL|54|1|9|4|0|12|8|9|44|0|2|0|0|0.205|0.352|0.273
Richie Palacios|TBR|63|1|8|5|4|13|10|10|49|1|3|1|0|0.204|0.365|0.286
Jarren Duran|BOS|127|4|18|18|6|32|8|24|118|0|1|5|0|0.203|0.26|0.347
Jorge Barrosa|ARI|76|1|9|7|0|22|4|14|69|0|1|9|1|0.203|0.257|0.406
Rhys Hoskins|CLE|98|2|14|10|0|28|17|16|79|1|1|6|0|0.203|0.347|0.354
Ryan McMahon|NYY|94|2|8|9|1|29|10|17|84|0|0|2|0|0.202|0.287|0.298
Owen Caissie|MIA|103|2|10|15|1|44|5|19|94|3|1|6|0|0.202|0.243|0.33
Brett Baty|NYM|112|1|12|12|2|31|9|20|99|2|1|4|1|0.202|0.27|0.293
Mike Yastrzemski|ATL|113|0|13|6|1|27|8|21|104|0|1|4|1|0.202|0.265|0.26
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Travis Bazzana|CLE|26|0|4|2|2|4|6|4|20|0|0|0|0|0.2|0.385|0.2
J.C. Escarra|NYY|36|0|3|5|0|10|1|7|35|0|0|3|1|0.2|0.222|0.343
Santiago Espinal|LAD|27|0|3|2|0|4|0|5|25|0|0|2|0|0.2|0.2|0.28
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Jahmai Jones|DET|42|2|5|5|0|14|2|8|40|0|0|2|0|0.2|0.238|0.4
Kyle Manzardo|CLE|107|2|5|10|0|35|9|19|95|1|2|2|0|0.2|0.28|0.284
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Braden Shewmake|HOU|11|1|3|1|0|3|0|2|10|0|0|0|0|0.2|0.2|0.5
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
TJ Friedl|CIN|137|2|13|7|4|30|10|24|121|0|3|6|0|0.198|0.276|0.298
Vinnie Pasquantino|KCR|142|4|15|17|1|30|16|24|121|4|1|4|2|0.198|0.289|0.364
Bryson Stott|PHI|110|2|8|11|6|20|6|20|101|0|1|2|2|0.198|0.25|0.317
Austin Wells|NYY|100|3|10|5|0|19|18|16|81|1|0|1|0|0.198|0.34|0.321
Taylor Walls|TBR|85|0|11|6|5|21|9|14|71|0|1|3|0|0.197|0.296|0.239
Willy Adames|SFG|144|3|12|6|1|45|6|27|137|0|1|11|0|0.197|0.236|0.343
Tyrone Taylor|NYM|65|2|4|8|0|10|2|12|61|0|0|1|0|0.197|0.222|0.311
Matt McLain|CIN|143|2|13|9|5|37|18|24|123|0|2|6|0|0.195|0.308|0.293
Luis Torrens|NYM|38|0|3|5|0|8|1|7|36|0|0|3|0|0.194|0.216|0.278
Colton Cowser|BAL|74|0|8|4|0|22|10|12|62|1|0|2|0|0.194|0.301|0.226
Michael Massey|KCR|67|1|6|7|1|18|3|12|62|2|0|5|0|0.194|0.224|0.323
Keibert Ruiz|WSH|65|1|4|9|0|9|1|12|62|1|1|5|0|0.194|0.215|0.323
Will Benson|CIN|61|2|7|4|1|19|9|10|52|0|0|2|1|0.192|0.311|0.385
Sam Haggerty|TEX|28|0|2|1|1|12|1|5|26|0|1|0|0|0.192|0.25|0.192
Ezequiel Tovar|COL|135|1|9|9|2|38|7|24|125|1|2|8|0|0.192|0.244|0.28
Carson Benge|NYM|109|3|12|8|6|24|10|19|99|0|0|3|0|0.192|0.266|0.313
Tyler Stephenson|CIN|97|2|5|6|0|28|12|16|84|1|0|4|0|0.19|0.289|0.31
Hao-Yu  Lee|DET|40|1|3|5|0|13|3|7|37|0|0|2|0|0.189|0.25|0.324
Marcell Ozuna|PIT|121|3|10|13|0|32|9|21|111|0|1|3|0|0.189|0.256|0.297
Luis Rengifo|MIL|112|0|9|11|1|13|8|19|101|1|1|8|0|0.188|0.252|0.267
Randal Grichuk|CHW|34|0|8|2|0|10|1|6|32|1|0|4|0|0.188|0.206|0.313
Leo Jiménez|MIA|21|0|2|0|0|3|3|3|16|0|2|0|0|0.188|0.381|0.188
Mitch Garver|SEA|53|0|5|1|0|15|10|8|43|0|0|1|0|0.186|0.34|0.209
Cal Raleigh|SEA|147|7|13|18|2|43|16|24|129|2|0|4|0|0.186|0.272|0.38
Jakob Marsee|MIA|155|1|19|8|10|39|21|24|130|1|2|3|2|0.185|0.305|0.262
Victor Scott II|STL|103|1|11|5|5|27|7|16|87|1|1|2|0|0.184|0.25|0.241
Alek Thomas|ARI|92|2|10|10|4|21|3|16|87|0|1|8|0|0.184|0.22|0.345
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Jake Rogers|DET|37|0|4|4|1|10|1|6|33|2|1|2|1|0.182|0.216|0.303
Travis d'Arnaud|LAA|38|0|4|0|0|7|3|6|33|0|2|1|0|0.182|0.289|0.212
Joey Ortiz|MIL|83|0|11|8|4|17|8|13|72|1|0|0|0|0.181|0.259|0.181
Graham Pauley|MIA|77|1|7|9|1|19|4|13|72|0|0|6|0|0.181|0.224|0.306
Lawrence Butler|ATH|112|3|10|12|4|30|12|18|100|0|0|2|0|0.18|0.268|0.29
James McCann|ARI|52|0|3|6|0|17|1|9|50|0|0|3|0|0.18|0.196|0.24
Paul Goldschmidt|NYY|45|1|8|6|0|9|5|7|39|0|1|4|0|0.179|0.289|0.359
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Tyler Heineman|TOR|57|0|4|2|0|14|1|9|51|0|2|0|0|0.176|0.222|0.176
Trent Grisham|NYY|133|5|21|20|1|22|23|19|108|2|0|5|1|0.176|0.316|0.38
Yoán Moncada|LAA|108|3|9|9|0|38|15|16|91|0|2|1|1|0.176|0.306|0.308
Royce Lewis|MIN|84|3|7|10|2|25|9|13|74|0|1|2|0|0.176|0.274|0.324
Matt Wallner|MIN|117|3|12|8|0|42|10|18|103|0|4|3|0|0.175|0.274|0.291
Jordan Beck|COL|74|1|5|10|2|18|4|12|69|1|0|3|1|0.174|0.216|0.29
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Evan Carter|TEX|121|3|11|9|5|28|16|17|100|1|1|4|0|0.17|0.288|0.3
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Thomas Saggese|STL|57|0|5|2|0|19|4|9|53|0|0|2|0|0.17|0.228|0.208
