name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Hunter Feduccia|TBR|32|0|3|4|0|12|5|6|27|0|0|0|0|0.222|0.344|0.222
José Fermín|STL|32|1|2|2|0|7|3|6|27|1|0|1|0|0.222|0.29|0.37
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Marcelo Mayer|BOS|72|1|6|5|1|13|6|14|63|1|1|6|0|0.222|0.296|0.365
Andrew McCutchen|TEX|39|1|4|5|0|16|2|8|36|1|0|2|0|0.222|0.256|0.361
Nolan Schanuel|LAA|111|3|8|18|0|18|10|22|99|2|0|4|0|0.222|0.288|0.354
Tyrone Taylor|NYM|39|1|3|6|0|8|1|8|36|0|0|1|0|0.222|0.243|0.333
Cam Smith|HOU|111|3|15|12|4|29|12|21|95|2|1|5|0|0.221|0.309|0.368
Danny Jansen|TEX|65|1|4|6|0|20|5|13|59|0|1|4|0|0.22|0.292|0.339
Isaac Paredes|HOU|94|2|9|11|0|17|8|18|82|0|4|4|0|0.22|0.319|0.341
Brenton Doyle|COL|80|1|11|2|6|28|7|16|73|0|0|2|0|0.219|0.288|0.288
Austin Hays|CHW|33|1|2|6|0|12|1|7|32|0|0|1|0|0.219|0.242|0.344
Samuel Basallo|BAL|79|4|9|7|0|18|10|15|69|0|0|1|0|0.217|0.316|0.406
Jared Triolo|PIT|26|0|2|1|0|5|2|5|23|0|1|1|0|0.217|0.308|0.261
Austin Riley|ATL|120|3|15|17|2|24|12|23|106|0|2|6|0|0.217|0.308|0.358
Ezequiel Tovar|COL|102|1|8|6|2|29|3|21|97|0|2|8|0|0.216|0.255|0.33
Kyle Higashioka|TEX|42|1|5|3|0|11|5|8|37|0|0|1|0|0.216|0.31|0.324
James McCann|ARI|39|0|3|4|0|13|1|8|37|0|0|3|0|0.216|0.237|0.297
Matt Vierling|DET|56|1|5|8|1|9|4|11|51|1|0|5|0|0.216|0.268|0.373
Isaac Collins|KCR|76|1|11|6|0|26|9|14|65|0|2|1|0|0.215|0.329|0.277
Rhys Hoskins|CLE|78|1|12|6|0|23|13|14|65|0|0|5|0|0.215|0.346|0.338
Yainer Diaz|HOU|84|2|6|12|0|13|3|17|79|2|0|3|0|0.215|0.238|0.329
Ryan Kreidler|MIN|18|2|2|4|0|3|4|3|14|0|0|1|0|0.214|0.389|0.714
Rafael Devers|SFG|113|2|7|9|0|36|5|23|108|0|0|3|0|0.213|0.248|0.296
Miguel Vargas|CHW|116|5|20|13|5|17|19|20|94|1|2|4|1|0.213|0.353|0.436
Evan Carter|TEX|98|3|10|9|4|23|15|17|80|1|0|4|0|0.213|0.333|0.375
Isiah Kiner-Falefa|BOS|35|0|5|3|2|7|2|7|33|0|0|0|0|0.212|0.257|0.212
Spencer Torkelson|DET|102|4|10|11|0|29|16|18|85|0|1|4|0|0.212|0.343|0.4
Royce Lewis|MIN|61|3|7|10|2|18|8|11|52|0|1|2|0|0.212|0.328|0.423
Tyler Soderstrom|ATH|117|3|13|18|1|22|12|22|104|1|0|9|1|0.212|0.291|0.404
Graham Pauley|MIA|61|0|6|6|1|16|3|12|57|0|0|6|0|0.211|0.25|0.316
Andrew Benintendi|CHW|87|2|9|11|0|31|5|17|81|1|0|4|2|0.21|0.253|0.383
Zach McKinstry|DET|46|1|2|5|0|10|3|9|43|0|0|2|0|0.209|0.261|0.326
J.C. Escarra|NYY|25|0|2|4|0|7|1|5|24|0|0|1|1|0.208|0.24|0.333
Zack Gelof|ATH|25|1|5|4|0|7|0|5|24|0|0|1|0|0.208|0.208|0.375
Michael Busch|CHC|113|2|13|11|0|25|11|21|101|1|0|3|0|0.208|0.283|0.297
Josh Naylor|SEA|113|3|7|11|4|20|10|21|101|1|1|2|0|0.208|0.283|0.317
Willy Adames|SFG|117|3|12|6|0|36|5|23|111|0|1|10|0|0.207|0.248|0.378
Jorge Barrosa|ARI|64|1|7|6|0|21|3|12|58|0|1|7|1|0.207|0.258|0.414
Mitch Garver|SEA|34|0|4|0|0|10|5|6|29|0|0|1|0|0.207|0.324|0.241
Luke Keaschall|MIN|110|1|12|12|6|16|6|21|102|1|1|3|0|0.206|0.255|0.265
Sal Frelick|MIL|94|1|10|7|1|12|12|16|78|2|1|2|0|0.205|0.312|0.269
Tyler Heineman|TOR|44|0|4|2|0|11|1|8|39|0|1|0|0|0.205|0.244|0.205
Logan O'Hoppe|LAA|93|1|9|8|0|23|11|16|78|1|3|1|0|0.205|0.323|0.256
Jazz Chisholm Jr.|NYY|105|2|11|9|8|31|11|19|93|0|1|5|0|0.204|0.295|0.323
Matt McLain|CIN|117|2|13|8|4|29|17|20|98|0|2|5|0|0.204|0.333|0.316
Jackson Merrill|SDP|110|3|17|14|5|27|9|20|98|0|1|6|0|0.204|0.278|0.357
Pete Alonso|BAL|119|3|13|10|1|32|15|21|103|0|1|6|0|0.204|0.311|0.35
Kyle Karros|COL|91|1|12|3|2|16|16|15|74|1|0|3|0|0.203|0.341|0.284
Cal Raleigh|SEA|124|5|11|14|2|35|14|22|109|1|0|4|0|0.202|0.29|0.376
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Gunnar Henderson|BAL|128|8|18|16|4|40|11|23|115|1|1|4|1|0.2|0.273|0.461
P.J. Higgins|CIN|12|0|0|1|0|4|1|2|10|1|0|0|0|0.2|0.25|0.2
Connor Joe|SEA|11|0|0|2|1|3|1|2|10|0|0|0|0|0.2|0.273|0.2
Daniel Johnson|HOU|7|0|0|0|0|1|1|1|5|0|1|0|0|0.2|0.429|0.2
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Tanner Murray|CHW|29|1|2|3|0|6|1|5|25|1|1|0|0|0.2|0.25|0.32
Felix Reyes|PHI|15|1|2|1|0|2|0|3|15|0|0|0|0|0.2|0.2|0.4
Keibert Ruiz|WSH|53|1|4|9|0|7|1|10|50|1|1|4|0|0.2|0.226|0.34
Victor Scott II|STL|76|0|6|4|3|20|5|13|65|1|0|1|0|0.2|0.254|0.215
Josh Smith|TEX|88|0|6|6|2|16|11|15|75|1|1|2|0|0.2|0.307|0.227
Dansby Swanson|CHC|113|6|22|21|1|26|19|18|90|3|1|1|1|0.2|0.336|0.433
Bryce Teodosio|LAA|32|0|2|1|1|14|1|6|30|0|0|0|0|0.2|0.226|0.2
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Taylor Walls|TBR|58|0|8|4|3|15|3|10|50|0|1|1|0|0.2|0.259|0.22
Trevor Story|BOS|119|2|11|17|2|37|6|22|111|2|0|5|0|0.198|0.235|0.297
Jarren Duran|BOS|93|1|13|11|4|24|6|17|86|0|1|5|0|0.198|0.258|0.291
Manny Machado|SDP|105|2|13|11|1|21|17|17|86|2|0|2|0|0.198|0.324|0.291
Alek Thomas|ARI|76|2|8|10|4|15|3|14|71|0|1|8|0|0.197|0.24|0.394
J.P. Crawford|SEA|83|1|10|6|0|15|15|13|66|0|2|3|0|0.197|0.361|0.288
Nasim Nuñez|WSH|96|0|12|10|12|20|11|16|82|0|1|1|0|0.195|0.298|0.207
Randal Grichuk|NYY|33|0|8|2|0|10|1|6|31|1|0|4|0|0.194|0.212|0.323
Kyle Manzardo|CLE|87|1|3|6|0|30|7|15|78|0|2|2|0|0.192|0.276|0.256
Kyle Schwarber|PHI|121|8|16|15|0|40|18|19|99|0|4|4|1|0.192|0.339|0.495
Lane Thomas|KCR|58|0|4|2|2|10|11|9|47|0|0|1|0|0.191|0.345|0.213
Curtis Mead|WSH|60|3|8|10|2|11|7|10|53|0|0|3|0|0.189|0.283|0.415
Coby Mayo|BAL|77|3|9|11|1|21|8|13|69|0|0|3|0|0.188|0.273|0.362
Mike Yastrzemski|ATL|94|0|11|5|1|25|8|16|85|0|1|3|1|0.188|0.266|0.247
Austin Wells|NYY|80|2|5|4|0|14|15|12|64|1|0|1|0|0.188|0.338|0.297
Eli White|ATL|34|1|4|4|0|5|1|6|32|1|0|1|0|0.188|0.206|0.313
Salvador Perez|KCR|108|4|8|8|0|25|4|19|102|1|1|3|0|0.186|0.222|0.333
Freddy Fermin|SDP|54|0|10|3|0|12|7|8|43|2|2|3|0|0.186|0.315|0.256
Matt Wallner|MIN|97|3|12|7|0|37|8|16|86|0|3|2|0|0.186|0.278|0.314
Yoán Moncada|LAA|87|3|9|9|0|29|15|13|70|0|2|0|1|0.186|0.345|0.343
Colton Cowser|BAL|62|0|6|3|0|20|6|10|54|1|0|2|0|0.185|0.262|0.222
George Springer|TOR|62|2|4|6|1|14|8|10|54|0|0|4|0|0.185|0.29|0.37
TJ Friedl|CIN|107|1|10|5|4|23|10|17|92|0|2|3|0|0.185|0.279|0.25
Luisangel Acuña|CHW|73|0|7|3|6|10|5|12|65|1|1|1|0|0.185|0.25|0.2
Jakob Marsee|MIA|122|1|17|8|10|25|16|19|103|1|2|2|2|0.184|0.303|0.272
Lawrence Butler|ATH|91|2|8|9|4|25|9|15|82|0|0|2|0|0.183|0.264|0.28
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Joey Ortiz|MIL|70|0|10|4|4|15|7|11|61|0|0|0|0|0.18|0.265|0.18
Thomas Saggese|STL|54|0|5|2|0|17|4|9|50|0|0|2|0|0.18|0.241|0.22
Blaze Alexander|BAL|63|0|7|1|3|20|4|10|56|0|1|1|0|0.179|0.246|0.196
Mookie Betts|LAD|32|2|7|7|0|4|3|5|28|0|1|1|0|0.179|0.281|0.429
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
Hao-Yu  Lee|DET|18|0|1|1|0|6|1|3|17|0|0|1|0|0.176|0.222|0.235
Austin Slater|MIA|28|0|1|1|1|9|4|4|23|1|0|0|0|0.174|0.286|0.174
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Ryan McMahon|NYY|68|2|6|6|0|21|10|10|58|0|0|0|0|0.172|0.294|0.276
Joey Bart|PIT|39|1|4|3|0|15|2|6|35|1|1|1|0|0.171|0.231|0.286
Juan Brito|CLE|52|0|6|3|0|15|4|8|47|0|1|4|0|0.17|0.25|0.255
Ramón Urías|STL|55|2|8|5|0|11|5|8|47|1|2|3|0|0.17|0.273|0.362
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Kody Clemens|MIN|61|2|4|3|4|19|6|9|53|0|1|2|0|0.17|0.267|0.321
Trent Grisham|NYY|97|4|14|16|1|18|19|13|77|1|0|1|1|0.169|0.33|0.364
Will Benson|CIN|44|0|3|1|1|12|8|6|36|0|0|1|1|0.167|0.318|0.25
Sam Haggerty|TEX|19|0|2|0|1|9|1|3|18|0|0|0|0|0.167|0.211|0.167
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Luis Rengifo|MIL|81|0|8|5|1|11|6|12|72|1|1|6|0|0.167|0.238|0.25
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Caleb Durbin|BOS|96|1|11|10|1|14|9|14|85|0|2|6|0|0.165|0.26|0.271
Marcell Ozuna|PIT|93|2|6|8|0|24|7|14|85|0|1|2|0|0.165|0.237|0.259
Carson Benge|NYM|80|2|8|4|6|19|7|12|73|0|0|2|0|0.164|0.238|0.274
Heriberto Hernández|MIA|71|0|4|9|3|13|9|10|61|0|1|0|1|0.164|0.282|0.197
Jake Cronenworth|SDP|95|1|12|4|1|20|13|13|80|0|2|2|0|0.163|0.295|0.225
Edgar Quero|CHW|75|0|2|4|1|15|9|10|62|1|1|1|0|0.161|0.274|0.177
Brandon Valenzuela|TOR|32|1|2|2|0|12|1|5|31|0|0|0|0|0.161|0.188|0.258
Henry Davis|PIT|65|0|7|3|1|11|6|9|56|0|2|3|0|0.161|0.266|0.214
Jordan Beck|COL|54|1|4|7|2|11|3|8|50|1|0|2|0|0.16|0.204|0.26
Drew Millas|WSH|50|0|5|3|0|13|4|7|44|0|0|2|0|0.159|0.229|0.205
Tyler Stephenson|CIN|76|2|3|6|0|24|12|10|63|1|0|1|0|0.159|0.289|0.27
Patrick Bailey|SFG|70|1|5|5|2|14|6|10|64|0|0|0|0|0.156|0.229|0.203
Vinnie Pasquantino|KCR|115|3|10|13|0|23|14|15|97|3|1|2|1|0.155|0.261|0.289
Josh Lowe|LAA|73|3|5|9|1|22|5|10|65|1|1|1|0|0.154|0.222|0.308
Leo Rivas|SEA|78|0|4|7|0|23|10|10|65|1|1|1|1|0.154|0.273|0.2
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Davis Schneider|TOR|50|1|12|5|0|16|10|6|40|0|0|2|0|0.15|0.32|0.275
Alec Bohm|PHI|106|1|6|11|0|17|8|14|94|2|2|2|0|0.149|0.226|0.202
Brent Rooker|ATH|49|2|4|8|2|17|6|6|41|2|0|0|0|0.146|0.245|0.293
Nick Castellanos|SDP|51|0|1|5|0|14|3|7|48|0|0|3|0|0.146|0.196|0.208
Cedric Mullins|TBR|93|2|8|8|6|20|5|12|83|1|2|2|1|0.145|0.209|0.265
Dustin Harris|HOU|28|0|4|1|2|4|6|3|21|0|1|1|0|0.143|0.357|0.19
Rece Hinds|CIN|31|0|2|5|0|14|1|4|28|1|1|3|0|0.143|0.194|0.25
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Brice Matthews|HOU|49|1|3|5|1|20|5|6|43|0|0|3|0|0.14|0.229|0.279
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Tim Tawa|ARI|44|0|1|2|0|8|5|5|37|1|0|2|0|0.135|0.233|0.189
Greg Jones|MIL|16|0|0|1|1|5|0|2|15|0|0|0|0|0.133|0.133|0.133
Blake Perkins|MIL|45|0|4|5|1|12|5|5|38|0|1|3|0|0.132|0.25|0.211
Jake Rogers|DET|27|0|2|4|1|7|1|3|23|2|1|2|0|0.13|0.185|0.217
Carson Williams|TBR|25|0|4|3|0|9|1|3|23|0|0|1|0|0.13|0.167|0.174
Bo Naylor|CLE|67|1|1|3|0|16|5|8|62|0|0|1|0|0.129|0.194|0.194
Paul Goldschmidt|NYY|29|1|5|3|0|8|4|3|24|0|1|2|0|0.125|0.276|0.333
Christian Koss|SFG|8|0|0|0|0|0|0|1|8|0|0|1|0|0.125|0.125|0.25
Yohel Pozo|STL|16|0|0|3|0|0|0|2|16|0|0|1|0|0.125|0.125|0.188
Travis d'Arnaud|LAA|19|0|1|0|0|5|1|2|16|0|2|1|0|0.125|0.263|0.188
Andy Ibáñez|ATH|18|0|1|3|0|2|1|2|17|0|0|0|0|0.118|0.167|0.118
Harrison Bader|SFG|55|1|4|3|0|17|2|6|52|1|0|1|0|0.115|0.145|0.192
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Austin Wynns|ATH|31|0|2|0|0|5|2|3|28|0|0|0|0|0.107|0.167|0.107
Ke'Bryan Hayes|CIN|72|1|5|1|0|9|6|7|66|0|0|1|0|0.106|0.181|0.167
Rafael Marchán|PHI|40|1|2|2|0|10|0|4|39|0|1|0|0|0.103|0.125|0.179
Wenceel Pérez|DET|41|1|3|1|0|4|2|4|39|0|0|0|0|0.103|0.146|0.179
Otto Kemp|PHI|22|0|0|0|0|9|1|2|20|0|1|0|0|0.1|0.182|0.1
Shay Whitcomb|HOU|11|1|1|3|0|7|1|1|10|0|0|0|0|0.1|0.182|0.4
Rob Refsnyder|SEA|37|1|2|2|0|8|4|3|32|1|0|0|0|0.094|0.189|0.188
James Outman|MIN|24|0|3|0|3|10|2|2|22|0|0|1|0|0.091|0.167|0.136
Jose Trevino|CIN|12|0|0|0|0|3|1|1|11|0|0|0|0|0.091|0.167|0.091
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Addison Barger|TOR|23|0|1|2|0|6|3|1|19|1|0|1|0|0.053|0.174|0.105
Lourdes Gurriel Jr.|ARI|21|0|1|1|0|1|1|1|20|0|0|0|0|0.05|0.095|0.05
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Will Brennan|SFG|7|0|0|0|0|1|0|0|7|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Nicky Lopez|CHC|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|11|0|3|0|1|5|2|0|9|0|0|0|0|0.0|0.182|0.0
Tommy Pham|NYM|12|0|1|0|0|6|1|0|11|0|0|0|0|0.0|0.083|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Drew Romo|CHW|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Esteury Ruiz|MIA|2|0|0|0|0|0|0|0|2|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
Patrick Wisdom|SEA|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
