name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Alex Call|LAD|37|0|6|3|0|4|7|9|29|0|1|2|0|0.31|0.459|0.379
William Contreras|MIL|129|3|19|23|0|14|13|36|116|0|0|7|0|0.31|0.38|0.448
Miguel Andujar|SDP|75|1|7|8|1|13|3|22|71|0|1|6|1|0.31|0.347|0.465
Ryan O'Hearn|PIT|132|5|17|21|1|23|15|35|113|2|2|4|0|0.31|0.394|0.478
Liam Hicks|MIA|108|7|18|29|1|8|8|29|94|4|2|3|0|0.309|0.361|0.564
Jordan Walker|STL|134|9|25|25|6|41|12|37|120|1|1|6|0|0.308|0.373|0.583
Javier Sanoja|MIA|72|0|2|10|2|9|7|20|65|0|0|3|0|0.308|0.375|0.354
Weston Wilson|BAL|17|0|4|2|1|5|3|4|13|0|1|1|0|0.308|0.471|0.385
Brandon Marsh|PHI|109|4|15|17|3|23|4|31|102|2|1|6|0|0.304|0.33|0.48
Brendan Donovan|SEA|71|3|7|8|1|12|9|17|56|1|5|3|0|0.304|0.437|0.518
Hyeseong Kim|LAD|64|1|7|7|5|13|7|17|56|1|0|3|0|0.304|0.375|0.411
Luis Arraez|SFG|132|0|11|11|4|6|6|37|122|2|0|4|2|0.303|0.331|0.369
Starling Marte|KCR|35|0|2|2|0|10|0|10|33|1|1|3|0|0.303|0.314|0.394
Casey Schmitt|SFG|105|4|12|14|1|19|4|29|96|1|4|8|1|0.302|0.352|0.531
Ernie Clement|TOR|130|1|10|9|1|9|4|38|126|0|0|13|0|0.302|0.323|0.429
Brandon Nimmo|TEX|143|4|16|12|1|27|13|38|126|1|3|7|1|0.302|0.378|0.468
Ryan Jeffers|MIN|101|4|17|21|1|19|15|25|83|1|1|2|1|0.301|0.41|0.494
Michael Conforto|CHC|38|0|5|5|0|10|7|9|30|1|0|4|0|0.3|0.421|0.433
Drake Baldwin|ATL|151|7|30|25|1|30|14|40|134|0|3|4|0|0.299|0.377|0.485
Jung Hoo Lee|SFG|125|2|14|11|0|17|9|34|114|2|0|8|1|0.298|0.344|0.439
Nico Hoerner|CHC|147|4|17|26|7|14|13|38|128|2|4|9|0|0.297|0.374|0.461
Matt Olson|ATL|148|10|29|29|0|34|18|38|128|2|0|13|0|0.297|0.378|0.633
Wilyer Abreu|BOS|130|4|15|13|1|22|12|35|118|0|0|6|1|0.297|0.362|0.466
Jeff McNeil|ATH|109|1|9|7|1|12|10|28|95|1|2|7|0|0.295|0.37|0.4
Christian Walker|HOU|135|7|19|24|0|24|14|35|119|1|1|9|0|0.294|0.37|0.546
Taylor Ward|BAL|148|1|18|11|1|24|27|35|119|1|1|13|0|0.294|0.426|0.429
Tyler Freeman|COL|69|1|5|10|2|7|3|17|58|0|5|1|0|0.293|0.379|0.362
Riley Greene|DET|137|4|22|19|1|36|20|34|117|0|0|8|0|0.291|0.394|0.462
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Brice Turang|MIL|134|4|27|20|7|28|25|31|107|1|0|8|1|0.29|0.421|0.495
Matt Shaw|CHC|83|3|10|10|2|15|5|22|76|1|0|6|0|0.289|0.329|0.487
Edouard Julien|COL|96|2|14|12|2|25|12|24|83|0|1|3|1|0.289|0.385|0.422
Brett Sullivan|COL|47|0|2|7|0|9|2|13|45|0|0|6|0|0.289|0.319|0.422
Max Muncy|LAD|119|9|23|12|0|28|15|30|104|0|0|5|0|0.288|0.378|0.596
CJ Abrams|WSH|135|8|17|26|5|24|16|32|111|2|6|4|0|0.288|0.4|0.541
Carlos Correa|HOU|127|3|21|15|1|21|15|32|111|1|0|8|0|0.288|0.37|0.441
Randy Arozarena|SEA|138|3|23|12|7|32|15|34|118|2|3|9|1|0.288|0.377|0.458
Bobby Witt Jr.|KCR|144|2|11|15|10|24|17|36|125|2|0|9|1|0.288|0.368|0.424
Jacob Wilson|ATH|136|2|16|15|1|15|3|38|132|1|0|7|0|0.288|0.301|0.386
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Chase DeLauter|CLE|121|5|13|20|0|13|15|30|105|1|0|8|1|0.286|0.372|0.524
Austin Hedges|CLE|39|0|7|2|0|8|3|10|35|1|0|2|0|0.286|0.333|0.343
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Dane Myers|CIN|52|1|12|4|2|9|9|12|42|0|1|0|0|0.286|0.423|0.357
Drew Romo|CHW|13|2|3|3|0|1|5|2|7|0|1|0|0|0.286|0.615|1.143
Edmundo Sosa|PHI|48|1|5|8|2|9|2|13|46|0|0|3|0|0.283|0.313|0.413
Corbin Carroll|ARI|121|4|20|18|4|35|16|29|103|1|1|7|4|0.282|0.38|0.544
Mauricio Dubón|ATL|122|2|17|18|0|20|6|32|114|0|2|8|2|0.281|0.328|0.439
Brayan Rocchio|CLE|118|3|13|18|2|11|10|29|104|0|2|4|0|0.279|0.353|0.404
Alec Burleson|STL|139|5|17|26|1|19|16|34|122|1|0|8|0|0.279|0.36|0.467
Oswald Peraza|LAA|93|4|10|8|5|24|7|23|83|0|2|4|0|0.277|0.348|0.47
Jorbit Vivas|WSH|78|0|12|3|0|10|6|18|65|1|4|3|0|0.277|0.368|0.323
Myles Straw|TOR|53|1|13|4|1|5|4|13|47|1|0|2|0|0.277|0.327|0.383
Kyle Isbel|KCR|87|3|11|8|5|20|4|21|76|0|3|3|0|0.276|0.337|0.434
José Fermín|STL|34|1|2|4|0|7|3|8|29|1|0|2|0|0.276|0.333|0.448
Joey Loperfido|HOU|66|0|7|7|1|19|6|16|58|1|1|5|0|0.276|0.348|0.362
Cole Young|SEA|130|3|20|19|2|27|11|32|116|1|2|4|1|0.276|0.346|0.405
Dominic Canzone|SEA|76|3|10|12|1|18|5|19|69|1|1|7|0|0.275|0.329|0.507
Tristan Peters|CHW|76|0|7|4|3|19|5|19|69|0|1|1|1|0.275|0.333|0.319
Leody Taveras|BAL|82|2|10|17|1|16|12|19|69|0|0|3|1|0.275|0.383|0.435
Nolan Arenado|ARI|109|5|15|17|0|22|6|28|102|1|0|2|0|0.275|0.312|0.441
Ezequiel Duran|TEX|69|1|9|8|3|14|6|17|62|0|0|5|0|0.274|0.338|0.403
Maikel Garcia|KCR|131|3|18|11|3|23|13|32|117|1|0|8|1|0.274|0.344|0.436
Elly De La Cruz|CIN|142|10|26|25|8|41|14|35|128|0|0|5|0|0.273|0.345|0.547
Griffin Conine|MIA|25|2|6|4|2|6|2|6|22|0|1|1|0|0.273|0.36|0.591
Billy Cook|PIT|11|0|5|0|2|4|0|3|11|0|0|0|0|0.273|0.273|0.273
Drew Gilbert|SFG|47|2|5|5|0|10|2|12|44|0|0|1|0|0.273|0.304|0.432
Nathaniel Lowe|CIN|62|5|8|12|0|10|7|15|55|0|0|4|0|0.273|0.355|0.618
Heliot Ramos|SFG|122|3|12|15|0|38|7|31|114|1|0|7|0|0.272|0.311|0.412
Will Smith|LAD|103|3|11|15|0|17|10|25|92|1|0|1|0|0.272|0.34|0.38
Jake Mangum|PIT|77|0|12|3|5|17|6|19|70|0|0|2|0|0.271|0.329|0.3
Sal Stewart|CIN|138|9|20|29|7|24|18|32|118|2|0|6|0|0.271|0.362|0.551
Jeremiah Jackson|BAL|104|6|10|24|1|24|2|27|100|1|1|3|0|0.27|0.288|0.48
Jonny DeLuca|TBR|66|2|12|13|2|11|3|17|63|0|0|5|0|0.27|0.303|0.444
Fernando Tatis Jr.|SDP|135|0|12|13|9|32|14|31|115|4|1|4|1|0.27|0.343|0.322
Tristan Gray|MIN|58|3|7|13|0|19|3|14|52|1|1|1|0|0.269|0.316|0.462
Justin Crawford|PHI|103|0|8|6|2|19|8|25|93|0|2|6|2|0.269|0.34|0.376
Trevor Larnach|MIN|85|1|13|8|1|15|18|18|67|0|0|4|1|0.269|0.424|0.403
Xander Bogaerts|SDP|126|5|14|17|3|18|14|30|112|0|0|2|0|0.268|0.349|0.42
Freddie Freeman|LAD|132|3|12|15|0|14|11|32|120|0|1|7|1|0.267|0.333|0.417
Amed Rosario|NYY|67|4|7|14|0|13|5|16|60|2|0|1|1|0.267|0.313|0.517
José Caballero|NYY|116|4|13|12|12|26|4|29|109|0|3|5|0|0.266|0.31|0.422
Nick Fortes|TBR|84|1|5|8|0|11|2|21|79|0|3|5|0|0.266|0.31|0.367
Ty France|SDP|52|3|8|8|1|4|2|13|49|0|1|2|1|0.265|0.308|0.531
Ceddanne Rafaela|BOS|108|1|13|10|0|24|6|26|98|0|4|4|2|0.265|0.333|0.378
Masataka Yoshida|BOS|59|0|5|5|1|7|9|13|49|0|1|3|0|0.265|0.39|0.327
Isaac Paredes|HOU|116|3|15|15|0|18|10|27|102|0|4|4|0|0.265|0.353|0.392
Masyn Winn|STL|117|1|14|13|4|25|11|27|102|1|3|5|1|0.265|0.35|0.363
Willson Contreras|BOS|132|7|16|20|0|38|14|29|110|1|7|3|0|0.264|0.379|0.482
Aaron Judge|NYY|140|12|27|21|5|38|23|30|114|0|2|5|0|0.263|0.396|0.623
Bryce Harper|PHI|137|6|17|19|2|23|18|31|118|1|0|7|1|0.263|0.358|0.492
TJ Rumfield|COL|131|3|11|17|0|20|11|31|118|1|1|6|1|0.263|0.328|0.407
Matt Chapman|SFG|137|1|16|12|0|31|14|32|122|0|1|6|1|0.262|0.343|0.352
Julio Rodríguez|SEA|144|4|16|16|3|33|12|34|130|0|2|6|0|0.262|0.333|0.4
Shohei Ohtani|LAD|144|6|21|13|4|34|23|30|115|2|3|6|0|0.261|0.392|0.47
Pedro Pagés|STL|76|3|7|8|2|18|3|18|69|1|2|3|0|0.261|0.307|0.435
Yainer Diaz|HOU|101|2|7|14|0|15|3|25|96|2|0|5|0|0.26|0.277|0.375
Angel Martínez|CLE|104|5|12|16|5|20|3|25|96|1|2|6|0|0.26|0.294|0.479
Byron Buxton|MIN|139|9|24|13|1|36|9|33|127|1|2|5|1|0.26|0.317|0.528
Daylen Lile|WSH|144|3|20|14|1|26|13|34|131|0|0|8|0|0.26|0.326|0.389
J.T. Realmuto|PHI|61|1|5|4|0|11|5|14|54|0|2|2|0|0.259|0.344|0.352
Jake McCarthy|COL|69|0|5|7|6|12|6|15|58|1|1|5|1|0.259|0.333|0.379
Junior Caminero|TBR|134|9|18|16|0|23|13|31|120|1|0|3|0|0.258|0.328|0.508
Nick Loftin|KCR|37|0|7|7|0|3|6|8|31|0|0|3|0|0.258|0.378|0.355
Alex Bregman|CHC|147|3|11|12|1|21|17|33|128|1|1|4|1|0.258|0.347|0.375
Andrés Giménez|TOR|115|3|9|16|4|18|4|28|109|1|0|6|1|0.257|0.281|0.413
Brandon Lockridge|MIL|85|0|7|8|5|24|10|19|74|0|0|3|0|0.257|0.345|0.297
Hunter Goodman|COL|125|9|24|15|1|47|9|29|113|0|3|7|0|0.257|0.328|0.558
Chase Meidroth|CHW|131|1|19|3|1|27|14|29|113|1|0|7|0|0.257|0.336|0.345
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Jeremy Peña|HOU|46|0|5|0|1|6|3|11|43|0|0|4|0|0.256|0.304|0.349
Jo Adell|LAA|142|4|13|19|2|31|4|34|133|1|4|2|0|0.256|0.296|0.361
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Adam Frazier|LAA|64|1|12|5|0|18|6|14|55|0|1|4|1|0.255|0.339|0.418
Iván Herrera|STL|148|4|20|14|1|24|25|29|114|1|8|7|0|0.254|0.419|0.421
Bryan Reynolds|PIT|147|4|23|21|1|39|26|30|118|1|2|4|2|0.254|0.395|0.424
Oneil Cruz|PIT|142|9|23|26|10|51|11|33|130|0|1|6|0|0.254|0.317|0.508
David Hamilton|MIL|96|0|15|7|7|16|12|20|79|0|1|2|0|0.253|0.359|0.278
Marcelo Mayer|BOS|89|1|7|7|2|14|7|20|79|1|1|6|0|0.253|0.318|0.367
Jac Caglianone|KCR|102|3|12|5|0|33|9|23|91|0|2|5|1|0.253|0.333|0.429
Jake Bauers|MIL|114|5|19|19|3|24|11|26|103|0|0|5|0|0.252|0.325|0.447
Brooks Lee|MIN|112|5|14|17|2|21|8|26|103|0|1|2|0|0.252|0.313|0.417
Trea Turner|PHI|139|4|20|11|3|28|12|32|127|0|0|5|0|0.252|0.317|0.386
Nick Allen|HOU|22|0|5|0|0|5|2|5|20|0|0|1|0|0.25|0.318|0.3
Jose Altuve|HOU|133|3|20|8|1|24|17|29|116|0|0|7|0|0.25|0.346|0.388
Sam Antonacci|CHW|53|1|6|7|0|3|4|11|44|1|4|1|2|0.25|0.358|0.432
Cody Bellinger|NYY|133|3|18|16|3|20|19|28|112|2|0|6|1|0.25|0.353|0.402
Connor Joe|SEA|17|1|2|3|1|5|1|4|16|0|0|1|0|0.25|0.294|0.5
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Nathan Lukes|TOR|56|0|5|8|0|7|1|13|52|1|2|4|0|0.25|0.286|0.327
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Everson Pereira|CHW|71|3|7|7|1|21|4|16|64|1|2|4|0|0.25|0.31|0.453
José Tena|WSH|56|1|8|7|0|17|3|13|52|0|1|1|0|0.25|0.304|0.327
Colby Thomas|ATH|15|0|0|1|0|5|2|3|12|0|0|0|0|0.25|0.357|0.25
Andrew Vaughn|MIL|4|0|0|1|0|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Ronald Acuña Jr.|ATL|150|2|16|9|7|31|20|31|125|2|3|8|1|0.248|0.36|0.376
Mike Trout|LAA|148|10|30|21|5|33|32|28|113|0|3|5|0|0.248|0.426|0.558
Dillon Dingler|DET|110|5|11|20|0|19|7|24|97|0|4|6|0|0.247|0.324|0.464
Lenyn Sosa|TOR|67|0|6|7|0|13|0|16|65|1|0|6|0|0.246|0.242|0.338
Lane Thomas|KCR|75|1|6|6|3|13|13|15|61|0|1|1|0|0.246|0.387|0.311
JJ Wetherholt|STL|148|7|27|16|4|27|17|30|122|2|7|5|0|0.246|0.365|0.459
Gleyber Torres|DET|142|2|18|10|0|22|25|28|114|2|1|2|0|0.246|0.38|0.316
Carter Jensen|KCR|107|6|13|16|0|30|11|23|94|1|1|2|0|0.245|0.327|0.457
Geraldo Perdomo|ARI|116|2|12|9|6|15|18|23|94|2|0|3|3|0.245|0.36|0.404
Gabriel Moreno|ARI|50|0|6|5|0|11|3|11|45|1|1|5|0|0.244|0.3|0.356
Luke Raley|SEA|93|5|11|13|0|35|5|21|86|0|2|4|1|0.244|0.301|0.488
Darell Hernaiz|ATH|49|1|4|4|2|7|7|10|41|0|0|0|0|0.244|0.354|0.317
Zack Gelof|ATH|40|1|6|6|2|10|1|9|37|0|0|1|0|0.243|0.263|0.351
Derek Hill|CHW|43|1|5|1|4|14|5|9|37|0|0|0|0|0.243|0.333|0.324
Ramón Laureano|SDP|124|4|14|18|3|36|10|27|111|2|1|4|2|0.243|0.306|0.423
Brandon Lowe|PIT|126|8|16|20|0|29|14|27|111|0|1|8|0|0.243|0.333|0.532
Jake Meyers|HOU|43|1|5|4|1|8|4|9|37|1|1|2|0|0.243|0.326|0.378
Connor Wong|BOS|43|0|2|5|1|6|4|9|37|0|1|5|0|0.243|0.333|0.378
Luis García Jr.|WSH|108|1|14|16|2|18|4|25|103|1|0|6|1|0.243|0.269|0.35
Jorge Mateo|ATL|35|1|9|3|2|14|2|8|33|0|0|1|0|0.242|0.286|0.364
Spencer Steer|CIN|113|5|13|10|1|29|10|24|99|1|3|6|0|0.242|0.327|0.455
Bryce Teodosio|LAA|36|0|2|2|2|15|2|8|33|0|0|1|0|0.242|0.286|0.273
Pete Crow-Armstrong|CHC|132|3|20|13|6|38|9|29|120|0|2|3|1|0.242|0.305|0.358
Adolis García|PHI|130|3|10|11|1|33|11|28|116|1|2|5|1|0.241|0.315|0.379
Spencer Horwitz|PIT|107|3|11|10|0|15|17|21|87|2|1|2|0|0.241|0.364|0.368
Nolan Schanuel|LAA|129|3|10|19|0|19|10|28|116|2|1|6|0|0.241|0.302|0.371
Ben Williamson|TBR|92|0|13|10|3|20|8|20|83|0|0|5|1|0.241|0.308|0.325
Jacob Young|WSH|111|2|11|15|1|20|5|25|104|0|1|5|0|0.24|0.282|0.346
Miguel Amaya|CHC|59|2|10|6|0|13|7|12|50|0|2|1|0|0.24|0.356|0.38
Jesús Sánchez|TOR|106|4|11|15|1|19|5|23|96|3|2|4|0|0.24|0.283|0.406
Max Muncy|ATH|104|2|15|7|2|37|6|22|92|2|4|5|2|0.239|0.308|0.402
Munetaka Murakami|CHW|141|13|23|26|0|46|27|27|113|1|0|0|0|0.239|0.383|0.584
Bo Bichette|NYM|140|2|16|14|1|28|8|31|130|2|0|5|0|0.238|0.279|0.323
Jake Fraley|TBR|70|2|4|4|2|18|7|15|63|0|0|6|0|0.238|0.314|0.429
Garrett Mitchell|MIL|105|1|15|20|5|39|19|20|84|0|1|6|1|0.238|0.385|0.369
Teoscar Hernández|LAD|113|4|16|17|1|32|11|24|101|1|0|4|0|0.238|0.31|0.396
Wyatt Langford|TEX|84|1|9|4|3|19|4|19|80|0|0|3|2|0.238|0.274|0.363
Kyle Tucker|LAD|137|3|21|16|3|29|17|28|118|2|0|6|0|0.237|0.328|0.364
Colson Montgomery|CHW|132|9|15|22|1|38|11|27|114|0|7|5|0|0.237|0.341|0.518
Mark Vientos|NYM|83|2|7|8|0|19|6|18|76|1|0|3|0|0.237|0.289|0.355
Nick Kurtz|ATH|144|5|18|15|3|46|34|26|110|0|0|5|0|0.236|0.417|0.418
Nathan Church|STL|96|5|13|16|3|24|4|21|89|2|1|2|0|0.236|0.271|0.427
Jorge Soler|LAA|125|7|16|25|0|38|13|25|106|3|3|5|0|0.236|0.328|0.481
Willi Castro|COL|89|1|12|11|2|29|7|19|81|0|1|5|0|0.235|0.303|0.333
Connor Norby|MIA|110|3|7|10|2|32|11|22|94|1|4|6|0|0.234|0.336|0.394
Alex Freeland|LAD|87|1|8|6|0|26|7|18|77|1|0|4|0|0.234|0.294|0.325
Agustín Ramírez|MIA|121|2|14|13|3|27|11|25|107|1|2|5|1|0.234|0.314|0.355
Spencer Torkelson|DET|124|5|12|12|0|34|20|24|103|0|1|6|0|0.233|0.363|0.437
Daulton Varsho|TOR|114|4|13|8|2|20|9|24|103|0|2|5|0|0.233|0.307|0.398
Samuel Basallo|BAL|96|5|10|9|0|25|10|20|86|0|0|2|0|0.233|0.313|0.43
Austin Hays|CHW|44|1|3|7|0|13|1|10|43|0|0|1|0|0.233|0.25|0.326
Gavin Sheets|SDP|91|4|11|12|1|20|4|20|86|0|1|9|0|0.233|0.275|0.477
Konnor Griffin|PIT|105|2|11|14|7|30|7|22|95|1|2|2|1|0.232|0.295|0.337
Leo Jiménez|MIA|17|0|1|0|0|2|3|3|13|0|1|0|0|0.231|0.412|0.231
Steven Kwan|CLE|135|1|12|8|2|16|15|27|117|1|1|5|0|0.231|0.321|0.299
Ketel Marte|ARI|127|5|17|11|0|23|10|27|117|0|0|3|0|0.231|0.291|0.385
Victor Robles|SEA|13|0|0|1|1|3|0|3|13|0|0|1|0|0.231|0.231|0.308
Eugenio Suárez|CIN|100|3|10|11|0|30|9|21|91|0|0|3|0|0.231|0.3|0.363
James Wood|WSH|159|10|30|24|5|52|31|29|126|0|2|7|0|0.23|0.39|0.524
Roman Anthony|BOS|119|1|11|5|2|32|18|23|100|0|1|4|1|0.23|0.353|0.32
Isiah Kiner-Falefa|BOS|37|0|5|3|2|7|2|8|35|0|0|0|0|0.229|0.27|0.229
Kazuma Okamoto|TOR|128|7|15|18|0|38|14|26|114|0|0|2|0|0.228|0.313|0.43
Francisco Alvarez|NYM|102|4|9|8|0|22|9|20|88|1|2|3|0|0.227|0.31|0.398
Andruw Monasterio|BOS|48|1|5|8|1|8|4|10|44|0|0|4|0|0.227|0.292|0.386
Carlos Narváez|BOS|70|2|7|3|1|20|3|15|66|0|0|2|0|0.227|0.261|0.348
Zach Neto|LAA|154|5|22|15|7|49|20|30|132|0|2|8|0|0.227|0.338|0.402
Josh Bell|MIN|131|3|21|17|0|24|14|26|115|1|1|5|0|0.226|0.313|0.348
Ian Happ|CHC|138|7|21|14|1|40|21|26|115|0|2|5|0|0.226|0.355|0.452
Hunter Feduccia|TBR|38|0|4|4|0|14|6|7|31|0|1|0|0|0.226|0.368|0.226
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Manny Machado|SDP|122|4|18|17|1|24|18|23|102|2|0|4|0|0.225|0.336|0.382
Tyler O'Neill|BAL|47|1|8|4|0|11|5|9|40|0|2|0|0|0.225|0.34|0.3
Nolan Gorman|STL|121|5|13|21|0|33|11|24|107|3|0|2|0|0.224|0.289|0.383
Brenton Doyle|COL|94|1|14|3|7|32|9|19|85|0|0|3|0|0.224|0.298|0.294
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
JJ Bleday|CIN|12|1|1|1|0|1|3|2|9|0|0|0|0|0.222|0.417|0.556
Jake Burger|TEX|133|5|12|19|0|40|5|28|126|1|1|5|0|0.222|0.256|0.381
Andrés Chaparro|WSH|10|0|1|0|0|2|1|2|9|0|0|1|0|0.222|0.3|0.333
David Fry|CLE|44|1|7|1|0|15|8|8|36|0|0|1|0|0.222|0.364|0.333
Kyle Higashioka|TEX|50|1|5|3|0|15|5|10|45|0|0|1|0|0.222|0.3|0.311
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Michael Massey|KCR|59|1|5|7|0|13|3|12|54|2|0|5|0|0.222|0.254|0.37
Garrett Stubbs|PHI|11|0|2|1|0|1|1|2|9|1|0|0|0|0.222|0.273|0.222
Gary Sánchez|MIL|79|5|10|14|0|16|15|14|63|0|1|2|1|0.222|0.38|0.524
Brady House|WSH|123|4|14|15|1|39|10|25|113|0|0|4|0|0.221|0.285|0.363
Kerry Carpenter|DET|101|6|10|17|0|34|11|19|86|2|2|2|2|0.221|0.317|0.5
Nick Yorke|PIT|78|1|6|6|0|15|7|15|68|1|2|3|0|0.221|0.308|0.309
