name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Gunnar Henderson|BAL|230|10|26|24|6|64|14|49|214|1|1|10|1|0.229|0.278|0.425
Jacob Young|WSH|179|6|22|23|2|30|9|38|166|0|3|6|0|0.229|0.281|0.373
Mark Vientos|NYM|162|6|16|22|0|34|7|35|153|1|1|8|0|0.229|0.265|0.399
Zach Dezenzo|HOU|37|1|3|2|0|12|2|8|35|0|0|3|0|0.229|0.27|0.4
Pete Crow-Armstrong|CHC|207|6|27|22|12|54|17|42|184|0|5|5|2|0.228|0.311|0.375
Lourdes Gurriel Jr.|ARI|102|1|7|11|1|19|8|21|92|2|0|4|0|0.228|0.284|0.304
Kyle Manzardo|CLE|153|5|18|17|0|49|14|31|136|1|2|4|1|0.228|0.307|0.382
Nolan Gorman|STL|182|6|17|25|0|51|21|36|158|3|0|4|0|0.228|0.313|0.367
Edmundo Sosa|PHI|85|2|9|14|2|19|3|18|79|1|1|3|0|0.228|0.262|0.342
Carter Jensen|KCR|167|6|19|19|0|51|19|33|145|2|1|6|0|0.228|0.317|0.393
Matt Chapman|SFG|210|1|21|16|0|51|19|43|189|0|2|12|1|0.228|0.305|0.317
Elias Díaz|KCR|23|2|3|5|0|5|1|5|22|0|0|2|0|0.227|0.261|0.591
Leo Jiménez|MIA|52|0|4|1|1|9|5|10|44|1|2|1|0|0.227|0.327|0.25
Brady House|WSH|177|7|22|25|1|50|13|37|163|1|0|7|0|0.227|0.282|0.399
Vaughn Grissom|LAA|108|2|7|13|0|10|11|21|93|2|1|6|0|0.226|0.308|0.355
Francisco Lindor|NYM|105|2|14|5|2|19|11|21|93|0|1|2|2|0.226|0.314|0.355
Kyle Schwarber|PHI|217|20|33|36|1|74|31|41|182|0|4|8|1|0.225|0.35|0.61
Jarred Kelenic|CHW|55|1|2|4|0|18|6|11|49|0|0|1|0|0.224|0.309|0.306
Carlos Narváez|BOS|110|2|13|3|1|31|9|22|98|0|2|5|0|0.224|0.303|0.337
Luis Robert Jr.|NYM|98|2|10|8|2|17|13|19|85|0|0|3|0|0.224|0.327|0.329
Sam Huff|BAL|9|0|1|1|0|5|0|2|9|0|0|1|0|0.222|0.222|0.333
Hao-Yu  Lee|DET|67|1|4|8|0|20|4|14|63|0|0|3|1|0.222|0.269|0.349
Nick Loftin|KCR|67|0|9|13|0|8|8|12|54|2|3|6|0|0.222|0.343|0.333
Colson Montgomery|CHW|206|13|24|31|1|62|19|40|180|0|7|8|0|0.222|0.32|0.483
Marcus Semien|NYM|203|3|18|18|5|42|13|41|185|3|1|7|0|0.222|0.272|0.308
Connor Norby|MIA|174|4|15|14|6|49|19|33|149|1|5|9|0|0.221|0.328|0.362
Bo Bichette|NYM|225|5|24|27|1|38|15|46|208|2|0|6|0|0.221|0.271|0.322
Kyle Stowers|MIA|119|3|15|8|1|31|13|23|104|0|2|5|0|0.221|0.319|0.356
Michael Massey|KCR|100|3|10|12|1|21|3|21|95|2|0|8|0|0.221|0.24|0.4
Zach Neto|LAA|239|10|34|24|7|73|29|45|204|1|5|10|1|0.221|0.331|0.426
Austin Riley|ATL|216|8|27|31|3|59|16|43|195|1|4|8|0|0.221|0.292|0.385
Garrett Mitchell|MIL|153|2|18|24|6|55|23|28|127|1|1|8|1|0.22|0.342|0.346
Sal Frelick|MIL|179|3|21|16|4|20|16|34|155|3|1|4|0|0.219|0.291|0.303
Pedro Pagés|STL|116|4|11|9|2|28|5|23|105|1|2|3|0|0.219|0.265|0.362
Ronny Mauricio|NYM|32|1|3|2|0|12|0|7|32|0|0|0|0|0.219|0.219|0.313
Geraldo Perdomo|ARI|198|2|19|15|8|24|32|35|160|3|0|8|3|0.219|0.344|0.344
José Fermín|STL|64|1|3|7|0|12|7|12|55|1|0|3|0|0.218|0.302|0.327
Drew Gilbert|SFG|100|2|9|9|0|21|6|20|92|0|1|3|1|0.217|0.273|0.337
Ramón Laureano|SDP|182|6|21|20|5|57|17|35|161|2|2|5|2|0.217|0.297|0.385
Josh Smith|TEX|108|0|6|6|2|20|14|20|92|1|1|2|0|0.217|0.324|0.239
Anthony Volpe|NYY|30|0|2|3|2|7|7|5|23|0|0|2|0|0.217|0.4|0.304
Marcelo Mayer|BOS|150|2|11|10|3|29|11|29|134|2|2|6|0|0.216|0.282|0.306
Alec Bohm|PHI|189|5|15|22|0|28|13|37|171|3|2|7|0|0.216|0.275|0.345
Santiago Espinal|LAD|39|1|4|3|0|5|0|8|37|0|0|2|0|0.216|0.216|0.351
Esteury Ruiz|MIA|39|2|10|5|8|13|1|8|37|1|0|3|1|0.216|0.231|0.514
George Valera|CLE|38|0|1|6|0|8|1|8|37|0|0|3|0|0.216|0.237|0.297
Edouard Julien|COL|142|2|15|12|3|40|16|27|125|0|1|3|1|0.216|0.31|0.304
Kerry Carpenter|DET|117|6|11|17|0|40|11|22|102|2|2|2|2|0.216|0.299|0.451
Andrew McCutchen|TEX|75|1|8|5|0|19|9|14|65|1|0|2|0|0.215|0.307|0.292
MJ Melendez|NYM|77|2|8|6|0|27|8|14|65|0|3|3|1|0.215|0.329|0.385
J.T. Realmuto|PHI|119|1|10|8|0|19|8|23|107|1|3|4|0|0.215|0.286|0.28
Owen Caissie|MIA|137|4|15|22|3|55|10|26|121|4|2|6|0|0.215|0.277|0.364
Ian Happ|CHC|220|10|35|20|2|73|36|39|182|0|2|7|1|0.214|0.35|0.429
Tanner Murray|CHW|33|1|2|3|0|7|2|6|28|1|1|0|0|0.214|0.281|0.321
Kazuma Okamoto|TOR|206|10|25|27|0|66|22|39|183|1|0|5|0|0.213|0.296|0.404
Ezequiel Tovar|COL|183|1|13|13|3|48|11|36|169|1|2|11|0|0.213|0.268|0.296
Bryce Teodosio|LAA|51|0|5|2|4|18|3|10|47|0|0|2|0|0.213|0.26|0.255
Jorge Soler|LAA|201|9|24|30|0|63|20|37|174|3|4|9|0|0.213|0.303|0.42
Jesus Rodriguez|SFG|37|1|2|5|1|4|3|7|33|0|1|0|0|0.212|0.297|0.303
Kyle Higashioka|TEX|82|2|7|8|0|23|6|16|76|0|0|1|0|0.211|0.268|0.303
Sung-Mun Song|SDP|22|0|3|4|2|4|3|4|19|0|0|1|0|0.211|0.318|0.263
Taylor Walls|TBR|137|0|19|14|6|32|17|24|114|0|1|6|2|0.211|0.318|0.298
Isaac Collins|KCR|164|3|16|15|3|45|20|29|138|2|4|5|0|0.21|0.323|0.312
Austin Slater|NYM|49|0|4|2|1|15|5|9|43|1|0|1|0|0.209|0.286|0.233
Lane Thomas|KCR|108|1|8|9|3|23|19|18|86|2|1|2|0|0.209|0.352|0.267
Joe Mack|MIA|51|0|6|6|0|18|3|10|48|0|0|3|0|0.208|0.255|0.271
Matt McLain|CIN|205|5|20|20|7|47|24|37|178|0|2|9|0|0.208|0.309|0.343
Cam Smith|HOU|189|4|19|17|6|53|19|34|164|2|3|6|0|0.207|0.298|0.317
Brenton Doyle|COL|122|1|21|4|9|40|11|23|111|0|0|4|0|0.207|0.279|0.27
Brice Matthews|HOU|132|4|13|14|2|44|9|25|121|1|0|4|1|0.207|0.26|0.355
Salvador Perez|KCR|205|8|18|21|0|42|9|39|189|3|4|5|0|0.206|0.254|0.36
Trevor Story|BOS|176|3|16|19|4|57|8|34|165|2|1|7|0|0.206|0.244|0.303
Kyle Karros|COL|166|1|18|11|2|40|23|29|141|2|0|7|0|0.206|0.313|0.277
J.P. Crawford|SEA|180|6|23|16|1|28|29|30|147|0|4|4|0|0.204|0.35|0.354
Lenyn Sosa|TOR|105|1|9|9|0|23|0|21|103|1|0|7|0|0.204|0.202|0.301
Adolis García|PHI|200|4|17|14|2|59|16|36|177|3|4|6|1|0.203|0.28|0.316
James McCann|ARI|62|0|3|6|0|17|1|12|59|0|0|3|0|0.203|0.217|0.254
Jackson Merrill|SDP|196|4|23|19|9|50|16|36|177|0|1|9|0|0.203|0.273|0.322
George Springer|TOR|139|4|12|12|2|29|13|25|123|0|1|6|0|0.203|0.285|0.35
Brent Rooker|ATH|151|7|12|25|2|46|15|27|133|2|1|2|0|0.203|0.285|0.376
Luis Torrens|NYM|80|0|8|11|0|16|3|15|74|0|2|6|0|0.203|0.253|0.284
Gabriel Arias|CLE|32|2|2|4|0|12|2|6|30|0|0|1|0|0.2|0.25|0.433
Luken Baker|ARI|5|0|0|0|0|3|0|1|5|0|0|0|0|0.2|0.2|0.2
Jasson Domínguez|NYY|32|1|3|4|0|4|1|6|30|0|1|2|0|0.2|0.25|0.367
Jim Jarvis|ATL|5|0|0|0|0|2|0|1|5|0|0|0|0|0.2|0.2|0.2
Jakob Marsee|MIA|215|3|28|14|13|52|28|36|180|1|5|5|3|0.2|0.322|0.311
Luis Matos|MIL|21|0|1|0|0|7|1|4|20|0|0|0|0|0.2|0.238|0.2
Luis Rengifo|MIL|154|0|12|14|2|18|11|28|140|1|1|8|0|0.2|0.261|0.257
Victor Robles|SEA|15|0|0|1|1|4|0|3|15|0|0|1|0|0.2|0.2|0.267
Chad Stevens|COL|6|0|0|1|0|2|1|1|5|0|0|0|0|0.2|0.333|0.2
Tyler Tolbert|KCR|5|0|1|0|1|1|0|1|5|0|0|0|0|0.2|0.2|0.2
Matt Vierling|DET|142|4|12|20|2|25|14|25|125|3|0|9|0|0.2|0.275|0.368
Will Wilson|SEA|6|1|1|2|0|1|1|1|5|0|0|0|0|0.2|0.333|0.8
Travis d'Arnaud|LAA|40|1|5|3|0|7|3|7|35|0|2|1|0|0.2|0.3|0.314
Steven Kwan|CLE|215|1|23|11|2|25|32|35|176|2|2|7|0|0.199|0.325|0.256
Victor Caratini|MIN|135|2|8|16|0|26|12|22|111|5|7|1|0|0.198|0.304|0.261
Nick Castellanos|SDP|106|4|8|19|1|29|4|20|101|1|0|5|0|0.198|0.226|0.366
Tyler Soderstrom|ATH|205|5|22|23|1|42|21|36|182|1|1|14|1|0.198|0.283|0.368
Gary Sánchez|MIL|108|5|15|15|0|22|20|17|86|0|2|3|1|0.198|0.361|0.43
Nick Yorke|PIT|86|1|6|6|0|17|7|15|76|1|2|3|0|0.197|0.279|0.276
Vinnie Pasquantino|KCR|205|5|18|22|1|41|22|35|178|4|1|4|2|0.197|0.283|0.326
Logan O'Hoppe|LAA|118|1|11|10|0|29|12|20|102|1|3|2|0|0.196|0.297|0.245
Spencer Torkelson|DET|197|7|16|19|0|63|25|33|169|1|2|10|0|0.195|0.305|0.379
Brett Sullivan|COL|79|0|3|8|0|18|4|14|72|1|1|6|0|0.194|0.244|0.278
Joey Ortiz|MIL|122|1|15|11|4|22|15|20|103|2|0|2|0|0.194|0.292|0.243
Colton Cowser|BAL|101|1|10|9|1|34|11|17|88|1|0|2|0|0.193|0.28|0.25
Jarren Duran|BOS|197|6|23|25|10|53|16|34|178|1|2|9|1|0.191|0.264|0.354
Billy Cook|PIT|21|0|5|0|3|8|0|4|21|0|0|0|0|0.19|0.19|0.19
Yoán Moncada|LAA|130|3|9|10|1|45|17|21|111|0|2|1|1|0.189|0.308|0.297
Cedric Mullins|TBR|165|3|16|14|10|30|9|28|148|1|3|3|1|0.189|0.248|0.284
Nasim Nuñez|WSH|177|0|20|15|22|35|22|28|148|1|1|1|1|0.189|0.297|0.209
Dylan Crews|WSH|17|0|1|0|1|3|1|3|16|0|0|0|0|0.188|0.235|0.188
Trent Grisham|NYY|192|6|27|27|3|35|30|30|160|2|0|9|1|0.188|0.313|0.369
Bryce Johnson|SDP|36|0|5|2|4|13|3|6|32|0|0|2|0|0.188|0.257|0.25
Gage Workman|DET|32|2|3|5|0|16|0|6|32|0|0|3|0|0.188|0.188|0.469
Marcell Ozuna|PIT|175|5|14|18|0|48|18|29|155|0|2|4|0|0.187|0.28|0.31
Tyrone Taylor|NYM|96|3|7|14|0|18|2|17|91|0|0|3|0|0.187|0.204|0.319
Dansby Swanson|CHC|195|7|30|27|3|43|24|31|166|3|1|4|1|0.187|0.289|0.349
Ryan McMahon|NYY|147|4|12|16|3|45|12|25|134|0|0|4|0|0.187|0.253|0.306
Jonah Heim|ATH|65|1|5|8|0|10|5|11|59|1|0|5|0|0.186|0.246|0.322
Danny Jansen|TEX|118|3|9|10|0|31|11|19|102|0|4|5|1|0.186|0.291|0.343
Coby Mayo|BAL|143|5|13|18|1|44|12|24|129|1|1|4|0|0.186|0.259|0.333
James Outman|MIN|58|0|9|3|4|20|3|10|54|0|1|4|1|0.185|0.241|0.296
Victor Scott II|STL|138|2|15|7|6|35|8|22|119|1|1|3|0|0.185|0.24|0.261
Zach McKinstry|DET|99|1|2|7|1|18|7|17|92|0|0|3|0|0.185|0.242|0.25
Mookie Betts|LAD|72|4|10|9|0|8|6|12|65|0|1|2|0|0.185|0.264|0.4
Josh Lowe|LAA|134|5|8|14|1|39|6|23|125|1|1|2|0|0.184|0.226|0.32
Tyler Stephenson|CIN|141|3|8|13|0|38|19|22|120|2|0|4|0|0.183|0.291|0.292
Jordan Beck|COL|88|1|7|10|2|22|5|15|82|1|0|5|1|0.183|0.227|0.305
Braxton Fulford|COL|12|1|4|2|2|4|1|2|11|0|0|0|0|0.182|0.25|0.455
Rhys Hoskins|CLE|143|4|19|18|0|38|28|20|110|4|1|7|0|0.182|0.343|0.355
Connor Joe|SEA|39|1|2|3|2|11|6|6|33|0|0|2|0|0.182|0.308|0.333
CJ Kayfus|CLE|25|1|4|2|0|8|2|4|22|0|1|1|0|0.182|0.28|0.364
Sterlin Thompson|COL|12|0|1|0|0|1|0|2|11|0|1|1|0|0.182|0.25|0.273
Adrian Del Castillo|ARI|114|3|7|17|0|37|8|19|105|1|0|4|0|0.181|0.237|0.305
Alek Thomas|ARI|100|2|12|10|4|23|3|17|94|0|2|9|0|0.181|0.222|0.34
Jorge Barrosa|ARI|93|1|10|7|0|29|7|15|83|0|1|9|1|0.181|0.253|0.349
Corey Seager|TEX|182|7|22|20|1|50|22|28|156|2|2|6|0|0.179|0.286|0.353
Manny Machado|SDP|200|8|26|24|1|46|23|31|173|3|0|5|0|0.179|0.271|0.347
Jorge Polanco|NYM|61|1|3|2|0|11|5|10|56|0|0|3|0|0.179|0.246|0.286
TJ Friedl|CIN|166|2|14|8|5|40|12|26|146|1|4|6|0|0.178|0.258|0.26
Luisangel Acuña|CHW|99|0|9|3|8|18|6|16|90|1|1|1|0|0.178|0.235|0.189
Drew Romo|CHW|54|4|6|7|1|11|8|8|45|0|1|2|0|0.178|0.315|0.489
Mitch Garver|SEA|77|2|10|5|0|24|15|11|62|0|0|1|0|0.177|0.338|0.29
Juan Brito|CLE|56|0|7|3|0|17|4|9|51|0|1|4|0|0.176|0.25|0.255
Jerar Encarnacion|SFG|35|0|1|0|0|8|1|6|34|0|0|1|0|0.176|0.2|0.206
Heriberto Hernández|MIA|99|1|5|13|4|21|11|15|86|1|1|0|1|0.174|0.273|0.233
Graham Pauley|MIA|81|1|8|9|1|19|5|13|75|0|0|6|0|0.173|0.225|0.293
Drew Millas|WSH|93|1|11|7|0|23|8|14|81|0|1|3|0|0.173|0.256|0.247
Jahmai Jones|DET|64|2|6|6|0|22|6|10|58|0|0|2|0|0.172|0.25|0.31
Reese McGuire|CHW|34|0|1|3|0|9|2|5|29|0|2|0|0|0.172|0.273|0.172
Will Benson|CIN|93|2|10|5|1|28|15|13|76|0|1|2|1|0.171|0.315|0.303
Zach Cole|HOU|48|3|3|8|0|19|0|8|47|0|1|1|0|0.17|0.188|0.383
Denzel Clarke|ATH|60|0|4|6|2|24|4|9|53|0|0|1|0|0.17|0.228|0.189
Tim Tawa|ARI|62|1|5|8|0|13|7|9|53|1|0|2|0|0.17|0.262|0.264
Austin Wells|NYY|140|4|12|6|0|36|21|20|118|1|0|1|0|0.169|0.293|0.28
Evan Carter|TEX|177|5|19|15|6|40|24|25|148|1|1|5|1|0.169|0.287|0.318
Lawrence Butler|ATH|155|3|16|13|4|43|18|23|137|0|0|3|0|0.168|0.265|0.255
Andrés Chaparro|WSH|16|0|3|1|0|2|4|2|12|0|0|1|0|0.167|0.375|0.25
Michael Helman|TEX|6|0|0|0|0|1|0|1|6|0|0|0|0|0.167|0.167|0.167
Jonathan India|KCR|58|2|8|8|0|13|8|8|48|0|2|1|0|0.167|0.31|0.313
Spencer Jones|NYY|27|0|0|2|1|12|3|4|24|0|0|0|0|0.167|0.259|0.167
Jace Jung|DET|8|0|1|0|0|1|2|1|6|0|0|0|0|0.167|0.375|0.167
Pavin Smith|ARI|8|0|1|1|0|2|2|1|6|0|0|0|0|0.167|0.375|0.167
Matt Wallner|MIN|135|4|14|10|0|53|10|20|120|0|5|3|0|0.167|0.259|0.292
Caleb Durbin|BOS|162|1|14|16|4|25|11|24|145|0|4|8|0|0.166|0.244|0.241
Wenceel Pérez|DET|117|2|12|8|3|19|7|18|110|0|0|3|0|0.164|0.214|0.245
Royce Lewis|MIN|119|3|11|13|3|37|12|17|104|1|2|3|0|0.163|0.261|0.279
Harrison Bader|SFG|91|4|9|9|0|26|4|14|86|1|0|4|0|0.163|0.198|0.349
Edgar Quero|CHW|117|1|6|11|1|30|10|16|99|3|3|1|0|0.162|0.252|0.202
Cal Raleigh|SEA|181|7|16|18|2|57|18|26|161|2|0|4|0|0.161|0.243|0.317
Thomas Saggese|STL|74|0|8|2|0|24|5|11|69|0|0|2|0|0.159|0.216|0.188
Jake Rogers|DET|50|0|4|4|1|15|3|7|44|2|1|2|1|0.159|0.22|0.25
Sam Haggerty|TEX|40|0|3|1|1|15|1|6|38|0|1|1|0|0.158|0.2|0.184
Felix Reyes|PHI|38|1|2|2|0|9|0|6|38|0|0|1|0|0.158|0.158|0.263
Ramón Urías|STL|68|2|9|5|0|12|6|9|57|1|4|3|0|0.158|0.279|0.316
J.C. Escarra|NYY|56|0|4|7|0|13|4|8|51|1|0|3|1|0.157|0.214|0.255
Tyler O'Neill|BAL|98|2|13|7|0|22|12|13|84|0|2|1|0|0.155|0.276|0.238
Christopher Morel|MIA|56|0|2|1|1|20|3|8|52|0|1|2|0|0.154|0.214|0.192
Alejandro Kirk|TOR|22|1|2|2|0|2|2|3|20|0|0|1|0|0.15|0.227|0.35
Freddy Fermin|SDP|100|0|11|3|0|22|9|13|87|2|2|4|0|0.149|0.24|0.195
Jake Cronenworth|SDP|114|1|13|4|1|23|14|14|97|0|3|2|0|0.144|0.272|0.196
Henry Davis|PIT|113|3|11|9|1|21|11|14|98|0|3|3|0|0.143|0.25|0.265
Colt Emerson|SEA|17|1|2|3|0|5|2|2|14|0|1|0|0|0.143|0.294|0.357
Tyler Heineman|TOR|70|0|4|3|0|14|1|9|63|0|2|0|0|0.143|0.182|0.143
Daniel Johnson|HOU|17|0|1|0|0|3|2|2|14|0|1|0|0|0.143|0.294|0.143
Bo Naylor|CLE|90|2|4|7|0|21|6|12|84|0|0|2|0|0.143|0.2|0.238
Jared Oliva|SFG|7|0|1|0|1|1|0|1|7|0|0|0|0|0.143|0.143|0.143
Ryan Ritter|COL|7|0|1|0|0|3|0|1|7|0|0|0|0|0.143|0.143|0.143
Sebastián Rivero|LAA|30|0|0|0|0|7|1|4|28|0|0|0|0|0.143|0.172|0.143
Ke'Bryan Hayes|CIN|128|2|10|5|1|20|8|17|120|0|0|2|1|0.142|0.195|0.225
Patrick Bailey|CLE|108|2|6|8|2|25|8|14|100|0|0|1|0|0.14|0.204|0.21
Bryce Eldridge|SFG|39|1|1|2|0|12|3|5|36|0|0|1|0|0.139|0.205|0.25
Noelvi Marte|CIN|31|0|2|0|1|10|2|4|29|0|0|0|0|0.138|0.194|0.138
Jose Trevino|CIN|32|0|2|2|0|5|1|4|29|0|0|1|0|0.138|0.167|0.172
Rodolfo Durán|SDP|18|1|2|2|0|4|3|2|15|0|0|0|0|0.133|0.278|0.333
Leo Rivas|SEA|120|0|9|7|2|36|15|13|99|1|3|2|1|0.131|0.263|0.172
Davis Schneider|TOR|87|1|13|8|1|30|17|9|69|0|0|3|0|0.13|0.302|0.217
Ha-Seong Kim|ATL|35|0|4|2|1|8|4|4|31|0|0|0|0|0.129|0.229|0.129
Sandy León|ATL|16|0|0|0|0|5|0|2|16|0|0|0|0|0.125|0.125|0.125
Hayden Senger|NYM|10|0|1|1|0|2|0|1|8|0|0|0|0|0.125|0.125|0.125
Rece Hinds|CIN|36|0|2|5|0|18|1|4|33|1|1|3|0|0.121|0.167|0.212
Carson Williams|TBR|27|0|6|3|0|10|1|3|25|0|0|1|0|0.12|0.154|0.16
Shay Whitcomb|HOU|18|1|1|4|0|9|1|2|17|0|0|0|0|0.118|0.167|0.294
Jeimer Candelario|LAA|20|0|3|0|0|8|1|2|18|0|1|2|0|0.111|0.2|0.222
Blake Perkins|MIL|65|0|6|7|2|15|6|6|57|0|1|3|0|0.105|0.203|0.158
Rob Refsnyder|SEA|78|2|5|5|0|25|6|7|69|3|0|0|0|0.101|0.167|0.188
Greg Jones|MIL|22|0|0|1|1|9|0|2|21|0|0|0|0|0.095|0.095|0.095
César Salazar|HOU|13|0|0|0|0|1|2|1|11|0|0|0|0|0.091|0.231|0.091
Petey Halpin|CLE|24|0|3|1|2|5|1|2|23|0|0|0|0|0.087|0.125|0.087
Andy Ibáñez|NYM|26|0|1|5|0|3|1|2|23|2|0|0|0|0.087|0.115|0.087
Rafael Marchán|PHI|61|1|3|4|0|12|1|5|58|0|2|0|0|0.086|0.131|0.138
Carlos Santana|ARI|26|0|1|0|0|8|2|2|24|0|0|1|0|0.083|0.154|0.125
Patrick Wisdom|SEA|12|0|0|2|0|5|0|1|12|0|0|1|0|0.083|0.083|0.167
Otto Kemp|PHI|27|0|0|0|0|10|1|2|25|0|1|0|0|0.08|0.148|0.08
Austin Wynns|ATH|43|0|3|0|0|10|3|3|39|0|0|0|0|0.077|0.143|0.077
Christian Koss|SFG|15|0|1|0|0|2|0|1|14|0|1|1|0|0.071|0.133|0.143
Sean Murphy|ATL|14|0|1|0|0|6|0|1|14|0|0|0|0|0.071|0.071|0.071
Zack Short|DET|20|0|1|0|0|5|4|1|15|0|1|0|0|0.067|0.3|0.067
Will Brennan|SFG|18|0|0|0|0|2|0|1|18|0|0|0|0|0.056|0.056|0.056
Addison Barger|TOR|28|0|2|2|0|7|5|1|22|1|0|1|0|0.045|0.214|0.091
Victor Bericoto|SFG|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
Ryan Bliss|SEA|2|0|0|0|0|2|0|0|2|0|0|0|0|0.0|0.0|0.0
Dylan Carlson|CHC|4|0|1|0|0|2|0|0|4|0|0|0|0|0.0|0.0|0.0
Maverick Handley|BAL|1|0|0|0|0|1|0|0|1|0|0|0|0|0.0|0.0|0.0
Brett Harris|ATH|6|0|0|0|0|2|1|0|4|0|1|0|0|0.0|0.333|0.0
Alex Jackson|MIN|4|0|0|0|0|3|0|0|4|0|0|0|0|0.0|0.0|0.0
Nicky Lopez|CHC|5|0|1|0|0|2|0|0|5|0|0|0|0|0.0|0.0|0.0
Dylan Moore|PHI|15|0|3|0|1|6|3|0|12|0|0|0|0|0.0|0.2|0.0
Nick Morabito|NYM|8|0|0|0|0|6|0|0|7|0|1|0|0|0.0|0.125|0.0
Tommy Pham|NYM|14|0|1|0|0|7|1|0|13|0|0|0|0|0.0|0.071|0.0
César Prieto|STL|12|0|0|0|0|1|0|0|12|0|0|0|0|0.0|0.0|0.0
Jeferson Quero|MIL|2|0|0|0|0|0|1|0|1|0|0|0|0|0.0|0.5|0.0
Johnathan Rodríguez|BAL|11|0|0|1|0|4|3|0|7|1|0|0|0|0.0|0.273|0.0
Esmerlyn Valdez|PIT|4|0|0|0|0|2|1|0|3|0|0|0|0|0.0|0.25|0.0
Donovan Walton|LAA|4|0|0|0|0|0|1|0|3|0|0|0|0|0.0|0.25|0.0
Alika Williams|ATH|1|0|0|0|0|0|0|0|1|0|0|0|0|0.0|0.0|0.0
Luke Williams|ATL|1|0|0|0|0|0|1|0|0|0|0|0|0|0.0|1.0|0.0
