name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Shohei Ohtani|LAD|37.0|2|0|0|0.97|0.81|42|2|6|4|21|9|3|145
Kyle Hurt|LAD|9.0|0|0|0|1.0|0.44|13|0|0|1|3|1|1|32
Dylan Lee|ATL|17.7|1|0|5|1.02|0.45|23|0|0|2|6|2|0|61
Mason Miller|SDP|17.3|1|11|0|1.04|0.58|34|0|0|2|7|3|0|61
Bryan Hudson|CHW|17.0|0|1|2|1.06|1.35|20|0|0|2|15|8|1|72
Huascar Brazobán|NYM|16.7|2|0|1|1.08|0.84|13|1|0|2|11|3|1|63
Caleb Kilian|SFG|16.0|1|1|2|1.13|1.0|18|2|0|2|8|8|1|64
Antonio Senzatela|COL|22.3|1|2|1|1.21|0.81|20|0|0|3|12|6|0|82
Justin Wrobleski|LAD|36.0|5|0|0|1.25|1.0|15|0|4|5|26|10|1|143
Matt Gage|SFG|14.3|2|0|4|1.26|1.19|9|1|0|2|8|9|0|58
Tim Hill|NYY|14.3|0|0|6|1.26|0.77|6|1|0|2|9|2|0|51
Tyler Phillips|MIA|21.3|0|2|0|1.27|1.36|22|1|0|3|17|12|1|93
Trevor McDonald|SFG|7.0|1|0|0|1.29|0.29|8|1|1|1|2|0|1|24
Brooks Raley|NYM|14.0|0|0|5|1.29|0.86|18|1|0|2|7|5|0|53
Wilber Dotel|PIT|6.7|0|0|1|1.35|0.75|4|1|0|1|2|3|0|25
Alex Vesia|LAD|12.7|0|2|3|1.42|0.79|16|0|0|2|4|6|0|48
Austin Warren|NYM|6.3|0|0|0|1.42|0.95|8|1|0|1|5|1|0|25
Brant Hurter|DET|18.7|4|0|1|1.45|0.75|13|1|0|3|10|4|1|70
Brent Headrick|NYY|18.3|2|0|4|1.47|1.25|20|0|0|3|17|6|0|77
Yennier Cano|BAL|12.0|1|0|2|1.5|0.58|11|1|0|2|6|1|0|43
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Colin Holderman|CLE|12.0|0|0|0|1.5|0.67|11|1|0|2|6|2|0|45
Gregory Soto|PIT|18.0|3|2|6|1.5|0.72|24|1|0|3|6|7|1|67
Cam Schlittler|NYY|47.3|5|0|0|1.52|0.87|53|1|4|8|32|9|0|181
Bradgley Rodriguez|SDP|17.7|0|0|3|1.53|1.02|12|0|0|3|13|5|0|70
Ryan Fernandez|STL|5.7|1|0|0|1.59|1.59|9|0|0|1|7|2|0|26
DL Hall|MIL|17.0|0|0|3|1.59|1.18|20|1|0|3|9|11|1|70
Burch Smith|DET|11.3|0|0|0|1.59|1.15|16|0|0|2|9|4|0|46
Eduard Bazardo|SEA|16.7|2|0|6|1.62|1.14|13|0|0|3|14|5|0|66
Tyler Rogers|TOR|16.7|1|0|7|1.62|0.96|10|0|0|3|12|4|0|67
Davis Martin|CHW|44.0|5|0|0|1.64|1.02|43|2|5|8|37|8|2|169
Tyler Davis|CHW|5.3|0|0|0|1.69|0.38|4|0|0|1|0|2|0|17
Yerry De los Santos|NYY|5.3|0|0|0|1.69|1.31|6|1|0|1|4|3|0|21
Clay Holmes|NYM|42.7|4|0|0|1.69|0.98|31|3|4|8|28|14|1|168
Nick Martinez|TBR|42.0|3|0|0|1.71|1.02|28|3|4|8|33|10|0|168
José Soriano|LAA|46.7|5|0|0|1.74|1.09|54|5|4|9|32|19|0|186
Jalen Beeks|TEX|15.3|1|0|4|1.76|1.04|14|2|0|3|12|4|0|61
Jakob Junis|TEX|15.3|0|3|5|1.76|0.72|6|0|0|3|7|4|2|58
Sam Moll|CIN|15.3|1|0|1|1.76|1.24|14|1|0|3|10|9|3|67
Tanner Scott|LAD|15.3|0|2|4|1.76|0.65|15|2|0|3|8|2|0|55
Jason Adam|SDP|10.0|1|1|6|1.8|0.8|5|1|0|2|6|2|1|39
Jake Bennett|BOS|5.0|1|0|0|1.8|1.4|3|1|0|1|5|2|0|20
Griffin Canning|SDP|5.0|0|0|0|1.8|1.2|7|1|0|1|3|3|0|19
Daniel Lynch IV|KCR|14.7|1|1|4|1.84|0.61|18|1|0|3|5|4|1|55
Brennan Bernardino|COL|14.3|2|0|1|1.88|1.12|12|1|0|3|13|3|1|57
Jose A. Ferrer|SEA|19.0|0|2|3|1.89|1.37|16|0|0|4|23|3|2|84
Graham Ashcraft|CIN|18.7|1|1|7|1.93|1.34|20|1|0|4|13|12|0|76
José Fermin|LAA|4.7|1|0|0|1.93|0.43|6|1|0|1|2|0|2|18
Gordon Graceffo|STL|18.7|2|1|2|1.93|0.96|10|1|0|4|11|7|2|71
Spencer Arrighetti|HOU|23.0|4|0|0|1.96|1.3|25|1|2|5|16|14|4|101
Bryce Elder|ATL|49.0|3|0|0|2.02|1.02|45|3|6|11|34|16|2|195
Payton Tolle|BOS|17.7|1|0|0|2.04|0.74|23|1|2|4|7|6|1|67
Orion Kerkering|PHI|13.0|1|0|1|2.08|1.15|9|1|0|3|9|6|1|55
Trevor Richards|PHI|4.3|0|0|0|2.08|1.62|5|0|0|1|4|3|0|19
Evan Sisk|PIT|13.0|0|0|1|2.08|1.23|16|0|0|3|12|4|3|55
Ben Brown|CHC|25.7|1|1|2|2.1|1.01|24|1|0|6|18|8|0|101
Riley O'Brien|STL|17.0|3|10|1|2.12|0.94|19|0|0|4|15|1|2|67
Kyle Harrison|MIL|29.7|3|0|0|2.12|1.11|35|2|2|7|24|9|3|120
Joel Kuhnel|ATH|12.7|0|4|1|2.13|1.11|5|0|0|3|10|4|0|49
Nick Mears|KCR|12.7|2|0|5|2.13|1.03|10|0|0|3|6|7|0|50
Luis Medina|ATH|12.7|1|0|0|2.13|1.26|11|1|0|3|9|7|1|54
Chris Sale|ATL|42.0|6|0|0|2.14|0.9|49|5|6|10|26|12|4|164
Tyler Alexander|TEX|16.7|1|2|3|2.16|1.38|12|1|0|4|19|4|1|72
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Juan Morillo|ARI|16.7|1|1|8|2.16|0.78|19|1|0|4|9|4|1|65
Chase Burns|CIN|41.0|3|0|0|2.2|1.02|46|5|4|10|29|13|0|161
Cooper Criswell|SEA|16.3|1|1|2|2.2|0.86|15|3|0|4|11|3|1|59
Dylan Dodd|ATL|4.0|0|1|0|2.25|1.0|4|0|0|1|3|1|0|16
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Mitch Farris|LAA|12.0|0|0|0|2.25|1.58|9|1|0|3|15|4|0|51
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
Orlando Ribalta|WSH|4.0|0|1|0|2.25|1.0|3|0|0|1|2|2|0|15
Carlos Rodriguez|MIL|4.0|0|0|0|2.25|1.25|5|1|0|1|5|0|0|17
Erik Sabrowski|CLE|16.0|1|0|13|2.25|0.88|26|1|0|4|7|7|0|62
Foster Griffin|WSH|39.7|3|0|0|2.27|1.08|33|5|3|10|29|14|2|163
Aaron Ashby|MIL|23.0|6|0|0|2.35|1.35|35|1|0|6|17|14|0|99
Jhoan Duran|PHI|7.7|1|5|0|2.35|1.17|10|0|0|2|6|3|0|31
Jared Shuster|STL|7.7|0|0|0|2.35|1.17|2|0|0|2|6|3|0|32
Kai-Wei Teng|HOU|23.0|1|0|3|2.35|0.96|22|3|0|6|15|7|0|89
Paul Skenes|PIT|42.0|5|0|0|2.36|0.71|46|4|4|11|23|7|2|159
Martín Pérez|ATL|34.0|2|0|0|2.38|1.0|24|4|1|9|23|11|2|134
Max Fried|NYY|52.7|4|0|0|2.39|0.89|43|1|6|14|32|15|2|201
Shota Imanaga|CHC|41.3|3|0|0|2.4|0.85|43|3|4|11|25|10|0|159
Parker Messick|CLE|41.3|3|0|0|2.4|0.92|44|4|3|11|28|10|1|156
Peter Lambert|HOU|22.3|2|0|0|2.42|1.16|23|0|2|6|15|11|2|93
Cristopher Sánchez|PHI|48.3|3|0|0|2.42|1.34|60|3|5|13|51|14|1|209
Bryan Baker|TBR|14.7|1|9|1|2.45|0.82|16|1|0|4|9|3|0|56
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Brian Fitzpatrick|MIL|3.7|0|0|0|2.45|2.18|2|0|0|1|6|2|0|18
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Eduardo Rodriguez|ARI|39.7|3|0|0|2.5|1.29|29|4|3|11|32|19|0|169
Lake Bachar|MIA|18.0|0|0|1|2.5|0.89|20|2|0|5|9|7|0|70
Kody Funderburk|MIN|14.3|1|1|6|2.51|1.33|10|1|0|4|8|11|2|62
Richard Lovelady|WSH|14.3|2|1|2|2.51|1.67|13|1|0|4|15|9|0|65
Michael McGreevy|STL|39.3|2|0|0|2.52|0.92|24|5|4|11|28|8|0|147
Ryan Helsley|BAL|10.7|0|7|0|2.53|1.31|15|0|0|3|7|7|0|46
Hoby Milner|CHC|17.7|0|1|3|2.55|1.02|6|2|0|5|12|6|2|71
Grant Taylor|CHW|17.7|1|0|2|2.55|1.42|26|0|0|5|18|7|0|78
Emerson Hancock|SEA|41.7|2|0|0|2.59|0.96|46|7|5|12|34|6|2|159
Taylor Clarke|ARI|17.3|1|0|6|2.6|0.75|9|1|0|5|11|2|2|66
Jack Dreyer|LAD|17.3|2|0|3|2.6|0.98|20|1|0|5|12|5|1|68
Shane McClanahan|TBR|34.7|4|0|0|2.6|1.07|34|1|1|10|23|14|0|141
Eli Morgan|KCR|10.3|0|1|0|2.61|1.35|9|2|0|3|8|6|0|45
Fernando Cruz|NYY|13.7|3|0|6|2.63|1.54|20|2|0|4|11|10|2|62
Joe Mantiply|TOR|13.7|1|0|0|2.63|1.24|16|1|0|4|14|3|1|57
JT Brubaker|SFG|17.0|0|0|0|2.65|1.59|13|1|0|5|16|11|0|74
Max Meyer|MIA|37.0|2|0|0|2.68|1.03|40|2|1|11|25|13|3|154
Seth Lugo|KCR|43.7|1|0|0|2.68|1.24|37|1|5|13|41|13|0|174
Garrett Acton|MIN|6.7|1|0|0|2.7|1.05|9|0|0|2|4|3|1|28
Nolan Hoffman|PHI|3.3|0|0|0|2.7|1.8|2|0|0|1|5|1|0|15
Chase Silseth|LAA|13.3|0|0|3|2.7|1.65|14|1|0|4|12|10|0|61
Tarik Skubal|DET|43.3|3|0|0|2.7|0.95|45|2|5|13|35|6|1|166
Sean Burke|CHW|39.7|2|0|0|2.72|1.01|32|3|2|12|32|8|1|156
Tyler Glasnow|LAD|39.7|3|0|0|2.72|0.83|49|5|4|12|20|13|0|148
Braydon Fisher|TOR|19.7|2|0|5|2.75|1.12|20|1|0|6|14|8|1|75
Cole Sulser|TBR|19.7|1|2|4|2.75|1.37|15|1|0|6|19|8|0|85
Tyler Kinley|ATL|16.3|3|0|6|2.76|1.29|18|2|0|5|13|8|1|70
Paxton Schultz|WSH|13.0|0|1|0|2.77|1.08|12|2|0|4|12|2|1|56
Ranger Suarez|BOS|39.0|2|0|0|2.77|0.95|32|3|3|12|27|10|0|148
Hogan Harris|ATH|19.3|2|1|6|2.79|1.71|19|2|0|6|17|16|1|92
Janson Junk|MIA|38.3|2|0|0|2.82|1.04|27|3|2|12|32|8|1|155
Jacob Misiorowski|MIL|38.0|2|0|0|2.84|1.0|59|4|2|12|23|15|5|155
Mitch Keller|PIT|41.0|3|0|0|2.85|1.05|31|1|5|13|31|12|1|163
Taj Bradley|MIN|47.0|4|0|0|2.87|1.19|52|5|5|15|39|17|2|199
Tony Santillan|CIN|15.7|1|1|9|2.87|1.28|16|3|0|5|11|9|0|64
Casey Mize|DET|31.0|2|0|0|2.9|1.19|35|2|3|10|26|11|1|128
Gabe Speier|SEA|12.3|0|1|5|2.92|1.54|12|1|0|4|14|5|1|56
Keaton Winn|SFG|15.3|0|0|7|2.93|0.85|13|0|0|5|7|6|0|57
George Kirby|SEA|52.0|4|0|0|2.94|1.1|39|4|5|17|45|12|2|204
Aaron Civale|ATH|36.7|3|0|0|2.95|1.34|27|4|1|12|39|10|1|158
Drew Rasmussen|TBR|36.7|2|0|0|2.95|0.93|37|6|3|12|28|6|0|147
Michael King|SDP|39.7|3|0|0|2.95|1.13|39|3|3|13|27|18|4|159
Robbie Ray|SFG|39.7|2|0|0|2.95|1.06|40|7|3|13|28|14|0|157
Nolan McLean|NYM|39.3|1|0|0|2.97|0.94|51|2|3|13|26|11|1|153
Dietrich Enns|BAL|6.0|0|0|0|3.0|1.67|8|0|0|2|4|6|0|27
Luis Mey|CIN|3.0|0|0|0|3.0|1.0|5|1|0|1|1|2|1|13
Alan Rangel|PHI|3.0|0|0|0|3.0|1.0|5|0|0|1|3|0|0|12
Blade Tidwell|SFG|12.0|0|1|1|3.0|1.08|10|1|0|4|10|3|1|47
Braxton Ashcraft|PIT|41.7|1|0|0|3.02|1.08|45|3|4|14|31|14|1|165
Ryan Weathers|NYY|38.7|2|0|0|3.03|1.19|45|6|2|13|36|10|0|158
Michael Wacha|KCR|44.3|3|0|0|3.05|1.06|36|5|5|15|32|15|1|174
Jack Kochanowicz|LAA|41.3|2|0|0|3.05|1.21|30|2|4|14|29|21|2|175
Dylan Cease|TOR|38.3|2|0|0|3.05|1.33|56|1|2|13|33|18|2|166
Will Klein|LAD|14.7|1|0|3|3.07|1.36|15|0|0|5|15|5|0|62
Kevin Gausman|TOR|46.7|2|0|0|3.09|0.99|43|5|5|16|37|9|0|185
Yoshinobu Yamamoto|LAD|43.7|3|0|0|3.09|1.01|40|5|6|15|34|10|1|170
Jovani Morán|BOS|20.3|0|0|0|3.1|1.28|20|3|0|7|13|13|1|87
Jacob deGrom|TEX|37.7|2|0|0|3.11|1.01|47|6|2|13|30|8|0|150
Freddy Peralta|NYM|43.3|2|0|0|3.12|1.2|43|4|2|15|34|18|2|185
Ryan Rolison|CHC|8.7|3|0|0|3.12|0.92|10|1|0|3|6|2|0|32
Caleb Thielbar|CHC|8.7|2|2|1|3.12|1.27|11|2|0|3|6|5|0|38
Zack Wheeler|PHI|17.3|1|0|0|3.12|0.98|18|1|2|6|11|6|0|68
Grant Anderson|MIL|17.0|1|0|5|3.18|1.06|15|2|0|6|12|6|0|64
Carter Baumler|TEX|5.7|0|0|0|3.18|1.76|6|1|0|2|4|6|1|27
Erik Miller|SFG|11.3|0|2|4|3.18|1.24|17|0|0|4|8|6|0|48
Landen Roupp|SFG|39.7|5|0|0|3.18|1.06|43|1|4|14|26|16|2|159
Jesse Scholtens|TBR|22.7|3|0|0|3.18|1.15|17|2|0|8|20|6|2|94
Randy Vásquez|SDP|39.3|3|0|0|3.2|1.17|36|4|3|14|33|13|2|161
Paul Blackburn|NYY|14.0|1|0|0|3.21|1.36|9|0|0|5|15|4|0|60
Walbert Ureña|LAA|22.3|1|0|1|3.22|1.57|22|1|2|8|19|16|0|101
Brock Burke|CIN|16.7|1|1|2|3.24|1.62|21|0|0|6|16|11|1|77
Edward Cabrera|CHC|41.3|3|0|0|3.27|1.28|37|5|4|15|39|14|1|171
Hunter Bigge|TBR|11.0|0|0|4|3.27|1.18|10|1|0|4|5|8|0|47
Reynaldo López|ATL|24.7|2|0|1|3.28|1.34|23|4|1|9|21|12|1|106
Gavin Williams|CLE|49.3|5|0|0|3.28|1.09|60|8|3|18|33|21|1|198
Zack Kelly|BOS|13.7|0|0|3|3.29|1.17|12|1|0|5|10|6|0|56
Matt Strahm|KCR|13.7|1|0|8|3.29|1.17|14|2|0|5|10|6|1|58
Cade Smith|CLE|16.3|2|9|0|3.31|1.29|21|1|0|6|17|4|0|69
Connor Phillips|CIN|19.0|1|1|4|3.32|1.63|21|1|0|7|11|20|3|89
Kris Bubic|KCR|40.7|3|0|0|3.32|1.13|42|3|4|15|27|19|1|163
Jack Anderson|BOS|8.0|0|0|0|3.38|1.25|6|1|0|3|8|2|0|32
Sam Bachman|LAA|18.7|0|0|6|3.38|1.13|21|2|0|7|11|10|0|75
Coleman Crow|MIL|5.3|0|0|0|3.38|0.94|4|0|0|2|4|1|0|21
Chase Dollander|COL|37.3|3|0|0|3.38|1.15|42|4|1|14|31|12|3|156
Robert Garcia|TEX|8.0|0|0|2|3.38|1.5|6|0|0|3|5|7|0|34
Tim Mayza|PHI|18.7|0|0|1|3.38|1.02|19|2|0|7|12|7|1|77
Mason Montgomery|PIT|13.3|1|0|4|3.38|1.35|22|1|0|5|11|7|0|58
Mitchell Parker|WSH|16.0|2|0|3|3.38|0.94|14|1|0|6|11|4|1|63
Wandy Peralta|SDP|16.0|0|0|1|3.38|1.44|14|3|0|6|17|6|1|69
Michael Petersen|MIA|13.3|1|1|3|3.38|1.05|15|1|0|5|9|5|0|54
Ryan Thompson|ARI|13.3|2|0|4|3.38|1.13|7|2|0|5|9|6|1|54
Tyler Uberstine|BOS|2.7|0|0|0|3.38|1.5|2|1|0|1|3|1|0|11
Gus Varland|WSH|13.3|0|3|4|3.38|1.35|14|1|0|5|15|3|0|58
Austin Voth|TOR|2.7|0|0|0|3.38|1.5|1|0|0|1|3|1|0|12
Tomoyuki Sugano|COL|37.0|3|0|0|3.41|1.14|22|6|2|14|31|11|0|151
Joey Cantillo|CLE|39.3|2|0|0|3.43|1.37|37|5|1|15|35|19|1|164
Tyler Wells|BAL|18.3|0|0|5|3.44|1.2|18|2|0|7|18|4|1|76
Kevin Ginkel|ARI|15.7|1|0|2|3.45|1.09|18|1|0|6|13|4|0|64
Kevin Kelly|TBR|15.7|2|2|6|3.45|0.83|13|1|0|6|9|4|1|60
Bryan King|HOU|15.7|0|3|2|3.45|1.34|15|0|0|6|16|5|3|69
Jonathan Loáisiga|ARI|15.7|0|1|4|3.45|1.15|12|1|0|6|15|3|1|64
Chad Patrick|MIL|31.3|2|0|0|3.45|1.44|20|2|1|12|29|16|0|134
Albert Suárez|BAL|15.7|1|1|0|3.45|1.28|9|3|0|6|11|9|0|66
Will Warren|NYY|41.7|4|0|0|3.46|1.2|53|6|3|16|39|11|1|174
Keider Montero|DET|33.7|2|0|0|3.48|1.01|25|3|2|13|27|7|0|133
Clayton Beeter|WSH|10.3|1|2|2|3.48|1.26|9|2|0|4|5|8|1|46
Spencer Miles|TOR|18.0|1|0|0|3.5|1.17|16|2|0|7|16|5|0|75
David Bednar|NYY|15.3|1|10|0|3.52|1.5|18|0|0|6|18|5|1|71
Lucas Erceg|KCR|15.3|2|10|1|3.52|1.37|14|0|0|6|10|11|0|62
Casey Legumina|TBR|15.3|1|0|0|3.52|1.63|10|0|0|6|20|5|3|70
George Soriano|STL|15.3|1|1|5|3.52|1.17|13|1|0|6|9|9|1|66
Jacob Webb|CHC|15.3|0|1|1|3.52|1.5|17|3|0|6|16|7|0|68
Sonny Gray|BOS|28.0|3|0|0|3.54|1.29|15|3|2|11|29|7|1|119
Ryan Yarbrough|NYY|12.7|0|0|0|3.55|1.03|10|1|0|5|8|5|2|52
Tobias Myers|NYM|22.7|0|0|2|3.57|1.06|16|4|0|9|20|4|0|90
Patrick Corbin|TOR|30.0|1|0|0|3.6|1.27|21|3|0|12|29|9|4|124
Sean Newcomb|CHW|20.0|0|0|2|3.6|1.4|21|0|0|8|20|8|0|86
Brandon Woodruff|MIL|30.0|2|0|0|3.6|1.03|25|4|2|12|24|7|1|121
PJ Poulin|WSH|17.3|2|0|3|3.63|1.33|12|3|0|7|14|9|1|74
JR Ritchie|ATL|17.3|1|0|0|3.63|1.5|13|4|1|7|14|12|1|75
Jordan Hicks|CHW|14.7|0|1|2|3.68|1.98|9|0|0|6|16|13|0|69
Craig Kimbrel|NYM|7.3|0|0|1|3.68|1.36|9|0|0|3|7|3|0|30
Jack Perkins|ATH|14.7|2|3|0|3.68|1.16|19|0|0|6|13|4|2|63
Zach Pop|PHI|7.3|0|0|0|3.68|1.09|6|0|0|3|5|3|1|31
JoJo Romero|STL|17.0|0|0|10|3.71|1.29|13|3|0|7|15|7|1|71
Joe Ryan|MIN|38.7|2|0|0|3.72|1.06|40|3|3|16|31|10|2|157
Garrett Whitlock|BOS|14.3|2|0|6|3.77|1.33|17|2|0|6|13|6|0|62
Scott Barlow|ATH|16.7|0|0|6|3.78|0.9|14|2|0|7|7|8|4|68
Isaac Mattson|PIT|16.7|0|0|6|3.78|1.44|12|0|0|7|15|9|0|72
Connelly Early|BOS|35.7|2|0|0|3.79|1.32|31|5|2|15|30|17|3|151
Erick Fedde|CHW|38.0|0|0|0|3.79|1.13|24|8|1|16|30|13|2|155
Brad Lord|WSH|23.7|1|0|2|3.8|1.23|16|3|0|10|23|6|2|102
Angel Chivilli|NYY|2.3|0|0|0|3.86|2.14|3|1|0|1|2|3|1|13
Zak Kent|WSH|4.7|0|0|0|3.86|1.93|2|2|0|2|4|5|0|24
Steven Matz|TBR|37.3|4|0|0|3.86|1.1|28|6|3|16|28|13|1|149
Cody Ponce|TOR|2.3|0|0|0|3.86|0.86|3|0|0|1|1|1|0|10
Connor Prielipp|MIN|14.0|1|0|0|3.86|0.93|15|2|0|6|8|5|1|56
John Schreiber|KCR|14.0|0|1|1|3.86|1.5|5|2|0|6|13|8|1|61
Paul Sewald|ARI|11.7|0|7|0|3.86|0.77|15|3|0|5|6|3|0|44
Jeffrey Springs|ATH|44.0|3|0|0|3.89|1.14|39|7|3|19|38|12|2|181
Seranthony Domínguez|CHW|13.7|2|8|0|3.95|1.24|17|3|0|6|8|9|2|60
Mick Abel|MIN|20.3|1|0|0|3.98|1.57|23|0|2|9|22|10|3|93
Sandy Alcantara|MIA|51.7|3|0|0|4.01|1.28|36|4|5|23|48|18|1|218
Brad Keller|PHI|15.7|1|3|4|4.02|1.21|16|2|0|7|13|6|1|65
Dennis Santana|PIT|15.7|2|2|2|4.02|1.28|10|2|0|7|12|8|1|67
Bryan Woo|SEA|47.0|2|0|0|4.02|1.0|38|6|5|21|39|8|2|187
Colin Rea|CHC|38.0|4|1|0|4.03|1.37|35|4|1|17|40|12|1|166
Pierce Johnson|CIN|13.3|1|0|2|4.05|1.43|13|2|0|6|15|4|0|58
Abner Uribe|MIL|13.3|1|3|4|4.05|1.05|14|1|0|6|11|3|0|54
Jose Quintana|COL|24.3|1|0|0|4.07|1.36|12|5|1|11|22|11|1|105
Dean Kremer|BAL|11.0|0|0|0|4.09|0.91|16|4|1|5|8|2|0|43
Yohan Ramírez|PIT|22.0|2|1|1|4.09|1.27|24|1|0|10|17|11|3|95
